stdg_Cd,bjd_Nm,bould_Exist_Area,cobbles_Exist_Area,etc_Area,gravels_Exist_Area,gravels_None_Area,pebble_Exist_Area,rock_Exist_Area,rock_Many_Area,stone_Exist_Area,stonebould_Exist_Area
4782037052,경상북도 청도군 매전면 지전리,4,0,20,64,80,2,168,9,5,0
4782037053,경상북도 청도군 매전면 송원리,8,0,2,515,35,0,289,24,8,0
4782037055,경상북도 청도군 매전면 하평리,0,0,11,246,67,0,537,35,21,0
4782037057,경상북도 청도군 매전면 관하리,0,0,9,317,89,0,114,7,0,0
4782037058,경상북도 청도군 매전면 금천리,0,0,5,429,89,0,182,0,0,0
4777035041,경상북도 영덕군 축산면 기암리,0,0,18,564,65,0,42,6,0,0
4824010800,경상남도 사천시 벌리동,0,0,2,60,42,0,0,0,0,0
4824010900,경상남도 사천시 용강동,0,0,3,92,86,0,15,2,2,0
4824011100,경상남도 사천시 봉남동,0,0,4,38,157,0,0,0,0,0
4827025300,경상남도 밀양시 하남읍,1,0,274,777,2458,0,159,0,0,0
4827010500,경상남도 밀양시 남포동,0,0,6,90,1,0,33,7,0,0
4827010700,경상남도 밀양시 활성동,34,0,41,302,43,0,246,68,19,0
4827010800,경상남도 밀양시 가곡동,2,0,51,222,78,0,93,25,15,0
4827025021,경상남도 밀양시 삼랑진읍 송지리,0,0,95,129,207,0,71,0,1,0
4827025022,경상남도 밀양시 삼랑진읍 용전리,0,0,7,380,70,0,365,0,43,0
4827025025,경상남도 밀양시 삼랑진읍 율동리,18,0,43,373,72,0,71,23,14,0
4827025027,경상남도 밀양시 삼랑진읍 검세리,0,0,70,63,141,0,151,34,1,0
4827025029,경상남도 밀양시 삼랑진읍 행곡리,52,0,0,307,122,0,609,1,32,0
4888031025,경상남도 거창군 주상면 연교리,0,0,16,120,789,16,100,0,0,0
4888031026,경상남도 거창군 주상면 완대리,9,0,9,77,391,5,89,0,0,0
4888032000,경상남도 거창군 웅양면,8,0,63,1670,2999,122,965,0,16,0
3020012300,대전광역시 유성구 어은동,0,0,3,32,93,39,0,0,0,0
3020012500,대전광역시 유성구 신성동,0,0,11,32,134,56,0,0,0,0
3020012600,대전광역시 유성구 가정동,0,0,1,79,62,23,0,0,0,0
3020012900,대전광역시 유성구 방현동,0,0,0,44,77,36,39,0,0,0
3020013000,대전광역시 유성구 화암동,0,0,2,135,74,43,17,0,0,0
3020013100,대전광역시 유성구 덕진동,0,0,1,187,85,32,41,0,0,0
2824510600,인천광역시 계양구 용종동,0,0,4,0,79,0,0,0,0,0
2824510800,인천광역시 계양구 방축동,0,0,0,105,54,0,0,0,0,0
2824510900,인천광역시 계양구 박촌동,0,0,6,15,128,0,0,0,0,0
4782025029,경상북도 청도군 화양읍 눌미리,0,0,9,26,47,0,0,0,0,0
4155039000,경기도 안성시 일죽면,0,0,209,434,4614,0,292,0,0,0
4155038000,경기도 안성시 원곡면,0,0,72,1400,1763,334,242,0,0,0
4155038021,경기도 안성시 원곡면 성은리,0,0,12,209,135,1,133,0,0,0
2771033028,대구광역시 달성군 하빈면 동곡리,0,0,31,161,172,0,20,0,0,0
2771033029,대구광역시 달성군 하빈면 봉촌리,0,0,143,54,271,0,33,0,0,0
4885032029,경상남도 하동군 악양면 매계리,17,1,3,141,81,0,52,120,1,0
4885032030,경상남도 하동군 악양면 정동리,26,0,3,48,39,0,21,0,0,0
2823700000,인천광역시 부평구,0,0,43,833,2331,0,0,0,2,0
2823710200,인천광역시 부평구 십정동,0,0,0,131,221,0,0,0,0,0
4148032021,경기도 파주시 탄현면 성동리,0,0,496,279,174,0,0,0,0,0
4148032022,경기도 파주시 탄현면 법흥리,0,0,214,132,196,0,0,0,0,0
4148032023,경기도 파주시 탄현면 갈현리,0,0,21,0,10,0,0,0,0,0
4148032025,경기도 파주시 탄현면 대동리,0,0,14,12,6,0,0,0,0,0
3120011800,울산광역시 북구 산하동,0,0,15,192,305,0,133,0,0,0
4882042023,경상남도 고성군 동해면 외산리,6,0,3,165,69,0,143,0,4,0
4882042025,경상남도 고성군 동해면 용정리,6,0,5,341,108,0,468,0,13,0
4882042027,경상남도 고성군 동해면 봉암리,5,0,16,280,119,0,42,94,9,0
4882042028,경상남도 고성군 동해면 외곡리,4,0,5,78,107,0,13,83,2,0
4882043000,경상남도 고성군 거류면,33,7,111,1185,1242,0,942,73,58,0
4882043021,경상남도 고성군 거류면 당동리,1,0,5,62,102,0,127,0,16,0
4882037023,경상남도 고성군 영오면 오동리,0,0,7,78,56,0,116,0,0,0
4882035025,경상남도 고성군 대가면 양화리,4,4,16,56,58,0,267,0,42,0
4882035026,경상남도 고성군 대가면 연지리,0,0,6,142,143,0,253,0,16,0
4882041021,경상남도 고성군 마암면 두호리,0,0,11,124,107,0,0,0,0,0
4882041023,경상남도 고성군 마암면 보전리,0,0,16,309,150,0,38,0,0,0
4831039029,경상남도 거제시 장목면 외포리,0,6,13,256,134,0,378,154,3,0
4833000000,경상남도 양산시,1474,304,1573,18446,8965,36,14996,2609,298,0
4833010100,경상남도 양산시 다방동,0,1,4,119,28,0,0,0,0,0
4833010200,경상남도 양산시 남부동,0,2,12,49,88,0,0,0,0,0
4833010400,경상남도 양산시 북부동,0,0,35,69,52,0,38,0,0,0
4833010500,경상남도 양산시 명곡동,0,0,10,243,151,0,315,5,0,0
4833010700,경상남도 양산시 북정동,0,3,20,87,135,1,50,0,0,0
4833010800,경상남도 양산시 산막동,0,0,5,83,104,0,0,0,0,0
4833010900,경상남도 양산시 호계동,63,15,5,225,132,1,342,87,0,0
4833011100,경상남도 양산시 유산동,6,0,36,225,104,0,88,0,0,0
4688000000,전라남도 장성군,0,662,2177,14763,20044,12,8894,1893,3382,0
4688034000,전라남도 장성군 삼서면,0,41,202,1059,3327,0,103,0,0,0
4688032024,전라남도 장성군 남면 마령리,0,66,14,115,161,0,54,0,0,0
4128110100,경기도 고양시덕양구 주교동,0,0,3,258,281,0,0,0,0,0
4617037032,전라남도 나주시 문평면 오룡리,0,0,6,142,83,0,6,0,0,0
4617038021,전라남도 나주시 노안면 금동리,0,0,12,0,192,0,0,0,0,0
4617038022,전라남도 나주시 노안면 장동리,0,0,11,0,159,0,0,0,0,0
4617038024,전라남도 나주시 노안면 도산리,0,0,9,0,304,0,0,0,0,0
4617038025,전라남도 나주시 노안면 유곡리,0,0,20,0,557,0,0,0,0,0
4617038027,전라남도 나주시 노안면 안산리,0,0,32,1,375,0,0,0,0,0
4617038028,전라남도 나주시 노안면 용산리,0,0,9,18,182,0,0,0,0,0
4617043037,전라남도 나주시 봉황면 만봉리,0,0,21,315,82,0,179,0,0,0
4617040024,전라남도 나주시 산포면 화지리,0,0,13,0,64,0,0,0,0,0
4617040025,전라남도 나주시 산포면 산제리,0,0,7,102,184,0,39,0,0,0
4617040026,전라남도 나주시 산포면 등수리,0,0,7,6,223,0,0,0,0,0
4617040028,전라남도 나주시 산포면 내기리,0,0,56,0,205,0,0,0,0,0
4784031040,경상북도 성주군 선남면 취곡리,0,7,7,128,125,5,0,0,1,0
4784031042,경상북도 성주군 선남면 성원리,0,0,26,292,100,5,7,0,0,0
4784031043,경상북도 성주군 선남면 문방리,7,0,9,614,155,3,28,0,0,0
4784032053,경상북도 성주군 용암면 중거리,0,0,4,493,50,1,16,0,1,0
4784032054,경상북도 성주군 용암면 마월리,0,0,7,454,88,0,0,0,0,0
4882036023,경상남도 고성군 영현면 봉발리,0,0,4,270,100,0,310,0,8,0
4882036025,경상남도 고성군 영현면 영부리,2,0,12,89,87,0,370,0,6,0
4882036026,경상남도 고성군 영현면 봉림리,0,0,4,96,21,0,83,0,0,0
4882036028,경상남도 고성군 영현면 연화리,14,0,4,132,69,0,288,0,30,0
4882037021,경상남도 고성군 영오면 영대리,0,0,10,114,86,0,188,0,4,0
4882037022,경상남도 고성군 영오면 오서리,0,0,32,115,132,0,13,0,0,0
4882039023,경상남도 고성군 구만면 화림리,0,3,5,113,146,0,227,0,20,0
4882037025,경상남도 고성군 영오면 성곡리,0,0,21,121,79,0,88,0,6,0
4882037026,경상남도 고성군 영오면 연당리,0,0,9,204,100,0,33,0,2,0
4882035028,경상남도 고성군 대가면 갈천리,0,0,22,281,130,0,719,0,50,0
4882042022,경상남도 고성군 동해면 양촌리,0,0,10,211,135,0,319,1,26,0
4872025024,경상남도 의령군 의령읍 무전리,0,0,18,121,97,0,0,0,0,0
4872025025,경상남도 의령군 의령읍 정암리,0,0,36,19,112,0,9,0,0,0
4872025027,경상남도 의령군 의령읍 대산리,0,0,36,188,148,0,0,0,0,0
4872025028,경상남도 의령군 의령읍 상리,0,0,4,509,93,0,69,0,0,0
4872025030,경상남도 의령군 의령읍 하리,0,0,7,259,66,0,269,0,1,0
4872031000,경상남도 의령군 가례면,0,15,70,1495,503,0,1255,178,42,0
4872031021,경상남도 의령군 가례면 갑을리,0,7,1,77,57,0,185,101,11,0
4872031023,경상남도 의령군 가례면 개승리,0,8,1,81,59,0,215,27,13,0
4872031025,경상남도 의령군 가례면 수성리,0,0,4,195,44,0,22,0,0,0
4831039026,경상남도 거제시 장목면 장목리,0,3,15,349,112,0,95,1,0,0
4831039028,경상남도 거제시 장목면 대금리,0,1,1,49,34,0,25,0,0,0
4792025000,경상북도 봉화군 봉화읍,0,0,233,162,6572,478,37,0,0,0
4792025022,경상북도 봉화군 봉화읍 삼계리,0,0,15,2,181,17,5,0,0,0
2711015200,대구광역시 중구 향촌동,0,0,0,0,2,0,0,0,0,0
4479000000,충청남도 청양군,51,0,1757,31853,8890,0,5354,0,67,0
4792000000,경상북도 봉화군,927,14,1661,46190,29199,1220,33097,4722,3192,0
4887031000,경상남도 함양군 마천면,482,0,157,2892,940,0,3266,2950,77,0
4887031022,경상남도 함양군 마천면 군자리,2,0,8,293,100,0,15,100,0,0
4886037037,경상남도 산청군 단성면 자양리,6,4,36,207,65,0,189,0,5,0
4886037000,경상남도 산청군 단성면,125,92,442,6322,2243,0,1453,207,35,0
4886037021,경상남도 산청군 단성면 성내리,0,0,19,78,65,0,0,0,0,0
4887025024,경상남도 함양군 함양읍 교산리,0,0,1,40,224,4,16,0,0,0
4886040022,경상남도 산청군 신등면 양전리,12,11,14,214,135,0,88,0,9,0
4886040023,경상남도 산청군 신등면 가술리,0,0,30,185,195,0,18,0,0,0
4886040025,경상남도 산청군 신등면 사정리,0,2,17,403,118,0,33,0,0,0
4886040027,경상남도 산청군 신등면 율현리,24,13,17,295,125,0,321,39,7,0
4677037022,전라남도 고흥군 점암면 장남리,0,0,55,259,229,0,187,0,0,0
4677037023,전라남도 고흥군 점암면 강산리,0,0,21,270,150,0,283,0,0,0
4677037024,전라남도 고흥군 점암면 여호리,0,0,55,320,103,0,137,0,0,0
4677037026,전라남도 고흥군 점암면 성기리,0,0,18,371,141,0,371,0,0,0
4677037027,전라남도 고흥군 점암면 모룡리,0,0,6,262,80,0,117,0,0,0
4677037029,전라남도 고흥군 점암면 사정리,0,0,21,444,126,0,40,0,0,0
4180032022,경기도 연천군 청산면 대전리,0,0,4,179,7,1,644,0,0,0
4180032024,경기도 연천군 청산면 궁평리,0,0,10,151,95,0,0,0,0,0
4136000000,경기도 남양주시,209,924,1895,25101,7972,716,8513,637,0,0
4136010100,경기도 남양주시 호평동,0,26,5,704,55,0,129,0,0,0
4136010200,경기도 남양주시 평내동,0,22,8,576,62,1,66,0,0,0
4129000000,경기도 과천시,0,0,79,1386,939,4,481,695,0,0
4129010100,경기도 과천시 관문동,0,0,1,49,16,0,0,107,0,0
4129010300,경기도 과천시 갈현동,0,0,0,128,195,0,7,76,0,0
4139010700,경기도 시흥시 안현동,0,0,3,123,204,0,0,0,0,0
4139010800,경기도 시흥시 매화동,0,0,5,120,253,0,0,0,0,0
4139011000,경기도 시흥시 금이동,0,0,18,257,209,0,8,0,0,0
4137010400,경기도 오산시 궐동,0,0,3,18,191,0,0,0,0,0
4137010500,경기도 오산시 청학동,0,0,2,25,83,0,0,0,0,0
4137010600,경기도 오산시 가장동,0,0,0,91,108,0,6,0,0,0
4137010800,경기도 오산시 수청동,0,0,3,20,137,0,0,0,0,0
4137010900,경기도 오산시 은계동,0,0,9,13,32,0,0,0,0,0
4137011100,경기도 오산시 외삼미동,0,0,3,29,203,6,0,0,0,0
4137011200,경기도 오산시 양산동,0,5,16,166,172,1,0,10,0,0
4137011300,경기도 오산시 세교동,0,0,3,51,176,0,0,0,0,0
4137011500,경기도 오산시 서랑동,0,0,22,92,69,3,0,0,0,0
4137011600,경기도 오산시 서동,0,0,6,72,127,0,0,0,0,0
4711125000,경상북도 포항시남구 구룡포읍,0,0,103,2648,954,2,519,292,0,0
4711125021,경상북도 포항시남구 구룡포읍 구룡포리,0,0,14,306,98,0,57,10,0,0
4711125023,경상북도 포항시남구 구룡포읍 석병리,0,0,14,231,129,0,32,0,0,0
4711125024,경상북도 포항시남구 구룡포읍 성동리,0,0,10,340,123,0,25,0,0,0
4711125026,경상북도 포항시남구 구룡포읍 장길리,0,0,1,47,65,0,2,0,0,0
4711125028,경상북도 포항시남구 구룡포읍 병포리,0,0,10,250,48,2,58,98,0,0
4711125029,경상북도 포항시남구 구룡포읍 후동리,0,0,7,214,56,0,76,62,0,0
4686032024,전라남도 함평군 신광면 함정리,0,0,6,236,108,0,7,0,0,0
4686032025,전라남도 함평군 신광면 원산리,0,0,5,216,59,0,146,0,0,0
4686032027,전라남도 함평군 신광면 백운리,0,0,5,184,58,0,7,0,0,0
4686032029,전라남도 함평군 신광면 계천리,0,0,4,98,131,0,9,0,0,0
4686032030,전라남도 함평군 신광면 월암리,0,0,44,207,38,0,245,0,0,0
4145010500,경기도 하남시 상산곡동,0,0,3,751,60,0,195,0,0,0
4145010600,경기도 하남시 신장동,0,0,22,0,193,3,0,0,0,0
4145010700,경기도 하남시 당정동,0,0,97,0,71,0,0,0,0,0
4372033027,충청북도 보은군 마로면 적암리,0,0,12,143,133,0,140,289,0,0
4372033029,충청북도 보은군 마로면 기대리,0,0,39,92,384,0,153,0,0,0
4372033031,충청북도 보은군 마로면 갈전리,0,0,7,52,249,0,10,0,0,0
4372033032,충청북도 보은군 마로면 한중리,0,0,8,52,41,0,270,0,0,0
4372033034,충청북도 보은군 마로면 갈평리,0,0,66,77,201,0,0,166,0,0
4372034000,충청북도 보은군 탄부면,0,0,190,200,2723,0,46,0,0,0
4372033023,충청북도 보은군 마로면 오천리,0,0,6,120,168,0,353,0,0,0
4372033024,충청북도 보은군 마로면 세중리,0,0,6,86,298,0,41,0,0,0
3120010800,울산광역시 북구 천곡동,0,0,24,60,375,1,238,0,0,0
3120010900,울산광역시 북구 달천동,0,5,8,86,366,2,319,0,1,0
3120011100,울산광역시 북구 무룡동,8,0,25,216,268,0,369,0,0,0
3171025330,울산광역시 울주군 언양읍 동부리,0,0,1,1,97,0,0,0,0,0
3171025332,울산광역시 울주군 언양읍 남부리,0,0,9,5,19,0,0,0,0,0
3171025334,울산광역시 울주군 언양읍 태기리,0,0,29,144,63,0,568,0,0,0
3171025335,울산광역시 울주군 언양읍 구수리,0,0,92,125,111,0,466,0,0,0
3171031021,울산광역시 울주군 서생면 신암리,0,0,9,19,559,10,0,0,0,0
3171031022,울산광역시 울주군 서생면 명산리,0,0,11,25,215,1,0,0,0,0
2671025022,부산광역시 기장군 기장읍 교리,0,0,0,43,38,0,0,0,0,0
2671025025,부산광역시 기장군 기장읍 서부리,0,25,4,79,26,0,25,0,0,0
2671025028,부산광역시 기장군 기장읍 대변리,0,1,14,158,43,0,7,0,0,0
2671025032,부산광역시 기장군 기장읍 당사리,0,0,0,38,19,0,0,0,0,0
2671025034,부산광역시 기장군 기장읍 내리,3,1,3,643,111,0,473,0,1,0
2671025325,부산광역시 기장군 장안읍 장안리,8,0,13,630,93,0,109,96,0,0
2671025328,부산광역시 기장군 장안읍 기룡리,3,0,12,358,158,0,91,0,0,0
2671025331,부산광역시 기장군 장안읍 반룡리,0,1,13,293,123,0,3,0,0,0
2671025333,부산광역시 기장군 장안읍 오리,0,0,5,267,231,0,0,0,1,0
4380034000,충청북도 단양군 어상천면,0,440,56,260,1329,0,5251,43,0,0
4380034021,충청북도 단양군 어상천면 임현리,0,99,10,43,267,0,1020,0,0,0
4380034022,충청북도 단양군 어상천면 연곡리,0,170,6,40,246,0,1281,0,0,0
4380034024,충청북도 단양군 어상천면 대전리,0,11,1,35,276,0,634,0,0,0
4380034025,충청북도 단양군 어상천면 덕문곡리,0,44,7,24,91,0,587,0,0,0
4380034027,충청북도 단양군 어상천면 심곡리,0,13,12,30,68,0,343,0,0,0
4671036021,전라남도 담양군 무정면 봉안리,0,0,7,234,96,0,67,0,0,0
4671036023,전라남도 담양군 무정면 오봉리,0,0,3,29,93,0,33,0,0,0
4671036025,전라남도 담양군 무정면 성도리,0,0,13,78,90,0,25,24,0,0
4671036026,전라남도 담양군 무정면 동산리,0,0,7,168,77,0,56,151,0,0
4671036028,전라남도 담양군 무정면 덕곡리,0,0,2,195,44,0,51,0,0,0
4671036029,전라남도 담양군 무정면 서흥리,0,0,8,329,118,0,29,0,0,0
4671036031,전라남도 담양군 무정면 평지리,0,0,7,125,57,0,16,37,0,0
4671036032,전라남도 담양군 무정면 동강리,0,0,5,161,56,0,2,0,0,0
4617043038,전라남도 나주시 봉황면 덕곡리,0,0,4,192,36,0,366,0,0,0
4180032025,경기도 연천군 청산면 백의리,0,0,32,341,92,0,281,0,0,0
4180033000,경기도 연천군 백학면,0,0,42,807,369,0,0,0,0,0
4180033021,경기도 연천군 백학면 두일리,0,0,12,290,152,0,0,0,0,0
4127110900,경기도 안산시상록구 월피동,0,0,7,95,96,0,0,0,0,0
4127111100,경기도 안산시상록구 건건동,0,3,5,157,216,0,0,0,0,0
4127111200,경기도 안산시상록구 사사동,0,2,3,179,293,3,8,21,0,0
4127111300,경기도 안산시상록구 수암동,0,0,19,154,48,0,119,0,0,0
4127111400,경기도 안산시상록구 장상동,0,0,5,175,81,0,45,0,0,0
4127300000,경기도 안산시단원구,0,0,707,4345,3879,0,14,0,0,0
4127310100,경기도 안산시단원구 고잔동,0,0,41,182,387,0,0,0,0,0
4127310300,경기도 안산시단원구 신길동,0,0,49,199,435,0,0,0,0,0
4127310400,경기도 안산시단원구 성곡동,0,0,114,162,498,0,0,0,0,0
4127310600,경기도 안산시단원구 목내동,0,0,43,161,100,0,0,0,0,0
4127310700,경기도 안산시단원구 초지동,0,0,79,193,392,0,0,0,0,0
4127310900,경기도 안산시단원구 선부동,0,0,0,335,241,0,0,0,0,0
4127311000,경기도 안산시단원구 대부동동,0,0,81,655,322,0,0,0,0,0
4792038025,경상북도 봉화군 상운면 토일리,0,0,5,259,264,9,41,0,0,0
4792038027,경상북도 봉화군 상운면 설매리,0,0,2,7,426,18,0,0,0,0
4793035000,경상북도 울진군 기성면,11,0,154,6832,1382,41,1303,194,0,0
4792038000,경상북도 봉화군 상운면,8,0,43,1466,3952,172,257,0,4,0
4792035027,경상북도 봉화군 소천면 분천리,68,0,104,2308,100,2,3586,60,118,0
4792036000,경상북도 봉화군 재산면,75,1,134,8145,316,2,2405,50,1453,0
4792036021,경상북도 봉화군 재산면 현동리,0,0,31,1619,108,0,116,0,0,0
4884025028,경상남도 남해군 남해읍 평현리,52,0,6,148,121,0,283,114,0,0
4884025030,경상남도 남해군 남해읍 입현리,0,0,25,179,82,0,0,0,0,0
4884031000,경상남도 남해군 이동면,396,0,128,913,940,0,1790,469,45,0
4884031021,경상남도 남해군 이동면 다정리,9,0,27,154,152,0,350,0,45,0
4884031023,경상남도 남해군 이동면 석평리,15,0,35,123,75,0,152,0,0,0
4884031024,경상남도 남해군 이동면 무림리,47,0,7,90,149,0,116,132,0,0
4793035030,경상북도 울진군 기성면 황보리,0,0,31,1266,187,16,243,0,0,0
4793035032,경상북도 울진군 기성면 봉산리,0,0,1,195,81,7,5,0,0,0
4793036027,경상북도 울진군 온정면 광품리,0,0,81,653,85,0,385,17,0,0
4793035023,경상북도 울진군 기성면 사동리,0,0,10,500,131,2,83,0,0,0
4793035024,경상북도 울진군 기성면 망양리,0,0,3,234,53,0,103,24,0,0
4884035025,경상남도 남해군 남면 임포리,0,0,9,146,69,0,240,0,0,0
4886025021,경상남도 산청군 산청읍 산청리,0,0,3,3,18,0,0,0,0,0
4886025023,경상남도 산청군 산청읍 지리,0,0,2,71,74,0,19,0,0,0
4886025025,경상남도 산청군 산청읍 송경리,0,0,0,197,66,0,6,0,0,0
4886025027,경상남도 산청군 산청읍 부리,0,5,2,95,98,0,14,0,0,0
4886025028,경상남도 산청군 산청읍 병정리,11,0,8,43,198,0,93,0,0,0
4886025030,경상남도 산청군 산청읍 정곡리,6,0,10,104,179,0,88,126,0,0
4886025031,경상남도 산청군 산청읍 척지리,12,7,6,87,133,0,173,49,0,0
4884035000,경상남도 남해군 남면,37,1,144,1602,829,0,1534,180,16,0
4884035021,경상남도 남해군 남면 당항리,10,0,5,262,167,0,200,8,1,0
4884035022,경상남도 남해군 남면 석교리,1,0,3,123,83,0,153,0,0,0
4155025000,경기도 안성시 공도읍,0,0,151,14,2988,40,0,0,0,0
4155025021,경기도 안성시 공도읍 양기리,0,0,9,0,307,5,0,0,0,0
4155025022,경기도 안성시 공도읍 웅교리,0,0,20,0,251,0,0,0,0,0
4155025023,경기도 안성시 공도읍 신두리,0,0,10,0,237,5,0,0,0,0
4155025025,경기도 안성시 공도읍 용두리,0,0,2,0,264,0,0,0,0,0
4886034031,경상남도 산청군 금서면 방곡리,0,11,9,575,53,0,166,29,7,0
4886034032,경상남도 산청군 금서면 오봉리,1,0,3,581,8,0,16,158,0,0
4886034000,경상남도 산청군 금서면,136,24,174,3472,1777,0,1100,857,61,0
4886038024,경상남도 산청군 신안면 문대리,0,0,21,109,100,0,7,0,0,0
3114011500,울산광역시 남구 용연동,0,0,7,102,93,0,88,0,0,0
3114011600,울산광역시 남구 남화동,0,0,14,42,49,0,0,0,0,0
4711125321,경상북도 포항시남구 연일읍 생지리,0,0,18,0,73,0,0,0,0,0
4711125322,경상북도 포항시남구 연일읍 괴정리,0,0,1,0,75,0,0,0,0,0
4711125324,경상북도 포항시남구 연일읍 오천리,0,0,45,0,172,0,0,0,0,0
4783032030,경상북도 고령군 운수면 봉평리,0,0,44,312,123,0,36,0,0,0
4783032031,경상북도 고령군 운수면 대평리,0,0,45,818,303,1,116,0,0,0
4783032033,경상북도 고령군 운수면 법리,0,0,7,112,86,0,18,0,0,0
4783032034,경상북도 고령군 운수면 유리,0,0,4,171,26,0,3,0,0,0
4783032035,경상북도 고령군 운수면 팔산리,0,0,3,465,49,4,10,0,0,0
3111011700,울산광역시 중구 약사동,0,0,1,80,139,0,54,0,0,0
4122032029,경기도 평택시 서탄면 금각리,0,0,29,0,366,9,0,0,0,0
4122033000,경기도 평택시 고덕면,0,0,135,0,2000,78,0,0,0,0
4122033021,경기도 평택시 고덕면 당현리,0,0,0,0,153,37,0,0,0,0
4122033023,경기도 평택시 고덕면 문곡리,0,0,14,0,283,17,0,0,0,0
4122031022,경기도 평택시 진위면 마산리,0,0,5,157,197,47,0,0,0,0
4122031024,경기도 평택시 진위면 동천리,0,0,16,535,222,31,0,0,0,0
4122031025,경기도 평택시 진위면 고현리,0,0,1,43,16,6,0,0,0,0
4122031027,경기도 평택시 진위면 갈곶리,0,0,0,8,113,2,0,0,0,0
4122031028,경기도 평택시 진위면 야막리,0,0,15,0,223,0,0,0,0,0
4687037023,전라남도 영광군 법성면 화천리,0,0,6,2,281,0,0,0,0,0
4687031027,전라남도 영광군 대마면 성산리,0,58,10,181,294,0,0,0,97,0
4687031028,전라남도 영광군 대마면 복평리,0,0,7,29,321,0,0,0,0,0
4687032000,전라남도 영광군 묘량면,0,5,85,1379,1589,0,1419,0,0,0
4687032021,전라남도 영광군 묘량면 덕흥리,0,0,10,5,347,0,0,0,0,0
4783031040,경상북도 고령군 덕곡면 후암리,0,0,7,33,108,1,19,0,0,0
4715031021,경상북도 김천시 농소면 입석리,0,0,31,144,243,52,49,0,0,0
4715031022,경상북도 김천시 농소면 신촌리,0,0,15,73,190,12,0,0,0,0
4715031024,경상북도 김천시 농소면 용암리,0,0,16,50,602,122,0,0,0,0
4715031027,경상북도 김천시 농소면 노곡리,17,0,7,94,793,7,7,0,0,0
4715032000,경상북도 김천시 남면,31,26,168,2753,1803,299,990,509,30,0
1120010500,서울특별시 성동구 마장동,0,0,4,25,71,5,0,0,0,0
1120011200,서울특별시 성동구 금호동4가,0,0,19,41,20,0,0,0,0,0
1120012200,서울특별시 성동구 용답동,0,0,22,0,137,0,0,0,0,0
1121510300,서울특별시 광진구 구의동,0,0,19,120,149,11,0,0,0,0
1121510700,서울특별시 광진구 화양동,0,0,6,23,84,0,0,0,0,0
1123010500,서울특별시 동대문구 답십리동,0,0,0,0,69,98,0,0,0,0
