stdg_Cd,bjd_Nm,etc_Area,excespoor_Drain_Area,exceswell_Drain_Area,moderpoor_Drain_Area,moderwell_Drain_Area,poor_Drain_Area,well_Drain_Area
4784032056,경상북도 성주군 용암면 대봉리,12,0,197,0,85,0,257
4784032057,경상북도 성주군 용암면 상신리,9,0,508,1,46,0,100
4784033000,경상북도 성주군 수륜면,449,5,4418,538,1033,0,2513
4678033025,전라남도 보성군 겸백면 도안리,45,3,7,33,22,0,180
4725013500,경상북도 상주시 남장동,20,0,745,38,43,0,162
4725013600,경상북도 상주시 남적동,7,15,115,47,46,10,42
4725025000,경상북도 상주시 함창읍,310,67,1485,767,881,18,825
4725025022,경상북도 상주시 함창읍 오동리,0,3,5,99,51,6,104
4725025024,경상북도 상주시 함창읍 증촌리,7,16,3,36,29,0,27
4822031028,경상남도 통영시 용남면 어의리,2,0,0,0,0,0,41
4719034026,경상북도 구미시 해평면 금산리,9,1,30,86,95,0,394
4719032029,경상북도 구미시 옥성면 대원리,38,0,384,18,83,0,59
4719033000,경상북도 구미시 도개면,401,18,2739,514,1025,0,1390
4719033021,경상북도 구미시 도개면 가산리,107,0,125,25,205,0,29
4719033023,경상북도 구미시 도개면 월림리,68,10,126,79,113,0,50
4833032000,경상남도 양산시 원동면,536,48,9552,197,768,0,3779
4833032022,경상남도 양산시 원동면 용당리,166,0,1003,80,49,0,323
4182025000,경기도 가평군 가평읍,727,10,6705,162,752,0,6153
4182025021,경기도 가평군 가평읍 읍내리,106,0,189,15,83,0,297
4874039025,경상남도 창녕군 장마면 산지리,28,11,96,28,3,0,53
4874039027,경상남도 창녕군 장마면 동정리,27,0,103,44,5,0,51
4827038029,경상남도 밀양시 무안면 판곡리,12,0,72,36,68,0,40
4827037025,경상남도 밀양시 초동면 반월리,171,0,21,30,114,0,172
4827037026,경상남도 밀양시 초동면 검암리,37,0,4,98,79,0,178
4827037028,경상남도 밀양시 초동면 성만리,4,0,133,33,67,0,153
4827037029,경상남도 밀양시 초동면 신호리,50,0,6,55,20,0,32
4723038039,경상북도 영천시 고경면 상덕리,5,0,259,17,28,0,82
4723038040,경상북도 영천시 고경면 가수리,11,0,127,6,46,0,61
4723038042,경상북도 영천시 고경면 삼산리,10,0,54,14,25,0,68
4723038044,경상북도 영천시 고경면 오룡리,9,0,398,3,46,0,88
4476031028,충청남도 부여군 규암면 금암리,9,17,92,34,21,0,84
4476031029,충청남도 부여군 규암면 신리,44,7,55,18,53,0,77
4476031031,충청남도 부여군 규암면 진변리,25,0,11,75,12,0,21
4476031032,충청남도 부여군 규암면 규암리,8,0,6,3,3,0,34
4476025042,충청남도 부여군 부여읍 현북리,95,17,203,18,104,0,119
4476031000,충청남도 부여군 규암면,412,253,974,1103,543,15,1314
4476031022,충청남도 부여군 규암면 나복리,9,48,92,120,24,15,151
4476031023,충청남도 부여군 규암면 모리,9,0,54,63,21,0,21
4476031025,충청남도 부여군 규암면 호암리,59,10,79,14,21,0,43
4476025041,충청남도 부여군 부여읍 왕포리,30,16,42,15,68,0,10
4161035023,경기도 광주시 남종면 이석리,41,0,337,2,6,0,57
4161035025,경기도 광주시 남종면 귀여리,195,0,1105,14,125,0,113
4161035026,경기도 광주시 남종면 검천리,151,2,470,16,58,0,131
4161035028,경기도 광주시 남종면 우천리,101,0,0,0,1,0,16
4159035023,경기도 화성시 서신면 광평리,4,4,0,32,21,33,80
4159035024,경기도 화성시 서신면 장외리,41,18,21,32,23,69,214
4159034023,경기도 화성시 송산면 삼존리,77,264,24,44,22,39,194
4159032026,경기도 화성시 비봉면 쌍학리,4,0,58,47,85,0,384
4159032027,경기도 화성시 비봉면 청요리,0,2,15,76,41,0,259
4159032028,경기도 화성시 비봉면 자안리,1,3,28,71,45,0,258
4159033021,경기도 화성시 마도면 석교리,3,33,0,58,5,0,142
4159033023,경기도 화성시 마도면 송정리,4,52,0,47,25,15,227
4159033024,경기도 화성시 마도면 쌍송리,93,50,0,25,5,5,176
4159033026,경기도 화성시 마도면 슬항리,1,61,0,103,5,8,67
4159033027,경기도 화성시 마도면 해문리,2,6,0,41,22,0,165
4159033029,경기도 화성시 마도면 금당리,3,19,0,48,6,19,177
4673034021,전라남도 구례군 마산면 마산리,6,0,191,18,71,0,104
4681031000,전라남도 강진군 군동면,335,157,2623,1117,521,0,1300
4683037000,전라남도 영암군 서호면,439,139,1536,822,312,180,948
4683037022,전라남도 영암군 서호면 화송리,4,3,20,73,27,0,81
4683037023,전라남도 영암군 서호면 청용리,13,4,298,62,25,0,77
4683037025,전라남도 영암군 서호면 장천리,4,0,329,48,51,0,56
4683037026,전라남도 영암군 서호면 쌍풍리,19,7,223,132,20,0,167
4683037028,전라남도 영암군 서호면 성재리,44,8,84,92,32,39,106
4683037029,전라남도 영암군 서호면 금강리,132,41,57,9,33,112,154
4683038000,전라남도 영암군 학산면,341,129,3072,484,605,207,1333
4683038021,전라남도 영암군 학산면 묵동리,5,0,586,6,35,0,126
4683038022,전라남도 영암군 학산면 상월리,68,5,627,49,143,0,232
4723039025,경상북도 영천시 북안면 명주리,7,0,69,19,34,0,40
4723039027,경상북도 영천시 북안면 신대리,9,0,31,27,27,0,83
4723039028,경상북도 영천시 북안면 신리리,15,0,2,25,66,0,94
4723039030,경상북도 영천시 북안면 도천리,8,0,8,12,54,0,106
4723039031,경상북도 영천시 북안면 옥천리,1,0,75,13,21,0,92
4723039033,경상북도 영천시 북안면 고지리,16,0,224,5,89,0,108
4723039034,경상북도 영천시 북안면 임포리,11,0,141,20,21,0,98
4723039036,경상북도 영천시 북안면 자포리,3,0,194,3,69,0,59
4725012800,경상북도 상주시 초산동,13,1,11,32,151,0,78
4725013100,경상북도 상주시 부원동,1,0,164,17,38,0,63
4725013200,경상북도 상주시 죽전동,4,0,0,30,123,0,14
4725013300,경상북도 상주시 만산동,12,0,139,47,61,0,70
4822031023,경상남도 통영시 용남면 장문리,4,7,40,7,30,0,150
4822031024,경상남도 통영시 용남면 삼화리,4,0,28,8,32,10,116
4822031025,경상남도 통영시 용남면 원평리,11,4,69,22,27,37,208
4822031026,경상남도 통영시 용남면 장평리,6,3,0,4,11,0,144
4827038028,경상남도 밀양시 무안면 동산리,12,2,306,33,61,0,132
4827038023,경상남도 밀양시 무안면 삼태리,19,0,138,5,81,0,70
4874039024,경상남도 창녕군 장마면 초곡리,9,0,340,48,35,0,87
4723035023,경상북도 영천시 화남면 신호리,31,0,187,16,98,0,88
4723035024,경상북도 영천시 화남면 사천리,23,0,334,32,82,0,104
4723035026,경상북도 영천시 화남면 선천리,45,0,150,20,111,0,68
4723035027,경상북도 영천시 화남면 삼창리,22,0,123,9,131,0,54
4723035029,경상북도 영천시 화남면 안천리,26,0,396,26,89,0,154
4723035030,경상북도 영천시 화남면 온천리,4,0,271,13,28,0,85
4723035032,경상북도 영천시 화남면 용계리,15,0,798,0,39,0,122
4723036000,경상북도 영천시 자양면,653,0,6138,11,622,0,1477
4723036021,경상북도 영천시 자양면 보현리,15,0,1226,4,312,0,362
4723038035,경상북도 영천시 고경면 동도리,15,0,136,15,78,0,41
4723038036,경상북도 영천시 고경면 차당리,15,0,270,19,42,0,91
4824035029,경상남도 사천시 곤양면 가화리,49,0,287,43,11,0,128
4824035031,경상남도 사천시 곤양면 중항리,6,0,122,66,1,16,229
4824035032,경상남도 사천시 곤양면 무고리,5,0,464,41,89,0,74
4824036000,경상남도 사천시 곤명면,637,6,3645,792,400,0,1500
4824034025,경상남도 사천시 축동면 반용리,19,0,264,51,15,0,132
4824033021,경상남도 사천시 용현면 송지리,9,0,0,91,75,0,71
4824033022,경상남도 사천시 용현면 선진리,18,0,2,45,15,13,133
4824033024,경상남도 사천시 용현면 신촌리,12,0,0,26,2,6,72
4824033025,경상남도 사천시 용현면 온정리,18,0,0,101,20,0,42
4824033027,경상남도 사천시 용현면 석계리,3,0,16,16,32,0,246
4824033028,경상남도 사천시 용현면 구월리,14,0,2,4,59,0,180
4824033031,경상남도 사천시 용현면 주문리,6,0,0,44,133,0,4
4776031045,경상북도 영양군 입암면 병옥리,10,0,104,11,44,0,176
4776031046,경상북도 영양군 입암면 흥구리,36,0,73,4,83,0,83
4776032000,경상북도 영양군 청기면,196,0,10647,85,711,0,2428
4790041042,경상북도 예천군 풍양면 효갈리,116,7,112,48,93,7,45
4723025028,경상북도 영천시 금호읍 신월리,19,0,35,3,174,0,39
4723032027,경상북도 영천시 신녕면 화성리,7,0,133,24,62,0,30
4723032028,경상북도 영천시 신녕면 완전리,20,0,69,41,99,0,29
4723032031,경상북도 영천시 신녕면 가천리,13,0,521,9,62,0,137
4723033000,경상북도 영천시 화산면,190,0,2929,402,719,0,1072
4723033022,경상북도 영천시 화산면 덕암리,7,0,48,9,44,0,49
4711300000,경상북도 포항시북구,1719,435,37208,2922,7884,331,23055
4711310200,경상북도 포항시북구 신흥동,0,5,0,4,0,0,4
4711133000,경상북도 포항시남구 장기면,268,83,2560,516,709,50,5849
4711133021,경상북도 포항시남구 장기면 읍내리,12,0,58,0,4,0,42
4711133022,경상북도 포항시남구 장기면 마현리,12,11,2,22,30,12,110
4711133024,경상북도 포항시남구 장기면 영암리,4,0,12,14,8,0,103
4825032026,경상남도 김해시 주촌면 양동리,6,0,157,7,61,0,148
4773046037,경상북도 의성군 안평면 석탑리,5,0,642,26,49,0,155
4773046039,경상북도 의성군 안평면 신안리,11,0,720,45,65,0,168
4773046040,경상북도 의성군 안평면 대사리,11,0,437,50,51,0,91
4723011700,경상북도 영천시 본촌동,13,0,168,19,69,0,109
4723011900,경상북도 영천시 괴연동,10,0,348,3,67,0,94
4721038000,경상북도 영주시 단산면,125,179,6558,438,547,0,1379
4713032028,경상북도 경주시 양남면 읍천리,4,1,6,11,24,0,160
4889041030,경상남도 합천군 대양면 백암리,3,0,289,21,66,0,353
4889041031,경상남도 합천군 대양면 오산리,4,0,374,3,63,0,131
4889042021,경상남도 합천군 쌍백면 대곡리,2,0,269,9,40,0,65
4889042023,경상남도 합천군 쌍백면 평구리,19,0,256,65,45,0,105
4889042024,경상남도 합천군 쌍백면 평지리,11,0,243,48,59,0,56
4889037030,경상남도 합천군 쌍책면 오서리,32,0,220,40,15,0,67
4889038000,경상남도 합천군 덕곡면,111,2,1481,178,250,13,645
4889038022,경상남도 합천군 덕곡면 장리,4,1,302,6,41,9,122
4889038024,경상남도 합천군 덕곡면 학리,17,0,24,50,36,0,37
4889038025,경상남도 합천군 덕곡면 율지리,52,0,91,31,39,0,15
4713025026,경상북도 경주시 감포읍 노동리,1,0,1,6,74,0,357
4713025028,경상북도 경주시 감포읍 호동리,6,0,240,10,22,0,189
4113111100,경기도 성남시수정구 심곡동,16,3,113,78,2,0,87
4711133041,경상북도 포항시남구 장기면 대곡리,13,0,190,19,35,0,304
4711133043,경상북도 포항시남구 장기면 정천리,5,0,100,26,40,0,337
4715044000,경상북도 김천시 대덕면,115,0,6956,156,800,0,1760
4715044021,경상북도 김천시 대덕면 연화리,12,0,759,32,78,0,172
4715044023,경상북도 김천시 대덕면 외감리,3,0,310,0,50,0,95
4715044025,경상북도 김천시 대덕면 가례리,23,0,418,27,73,0,95
4715044026,경상북도 김천시 대덕면 조룡리,6,0,917,22,71,0,190
4715044028,경상북도 김천시 대덕면 관기리,14,0,380,39,72,0,103
4687038030,전라남도 영광군 낙월면 오도리,4,0,56,0,0,0,2
4687037025,전라남도 영광군 법성면 덕흥리,12,72,40,40,2,5,162
4889036029,경상남도 합천군 초계면 대평리,2,0,2,11,68,0,0
4889036030,경상남도 합천군 초계면 유하리,6,0,0,5,65,0,4
4889037000,경상남도 합천군 쌍책면,189,2,1914,337,228,0,1266
4161010100,경기도 광주시 경안동,8,5,22,21,3,0,84
3171025626,울산광역시 울주군 온양읍 삼광리,9,0,280,61,42,0,189
4423034030,충청남도 논산시 상월면 학당리,6,0,0,58,5,16,115
4423034031,충청남도 논산시 상월면 주곡리,9,0,6,69,17,0,122
4423034032,충청남도 논산시 상월면 한천리,8,0,6,94,74,0,164
4423035000,충청남도 논산시 부적면,250,3,396,1045,611,0,792
4423035021,충청남도 논산시 부적면 마구평리,0,0,0,51,102,0,31
4717025026,경상북도 안동시 풍산읍 회곡리,43,0,250,49,42,0,60
4717025027,경상북도 안동시 풍산읍 계평리,101,0,213,31,58,0,41
4717025029,경상북도 안동시 풍산읍 수곡리,14,6,351,56,55,0,69
4159000000,경기도 화성시,3304,5177,6307,10929,4989,4009,34150
4161033025,경기도 광주시 도척면 상림리,17,0,905,16,41,0,165
4686038028,전라남도 함평군 월야면 예덕리,6,1,1,73,25,0,186
4686034022,전라남도 함평군 엄다면 송로리,8,0,0,94,22,0,177
4717041026,경상북도 안동시 예안면 삼계리,56,0,991,2,52,0,154
4717041027,경상북도 안동시 예안면 도촌리,0,0,1529,0,12,0,282
4717040024,경상북도 안동시 임동면 갈전리,36,0,711,0,43,0,113
4159033030,경기도 화성시 마도면 고모리,24,18,4,26,11,23,141
4159034021,경기도 화성시 송산면 사강리,0,15,0,53,41,0,201
4159034022,경기도 화성시 송산면 봉가리,0,1,0,55,20,0,97
4159032025,경기도 화성시 비봉면 구포리,5,11,24,131,58,13,125
4882025000,경상남도 고성군 고성읍,102,115,721,739,710,7,2017
4719011300,경상북도 구미시 공단동,219,163,162,78,464,0,137
4719032026,경상북도 구미시 옥성면 산촌리,8,1,350,35,102,0,114
4719032027,경상북도 구미시 옥성면 태봉리,2,0,322,9,68,0,79
4683038024,전라남도 영암군 학산면 학계리,12,0,482,9,80,0,128
4681025035,전라남도 강진군 강진읍 서산리,24,0,515,58,125,0,237
4713025025,경상북도 경주시 감포읍 오류리,28,4,941,30,129,0,168
4773044042,경상북도 의성군 다인면 덕지리,16,32,452,96,101,0,121
4773044043,경상북도 의성군 다인면 덕미리,6,4,461,65,86,0,142
4725041031,경상북도 상주시 화서면 하송리,55,0,1381,0,54,0,222
4725040024,경상북도 상주시 화동면 어산리,12,0,448,32,70,0,660
4725040025,경상북도 상주시 화동면 신촌리,20,0,44,87,90,0,183
4725040027,경상북도 상주시 화동면 보미리,11,0,242,56,39,0,198
4725040028,경상북도 상주시 화동면 양지리,8,0,235,38,44,0,91
4725041000,경상북도 상주시 화서면,112,2,3595,421,678,1,1137
4725041021,경상북도 상주시 화서면 신봉리,0,0,62,43,16,0,54
4725041023,경상북도 상주시 화서면 달천리,4,0,28,27,57,0,43
4884033024,경상남도 남해군 삼동면 동천리,11,10,79,9,126,0,392
4884033025,경상남도 남해군 삼동면 봉화리,38,0,1385,0,174,0,514
4884034000,경상남도 남해군 미조면,37,4,611,11,75,0,836
4884034021,경상남도 남해군 미조면 송정리,8,3,549,11,65,0,558
4713036023,경상북도 경주시 현곡면 하구리,12,0,162,39,198,0,122
4713036025,경상북도 경주시 현곡면 무과리,9,0,101,12,55,0,26
4713036026,경상북도 경주시 현곡면 남사리,25,0,548,3,62,0,85
4713036028,경상북도 경주시 현곡면 래태리,18,0,625,3,69,0,121
4713034026,경상북도 경주시 산내면 의곡리,11,0,194,13,87,0,134
4713034027,경상북도 경주시 산내면 내일리,38,0,967,14,162,0,624
4713034028,경상북도 경주시 산내면 우라리,4,0,826,2,82,0,232
4713035000,경상북도 경주시 서면,167,0,2561,391,655,0,1409
4713035021,경상북도 경주시 서면 천촌리,10,0,429,44,90,0,99
4717010200,경상북도 안동시 서부동,0,0,0,0,0,0,3
4713033031,경상북도 경주시 내남면 안심리,10,0,673,44,97,0,230
4713033032,경상북도 경주시 내남면 박달리,54,0,1109,2,190,0,877
4889035030,경상남도 합천군 율곡면 문림리,36,14,79,33,5,3,76
4889035031,경상남도 합천군 율곡면 본천리,3,0,486,45,36,0,146
4889035033,경상남도 합천군 율곡면 제내리,144,4,146,45,19,2,99
4889035034,경상남도 합천군 율곡면 임북리,204,37,76,32,49,0,137
4889036021,경상남도 합천군 초계면 아막리,0,0,68,6,9,0,33
4889033031,경상남도 합천군 가야면 황산리,9,0,323,2,66,0,221
4889033032,경상남도 합천군 가야면 야천리,4,0,286,9,69,0,239
4889033033,경상남도 합천군 가야면 구원리,70,0,425,2,23,0,113
4889034000,경상남도 합천군 야로면,120,2,3040,209,639,0,764
4889034021,경상남도 합천군 야로면 덕암리,18,0,263,29,27,0,49
4889034023,경상남도 합천군 야로면 정대리,37,0,248,7,76,0,125
4824034000,경상남도 사천시 축동면,77,0,687,418,77,2,1068
4824034021,경상남도 사천시 축동면 배춘리,3,0,0,110,5,0,122
4824034022,경상남도 사천시 축동면 길평리,2,0,0,32,0,0,76
4824034024,경상남도 사천시 축동면 탑리,5,0,118,62,17,0,260
4824033000,경상남도 사천시 용현면,112,0,155,484,520,35,1486
4831033024,경상남도 거제시 남부면 다대리,7,0,296,7,26,6,123
4831033025,경상남도 거제시 남부면 갈곶리,13,0,197,0,0,0,115
4831034000,경상남도 거제시 거제면,102,65,1270,204,588,8,1487
4831034021,경상남도 거제시 거제면 법동리,11,2,227,4,62,3,298
4831034023,경상남도 거제시 거제면 내간리,4,5,215,21,62,0,193
4831037029,경상남도 거제시 연초면 천곡리,0,0,61,31,20,0,103
4888038021,경상남도 거창군 남하면 무릉리,37,0,557,15,133,0,129
4888038023,경상남도 거창군 남하면 둔마리,3,0,576,28,134,0,158
