stdg_Cd,bjd_Nm,vldsia_Rfld1_Area,vldsia_Rfld2_Area,vldsia_Rfld3_Area,vldsia_Rfld4_Area,vldsia_Rfld5_Area,vldsia_Rfld6_Area
4688038025,전라남도 장성군 북일면 성산리,13,52,7,2,1,1
4684025030,전라남도 무안군 무안읍 신학리,40,74,615,91,32,44
4684025300,전라남도 무안군 일로읍,206,396,238,889,265,532
4684025021,전라남도 무안군 무안읍 성내리,3,6,5,5,1,4
4617025033,전라남도 나주시 남평읍 광촌리,1,1,2,11,0,0
4617025034,전라남도 나주시 남평읍 수원리,2,2,6,1,0,2
4617025036,전라남도 나주시 남평읍 평산리,1,2,1,0,1,0
4617031000,전라남도 나주시 세지면,66,172,300,345,58,81
4617031021,전라남도 나주시 세지면 오봉리,11,33,17,30,4,16
4136010300,경기도 남양주시 금곡동,2,8,5,1,2,2
4136010400,경기도 남양주시 일패동,0,0,1,0,0,1
4128111500,경기도 고양시덕양구 선유동,1,0,1,0,0,0
4128111600,경기도 고양시덕양구 고양동,0,0,0,1,0,0
4128111700,경기도 고양시덕양구 대자동,2,3,3,0,0,1
4128111900,경기도 고양시덕양구 내유동,9,15,15,8,4,9
4128112000,경기도 고양시덕양구 토당동,95,15,9,2,3,5
4128112200,경기도 고양시덕양구 대장동,43,4,5,5,1,2
4128112300,경기도 고양시덕양구 화정동,7,15,7,1,2,3
4715037024,경상북도 김천시 봉산면 덕천리,-,-,-,-,-,-
4715037026,경상북도 김천시 봉산면 상금리,-,-,-,-,-,-
4715037027,경상북도 김천시 봉산면 신암리,-,-,-,-,-,-
4715038000,경상북도 김천시 대항면,2,4,0,0,1,1
4715038022,경상북도 김천시 대항면 운수리,0,1,0,0,0,1
4715038023,경상북도 김천시 대항면 주례리,-,-,-,-,-,-
4715038025,경상북도 김천시 대항면 덕전리,-,-,-,-,-,-
4715035028,경상북도 김천시 감문면 송북리,-,-,-,-,-,-
4715034000,경상북도 김천시 개령면,44,183,99,36,21,29
4715034022,경상북도 김천시 개령면 신룡리,1,16,7,2,1,1
4715034023,경상북도 김천시 개령면 덕촌리,7,21,8,4,2,2
4715034024,경상북도 김천시 개령면 서부리,9,31,17,6,3,3
4136034023,경기도 남양주시 수동면 수산리,5,11,8,3,2,4
4687035023,전라남도 영광군 군남면 도장리,7,9,14,14,8,4
4687035024,전라남도 영광군 군남면 백양리,34,1,1,0,2,3
4687035026,전라남도 영광군 군남면 설매리,90,24,11,10,9,28
4687035027,전라남도 영광군 군남면 양덕리,23,81,167,62,30,75
4687035029,전라남도 영광군 군남면 용암리,23,4,1,1,1,1
4687037024,전라남도 영광군 법성면 대덕리,0,5,7,2,0,2
4687035032,전라남도 영광군 군남면 반안리,33,132,86,50,29,52
4688025033,전라남도 장성군 장성읍 덕진리,1,15,3,2,3,6
4688025034,전라남도 장성군 장성읍 상오리,1,11,2,4,0,8
4688031000,전라남도 장성군 진원면,73,125,125,79,52,103
4677025321,전라남도 고흥군 도양읍 장계리,5,4,2,2,1,0
4677025322,전라남도 고흥군 도양읍 관리,23,33,39,59,5,5
4677025323,전라남도 고흥군 도양읍 용정리,10,14,18,17,4,1
4128111400,경기도 고양시덕양구 벽제동,-,-,-,-,-,-
4729031032,경상북도 경산시 와촌면 신한리,-,-,-,-,-,-
4729031033,경상북도 경산시 와촌면 강학리,-,-,-,-,-,-
4729031034,경상북도 경산시 와촌면 음양리,-,-,-,-,-,-
4691041021,전라남도 신안군 팔금면 대심리,0,4,8,5,2,4
4617025024,전라남도 나주시 남평읍 교촌리,11,12,23,70,3,11
4615039026,전라남도 순천시 별량면 쌍림리,3,3,19,17,12,49
4615039027,전라남도 순천시 별량면 학산리,0,1,3,5,2,30
4615039028,전라남도 순천시 별량면 대곡리,0,5,6,10,10,47
4615039030,전라남도 순천시 별량면 마산리,1,10,37,10,1,6
4615039032,전라남도 순천시 별량면 원창리,0,4,8,7,7,11
4615039033,전라남도 순천시 별량면 두고리,4,16,37,24,6,42
4615039035,전라남도 순천시 별량면 송기리,1,7,22,8,4,22
4615039036,전라남도 순천시 별량면 죽산리,1,11,15,4,2,12
4615039038,전라남도 순천시 별량면 대룡리,0,10,21,5,1,2
4617011800,전라남도 나주시 석현동,1,3,1,0,1,0
4617012000,전라남도 나주시 남외동,0,1,0,0,0,0
4681034030,전라남도 강진군 도암면 항촌리,63,178,110,161,61,91
4681034031,전라남도 강진군 도암면 석문리,23,30,13,32,48,15
4681038023,전라남도 강진군 병영면 박동리,-,-,-,-,-,-
4681038024,전라남도 강진군 병영면 성동리,0,2,2,1,1,3
4681038026,전라남도 강진군 병영면 성남리,1,3,5,4,1,3
4681038027,전라남도 강진군 병영면 한학리,1,7,7,8,5,11
4681038029,전라남도 강진군 병영면 중고리,14,32,51,45,26,38
4681038031,전라남도 강진군 병영면 도룡리,3,7,15,7,6,9
4681038032,전라남도 강진군 병영면 삭양리,11,24,38,13,7,9
4681039000,전라남도 강진군 옴천면,359,466,217,111,57,76
4681039022,전라남도 강진군 옴천면 황막리,58,71,21,17,6,9
4623025034,전라남도 광양시 광양읍 세풍리,55,193,209,111,55,56
4623010900,전라남도 광양시 태인동,7,6,7,1,1,8
4623011000,전라남도 광양시 금호동,-,-,-,-,-,-
4623025000,전라남도 광양시 광양읍,103,426,391,203,78,96
4623025021,전라남도 광양시 광양읍 우산리,5,27,15,5,2,1
4623025023,전라남도 광양시 광양읍 칠성리,-,-,-,-,-,-
4623025025,전라남도 광양시 광양읍 목성리,11,22,22,10,5,13
4623025026,전라남도 광양시 광양읍 초남리,1,2,2,0,0,0
4617031024,전라남도 나주시 세지면 동곡리,4,17,14,35,6,7
4617031025,전라남도 나주시 세지면 죽동리,14,32,140,102,10,15
4617031026,전라남도 나주시 세지면 송제리,5,32,20,17,8,11
4617031028,전라남도 나주시 세지면 벽산리,6,11,11,74,3,6
4617031029,전라남도 나주시 세지면 성산리,4,7,41,43,5,6
4617032000,전라남도 나주시 왕곡면,169,298,1201,232,49,100
4617032022,전라남도 나주시 왕곡면 본양리,4,6,61,8,5,19
4617032023,전라남도 나주시 왕곡면 옥곡리,22,131,332,21,12,31
4684032027,전라남도 무안군 몽탄면 몽강리,9,22,21,13,6,31
4684032028,전라남도 무안군 몽탄면 약곡리,5,6,4,5,2,9
4684033029,전라남도 무안군 청계면 강정리,6,6,4,3,3,13
4684032031,전라남도 무안군 몽탄면 구산리,7,14,14,6,5,12
4684032032,전라남도 무안군 몽탄면 이산리,10,18,10,3,2,9
4684032033,전라남도 무안군 몽탄면 내리,10,24,26,14,9,31
4684032035,전라남도 무안군 몽탄면 학산리,11,17,21,63,21,31
4684025327,전라남도 무안군 일로읍 용산리,16,34,8,6,5,89
4684025328,전라남도 무안군 일로읍 산정리,32,58,73,33,21,51
4684025329,전라남도 무안군 일로읍 광암리,5,3,2,0,1,1
4684025331,전라남도 무안군 일로읍 복룡리,34,94,32,365,125,53
4689032024,전라남도 완도군 신지면 월양리,10,88,26,21,12,12
4689031000,전라남도 완도군 군외면,183,459,192,78,34,31
4689025600,전라남도 완도군 노화읍,109,349,83,34,17,16
4689025621,전라남도 완도군 노화읍 이포리,2,6,2,1,1,0
4689025622,전라남도 완도군 노화읍 도청리,27,79,27,11,7,8
4476040024,충청남도 부여군 양화면 오량리,13,19,10,6,6,1
4479039028,충청남도 청양군 비봉면 양사리,17,60,26,6,4,3
4480025000,충청남도 홍성군 홍성읍,24,47,44,18,13,14
4480025022,충청남도 홍성군 홍성읍 대교리,3,3,2,1,0,1
4687034026,전라남도 영광군 군서면 가사리,80,63,53,40,15,21
4687033027,전라남도 영광군 불갑면 안맹리,33,37,24,12,8,11
4687033028,전라남도 영광군 불갑면 쌍운리,9,9,6,1,0,0
4687033029,전라남도 영광군 불갑면 건무리,14,10,3,3,0,0
4687033031,전라남도 영광군 불갑면 응봉리,7,3,4,4,1,3
4687032023,전라남도 영광군 묘량면 운당리,82,167,220,102,59,92
4687036023,전라남도 영광군 염산면 봉남리,23,88,170,161,66,61
4687036025,전라남도 영광군 염산면 송암리,7,65,41,132,59,80
4687036027,전라남도 영광군 염산면 두우리,2,9,2,3,3,5
4687036028,전라남도 영광군 염산면 오동리,12,74,29,19,8,16
4687037000,전라남도 영광군 법성면,92,277,337,209,102,194
4687037021,전라남도 영광군 법성면 진내리,4,2,4,2,1,0
4122034027,경기도 평택시 오성면 길음리,2,6,6,6,6,24
4122034028,경기도 평택시 오성면 당거리,3,11,7,6,3,5
4122034029,경기도 평택시 오성면 창내리,24,69,49,34,21,56
4125010100,경기도 동두천시 송내동,0,3,1,1,0,0
4125010200,경기도 동두천시 지행동,0,2,0,0,0,0
4125010400,경기도 동두천시 광암동,0,1,0,0,0,0
4688033024,전라남도 장성군 동화면 구림리,57,13,27,26,11,19
4688034033,전라남도 장성군 삼서면 홍정리,4,11,6,4,4,3
4688033026,전라남도 장성군 동화면 남산리,44,23,30,23,13,23
4688033028,전라남도 장성군 동화면 구룡리,1,8,7,5,2,11
4688033029,전라남도 장성군 동화면 송계리,4,16,8,5,2,2
4715011400,경상북도 김천시 부곡동,-,-,-,-,-,-
4715011500,경상북도 김천시 지좌동,3,14,12,5,4,3
4715011700,경상북도 김천시 대광동,-,-,-,-,-,-
4715011800,경상북도 김천시 응명동,-,-,-,-,-,-
4715025000,경상북도 김천시 아포읍,35,81,57,31,15,39
4715025021,경상북도 김천시 아포읍 인리,2,0,0,1,0,1
4715025023,경상북도 김천시 아포읍 예리,2,1,0,0,0,1
4715025024,경상북도 김천시 아포읍 지리,2,1,1,0,0,0
4128113100,경기도 고양시덕양구 덕은동,-,-,-,-,-,-
4128113200,경기도 고양시덕양구 향동동,-,-,-,-,-,-
4715034027,경상북도 김천시 개령면 광천리,14,67,43,18,14,19
4715035000,경상북도 김천시 감문면,79,154,77,23,9,15
4715035021,경상북도 김천시 감문면 보광리,1,4,2,0,0,1
4715035023,경상북도 김천시 감문면 구야리,2,1,0,0,0,0
4715035024,경상북도 김천시 감문면 은림리,6,11,3,1,0,1
4715035026,경상북도 김천시 감문면 문무리,10,11,5,1,0,1
4715035027,경상북도 김천시 감문면 남곡리,2,3,1,0,0,0
4715032025,경상북도 김천시 남면 부상리,1,0,0,0,0,0
4682025025,전라남도 해남군 해남읍 남외리,12,12,3,1,0,0
4682025026,전라남도 해남군 해남읍 성내리,0,1,0,0,0,0
4682025027,전라남도 해남군 해남읍 수성리,1,3,1,0,0,0
4682034024,전라남도 해남군 송지면 학가리,16,72,41,14,7,9
4682033021,전라남도 해남군 현산면 만안리,11,19,7,2,1,1
4682033022,전라남도 해남군 현산면 구시리,18,58,14,5,1,0
4682033024,전라남도 해남군 현산면 덕흥리,31,61,23,6,1,5
4682033025,전라남도 해남군 현산면 일평리,31,71,14,3,3,3
4682033027,전라남도 해남군 현산면 백포리,47,95,94,71,28,96
4682033029,전라남도 해남군 현산면 황산리,37,96,22,17,5,5
4682033030,전라남도 해남군 현산면 구산리,19,58,20,7,3,3
4682033032,전라남도 해남군 현산면 월송리,88,961,23,19,6,11
4691040023,전라남도 신안군 안좌면 산두리,1,8,13,7,4,22
4691040024,전라남도 신안군 안좌면 대리,4,9,3,3,1,2
4691040026,전라남도 신안군 안좌면 자라리,0,7,4,1,2,1
4691040027,전라남도 신안군 안좌면 존포리,1,2,2,0,2,0
4691036022,전라남도 신안군 흑산면 예리,-,-,-,-,-,-
4691034031,전라남도 신안군 비금면 내월리,1,3,3,5,4,3
4691034032,전라남도 신안군 비금면 수대리,0,3,3,3,4,7
4691037026,전라남도 신안군 하의면 능산리,1,4,6,5,3,6
4691038000,전라남도 신안군 신의면,17,30,24,11,7,7
4691038021,전라남도 신안군 신의면 상태서리,6,9,8,5,0,1
4691038023,전라남도 신안군 신의면 하태서리,1,3,2,1,1,2
4691038024,전라남도 신안군 신의면 하태동리,8,11,6,3,4,4
4671032000,전라남도 담양군 고서면,255,341,210,200,258,313
4671032021,전라남도 담양군 고서면 교산리,21,10,6,6,3,39
4671032023,전라남도 담양군 고서면 분향리,21,31,5,7,8,24
4671031000,전라남도 담양군 봉산면,189,328,189,92,73,116
4672037025,전라남도 곡성군 옥과면 율사리,10,68,14,12,3,4
4672037026,전라남도 곡성군 옥과면 무창리,2,13,31,57,62,112
4671025026,전라남도 담양군 담양읍 남산리,2,5,1,10,0,0
4671025027,전라남도 담양군 담양읍 향교리,0,1,1,0,1,0
4671025029,전라남도 담양군 담양읍 양각리,3,4,9,3,7,7
4671025030,전라남도 담양군 담양읍 강쟁리,12,47,30,62,21,24
4671025032,전라남도 담양군 담양읍 오계리,3,3,1,2,7,4
4671025033,전라남도 담양군 담양읍 학동리,4,4,10,6,2,3
4671037027,전라남도 담양군 금성면 봉서리,9,35,26,13,11,22
4671037029,전라남도 담양군 금성면 외추리,15,17,8,5,1,10
4671037030,전라남도 담양군 금성면 봉황리,6,11,6,4,2,10
4671038021,전라남도 담양군 용면 두장리,20,68,23,28,14,54
4671038022,전라남도 담양군 용면 통천리,5,26,12,14,8,29
4785033046,경상북도 칠곡군 가산면 석우리,0,2,1,0,0,0
4684034029,전라남도 무안군 현경면 용정리,11,10,3,3,0,3
4684034030,전라남도 무안군 현경면 오류리,12,17,11,11,4,6
4684034032,전라남도 무안군 현경면 가입리,4,4,20,12,1,3
4684035000,전라남도 무안군 망운면,34,61,110,23,17,82
4688031028,전라남도 장성군 진원면 상림리,1,3,5,4,1,3
4688031029,전라남도 장성군 진원면 용산리,9,50,15,14,11,23
4688032021,전라남도 장성군 남면 분향리,10,40,34,24,11,27
4688032022,전라남도 장성군 남면 녹진리,3,14,13,13,5,13
4688032023,전라남도 장성군 남면 덕성리,6,30,25,20,9,25
4688035026,전라남도 장성군 삼계면 발산리,0,8,12,0,0,1
4688035027,전라남도 장성군 삼계면 수옥리,1,14,25,20,7,5
4688035029,전라남도 장성군 삼계면 수산리,1,1,16,22,24,27
4688035030,전라남도 장성군 삼계면 죽림리,1,17,34,29,14,61
4688035032,전라남도 장성군 삼계면 부성리,1,15,20,13,3,33
4688035034,전라남도 장성군 삼계면 신기리,0,2,7,6,1,1
4715032027,경상북도 김천시 남면 봉천리,0,0,1,0,0,0
4715032028,경상북도 김천시 남면 초곡리,1,5,4,3,2,2
4715032030,경상북도 김천시 남면 운남리,0,0,0,0,0,1
4136031021,경기도 남양주시 별내면 청학리,0,0,0,0,0,1
4136031023,경기도 남양주시 별내면 광전리,-,-,-,-,-,-
4136034000,경기도 남양주시 수동면,29,45,25,10,7,10
4136034021,경기도 남양주시 수동면 운수리,4,4,1,0,0,0
4715040021,경상북도 김천시 조마면 신안리,5,68,5,0,0,1
4715040023,경상북도 김천시 조마면 강곡리,4,10,8,3,0,1
4715040024,경상북도 김천시 조마면 신곡리,-,-,-,-,-,-
4715040026,경상북도 김천시 조마면 신왕리,0,1,2,1,0,0
4715040027,경상북도 김천시 조마면 대방리,1,1,3,1,0,0
4715041021,경상북도 김천시 구성면 하강리,1,4,1,1,0,0
4715042022,경상북도 김천시 지례면 상부리,0,0,1,0,0,0
4715041024,경상북도 김천시 구성면 송죽리,2,5,4,0,1,1
4715041025,경상북도 김천시 구성면 광명리,1,2,3,4,2,2
4715041026,경상북도 김천시 구성면 금평리,0,6,16,8,1,0
4613015100,전라남도 여수시 호명동,11,29,10,7,3,12
4613012600,전라남도 여수시 덕충동,-,-,-,-,-,-
4613012700,전라남도 여수시 경호동,-,-,-,-,-,-
4613012800,전라남도 여수시 학동,-,-,-,-,-,-
4682036024,전라남도 해남군 북일면 흥촌리,15,3058,19,8,5,5
4682036025,전라남도 해남군 북일면 운전리,17,42,26,15,5,10
4682040028,전라남도 해남군 황산면 남리리,11,56,44,13,7,13
4682040029,전라남도 해남군 황산면 연당리,23,99,60,26,12,8
4682040031,전라남도 해남군 황산면 부곡리,15,84,37,30,17,33
4682040033,전라남도 해남군 황산면 옥동리,33,74,62,22,31,30
4682041000,전라남도 해남군 산이면,413,692,442,307,166,187
4682041021,전라남도 해남군 산이면 노송리,21,42,21,14,6,4
4682041023,전라남도 해남군 산이면 덕호리,210,92,29,17,14,17
4682041024,전라남도 해남군 산이면 예정리,14,18,9,7,5,21
4682041025,전라남도 해남군 산이면 송천리,3,45,21,23,11,16
4682041026,전라남도 해남군 산이면 초송리,12,33,45,26,26,26
4615011600,전라남도 순천시 남정동,-,-,-,-,-,-
4615011800,전라남도 순천시 저전동,-,-,-,-,-,-
4613025000,전라남도 여수시 돌산읍,102,144,130,127,72,148
4613025021,전라남도 여수시 돌산읍 군내리,-,-,-,-,-,-
4613025022,전라남도 여수시 돌산읍 신복리,6,3,3,0,1,8
4613025023,전라남도 여수시 돌산읍 금성리,-,-,-,-,-,-
4613025025,전라남도 여수시 돌산읍 죽포리,46,42,21,22,15,14
4784034030,경상북도 성주군 가천면 창천리,3,9,11,5,4,10
4784034032,경상북도 성주군 가천면 동원리,1,4,13,6,9,1
4784034034,경상북도 성주군 가천면 법전리,1,3,2,0,1,0
4784034035,경상북도 성주군 가천면 신계리,1,0,0,0,0,0
4784034037,경상북도 성주군 가천면 금봉리,3,6,3,0,0,3
4784033048,경상북도 성주군 수륜면 성리,3,1,5,3,5,5
4784033035,경상북도 성주군 수륜면 백운리,1,0,2,5,3,5
4784033036,경상북도 성주군 수륜면 신파리,1,7,4,8,5,4
4784033037,경상북도 성주군 수륜면 적송리,1,2,3,6,16,16
3171034021,울산광역시 울주군 웅촌면 초천리,1,14,7,9,0,0
3171038024,울산광역시 울주군 상북면 길천리,0,10,7,3,0,1
3171025328,울산광역시 울주군 언양읍 대곡리,0,0,1,0,0,0
3171038026,울산광역시 울주군 상북면 덕현리,0,15,1,16,0,0
3171038028,울산광역시 울주군 상북면 천전리,0,4,0,1,0,0
3171038029,울산광역시 울주군 상북면 거리,1,7,5,28,1,1
3171038032,울산광역시 울주군 상북면 향산리,10,39,2,4,0,0
4672034029,전라남도 곡성군 목사동면 신기리,0,5,13,4,1,0
4672034031,전라남도 곡성군 목사동면 용봉리,9,115,21,11,7,8
4672034032,전라남도 곡성군 목사동면 신전리,21,122,37,27,9,16
4672035021,전라남도 곡성군 죽곡면 태평리,10,50,9,7,3,12
4672035022,전라남도 곡성군 죽곡면 화양리,21,46,27,15,5,20
