stdg_Cd,bjd_Nm,allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,valley_Tpgraphy_Area
4481032036,충청남도 예산군 신양면 차동리,0,0,0,0,0,0,0,0,388,72,57
4481033000,충청남도 예산군 광시면,317,0,98,321,412,0,0,0,2883,294,1492
4481033021,충청남도 예산군 광시면 광시리,8,0,0,6,0,0,0,0,159,0,102
4481032022,충청남도 예산군 신양면 황계리,0,0,0,5,0,0,0,0,189,8,92
4481035024,충청남도 예산군 응봉면 신리,0,0,0,46,0,0,0,0,21,5,16
4481035026,충청남도 예산군 응봉면 등촌리,0,0,0,76,0,0,0,0,45,0,14
4481035027,충청남도 예산군 응봉면 후사리,0,0,0,29,0,0,0,0,141,17,51
4481035029,충청남도 예산군 응봉면 운곡리,0,0,0,0,0,0,0,0,86,3,52
4481035030,충청남도 예산군 응봉면 증곡리,13,0,0,0,0,0,0,0,116,0,76
4481035032,충청남도 예산군 응봉면 주령리,4,0,0,0,10,0,0,0,76,0,74
4481036000,충청남도 예산군 덕산면,363,2,192,128,245,0,0,0,3522,672,855
4471031000,충청남도 금산군 금성면,169,0,32,40,48,0,0,0,1783,31,1365
4471031022,충청남도 금산군 금성면 도곡리,0,0,0,1,8,0,0,0,214,0,175
4471031024,충청남도 금산군 금성면 상가리,12,0,0,6,0,0,0,0,142,0,111
4471031025,충청남도 금산군 금성면 두곡리,0,0,0,2,0,0,0,0,226,0,162
4471031027,충청남도 금산군 금성면 하류리,59,0,14,4,1,0,0,0,50,0,81
4471031029,충청남도 금산군 금성면 마수리,0,0,0,0,12,0,0,0,195,0,139
4471035029,충청남도 금산군 남일면 신천리,48,0,9,16,99,0,0,0,207,6,120
4471036021,충청남도 금산군 남이면 하금리,10,0,0,16,2,0,0,0,966,105,72
4471025000,충청남도 금산군 금산읍,202,0,0,37,325,0,0,0,832,66,716
4471025021,충청남도 금산군 금산읍 신대리,89,0,0,12,38,0,0,0,72,0,79
4471025022,충청남도 금산군 금산읍 중도리,28,0,0,3,17,0,0,0,28,0,54
4372036032,충청북도 보은군 수한면 광촌리,0,0,0,0,0,0,0,0,142,4,55
4372036033,충청북도 보은군 수한면 장선리,0,0,0,0,0,0,0,0,72,28,23
4372036035,충청북도 보은군 수한면 산척리,6,0,0,1,1,0,0,0,216,14,42
4372036036,충청북도 보은군 수한면 율산리,0,0,0,3,0,0,0,0,256,42,5
4372037000,충청북도 보은군 회남면,3,0,0,794,0,0,0,0,3356,435,75
4372040023,충청북도 보은군 산외면 문암리,0,0,0,1,0,0,0,0,241,40,33
4372040025,충청북도 보은군 산외면 대원리,0,0,0,1,0,0,0,0,495,69,21
4372039029,충청북도 보은군 내북면 적음리,3,0,0,7,0,0,0,0,226,67,20
4372039031,충청북도 보은군 내북면 동산리,0,0,0,2,0,0,0,0,108,62,19
4372039032,충청북도 보은군 내북면 화전리,0,0,0,6,0,0,0,0,362,107,43
4372039034,충청북도 보은군 내북면 아곡리,0,0,0,0,0,0,0,0,76,27,9
4689033022,전라남도 완도군 고금면 덕암리,0,0,0,4,0,0,0,27,93,17,102
4689033023,전라남도 완도군 고금면 도남리,0,0,0,129,0,0,0,16,219,18,111
4689033024,전라남도 완도군 고금면 청용리,0,0,0,23,0,0,0,38,489,109,137
4689033026,전라남도 완도군 고금면 봉명리,0,0,0,2,0,0,0,3,291,76,61
4689033027,전라남도 완도군 고금면 상정리,0,0,0,3,0,0,0,6,188,3,60
4689033029,전라남도 완도군 고금면 가교리,1,0,0,13,0,0,0,105,312,71,76
4689033030,전라남도 완도군 고금면 덕동리,0,0,0,6,0,0,0,14,157,10,33
4689034021,전라남도 완도군 약산면 장용리,0,0,0,7,0,0,0,15,379,81,81
4415033031,충청남도 공주시 계룡면 화헌리,79,0,21,7,4,0,0,0,22,0,14
4415032032,충청남도 공주시 탄천면 분강리,36,0,0,11,0,0,0,0,154,2,40
4415032033,충청남도 공주시 탄천면 유하리,42,0,0,9,0,0,0,0,128,1,56
4415032035,충청남도 공주시 탄천면 운곡리,0,0,0,0,0,0,0,0,169,8,75
4415032036,충청남도 공주시 탄천면 견동리,53,0,0,31,1,0,0,0,155,5,64
4415033000,충청남도 공주시 계룡면,393,0,105,222,105,0,0,0,5102,622,1845
4415033021,충청남도 공주시 계룡면 기산리,0,0,0,13,4,0,0,0,640,102,173
4415033023,충청남도 공주시 계룡면 봉명리,0,0,0,4,4,0,0,0,199,13,76
4415033025,충청남도 공주시 계룡면 내흥리,0,0,0,8,0,0,0,0,597,52,140
4415033026,충청남도 공주시 계룡면 구왕리,0,0,0,4,5,0,0,0,717,79,142
4415033028,충청남도 공주시 계룡면 하대리,8,0,14,61,25,0,0,0,339,64,183
4415033029,충청남도 공주시 계룡면 양화리,0,0,4,46,13,0,0,0,570,57,149
4477041026,충청남도 서천군 서면 신합리,0,0,3,12,95,0,0,151,4,0,54
4477041028,충청남도 서천군 서면 도둔리,0,0,0,76,128,0,0,298,10,0,83
4477040024,충청남도 서천군 비인면 칠지리,0,0,5,2,76,0,0,15,50,4,78
4477040026,충청남도 서천군 비인면 남당리,0,0,0,1,17,0,0,0,176,31,46
4477040027,충청남도 서천군 비인면 율리,0,0,0,0,55,0,0,0,198,47,41
4477039023,충청남도 서천군 종천면 종천리,34,0,14,11,62,0,0,39,297,63,64
4477039025,충청남도 서천군 종천면 장구리,2,0,114,10,16,0,0,45,43,13,14
4476043031,충청남도 부여군 세도면 사산리,96,0,0,72,36,0,0,0,216,3,87
4476044000,충청남도 부여군 석성면,602,0,0,42,175,0,0,275,1189,56,721
4690033027,전라남도 진도군 의신면 청용리,0,0,0,11,0,0,0,0,231,31,50
4690033029,전라남도 진도군 의신면 초사리,0,0,0,7,0,0,0,0,433,89,112
4690033030,전라남도 진도군 의신면 모도리,0,0,0,0,0,0,0,0,22,0,2
4690033032,전라남도 진도군 의신면 만길리,0,0,0,35,0,0,0,209,292,40,98
4690033033,전라남도 진도군 의신면 송정리,0,0,0,18,0,0,0,8,158,82,54
4690034000,전라남도 진도군 임회면,0,0,0,196,0,0,0,397,3856,1441,1128
4690035025,전라남도 진도군 지산면 앵무리,0,0,0,50,0,0,0,231,166,74,20
4690034022,전라남도 진도군 임회면 삼막리,0,0,0,23,0,0,0,96,175,80,115
4372000000,충청북도 보은군,3546,0,307,2258,628,0,0,2,39153,5612,6865
4373034036,충청북도 옥천군 청성면 화성리,17,0,0,7,12,0,0,0,445,48,78
4373035000,충청북도 옥천군 청산면,616,0,0,274,364,0,0,0,4328,382,1339
4373035021,충청북도 옥천군 청산면 지전리,48,0,0,15,3,0,0,0,11,8,8
4373035023,충청북도 옥천군 청산면 교평리,40,0,0,25,39,0,0,0,130,12,44
4373035024,충청북도 옥천군 청산면 하서리,86,0,0,23,4,0,0,0,178,30,38
4373035025,충청북도 옥천군 청산면 신매리,93,0,0,17,51,0,0,0,9,1,58
4373035027,충청북도 옥천군 청산면 장위리,45,0,0,32,58,0,0,0,7,7,76
4373035028,충청북도 옥천군 청산면 한곡리,0,0,0,6,21,0,0,0,211,4,94
4373035030,충청북도 옥천군 청산면 판수리,61,0,0,27,29,0,0,0,77,14,81
4373035032,충청북도 옥천군 청산면 의지리,16,0,0,23,23,0,0,0,317,3,137
4373035033,충청북도 옥천군 청산면 예곡리,77,0,0,36,19,0,0,0,334,5,114
4415039028,충청남도 공주시 사곡면 가교리,22,0,0,17,11,0,0,0,407,57,79
4415039029,충청남도 공주시 사곡면 운암리,0,0,0,14,5,0,0,0,769,136,85
4415039031,충청남도 공주시 사곡면 월가리,0,0,0,6,0,0,0,0,668,70,85
4415039032,충청남도 공주시 사곡면 유룡리,0,0,0,0,0,0,0,0,597,32,105
4415040000,충청남도 공주시 신풍면,378,0,14,122,27,0,0,0,5675,500,1304
4415040021,충청남도 공주시 신풍면 산정리,73,0,14,8,2,0,0,0,256,9,165
4415040023,충청남도 공주시 신풍면 조평리,1,0,0,10,0,0,0,0,863,86,144
4415040024,충청남도 공주시 신풍면 봉갑리,0,0,0,0,0,0,0,0,651,79,91
4415040026,충청남도 공주시 신풍면 쌍대리,0,0,0,1,0,0,0,0,746,64,123
4415040028,충청남도 공주시 신풍면 대룡리,58,0,0,22,0,0,0,0,253,10,85
4415040029,충청남도 공주시 신풍면 입동리,22,0,0,1,1,0,0,0,294,23,84
4477032035,충청남도 서천군 화양면 창외리,0,0,1,0,4,0,0,47,33,0,25
4477032037,충청남도 서천군 화양면 장상리,1,0,0,8,0,0,0,149,0,0,0
4477032038,충청남도 서천군 화양면 망월리,1,0,0,63,1,0,0,166,0,0,0
4477033000,충청남도 서천군 기산면,15,0,0,39,213,0,0,726,622,64,417
4477033021,충청남도 서천군 기산면 화산리,0,0,0,0,11,0,0,26,95,10,52
4477033023,충청남도 서천군 기산면 내동리,0,0,0,2,4,0,0,118,23,2,8
4477032028,충청남도 서천군 화양면 남성리,0,0,0,1,26,0,0,50,20,9,20
4477032026,충청남도 서천군 화양면 죽산리,0,0,0,33,9,0,0,103,13,0,9
4477034027,충청남도 서천군 한산면 송곡리,9,0,0,0,0,0,0,8,31,4,15
4477031030,충청남도 서천군 마서면 덕암리,0,0,0,0,39,0,0,58,92,3,89
4180036021,경기도 연천군 신서면 대광리,45,0,0,11,0,0,0,0,689,60,2
4183038023,경기도 양평군 양동면 매월리,4,0,0,9,73,0,0,0,934,73,268
4183038024,경기도 양평군 양동면 고송리,11,0,0,12,0,0,0,0,1394,140,196
4183038026,경기도 양평군 양동면 계정리,0,0,0,25,52,0,0,0,1843,131,390
4183038027,경기도 양평군 양동면 삼산리,89,0,6,57,23,0,0,0,1063,101,264
4183038028,경기도 양평군 양동면 단석리,24,0,0,29,6,0,0,0,1312,127,314
2917012300,광주광역시 북구 화암동,0,0,0,1,0,0,0,0,503,112,12
2917012400,광주광역시 북구 장등동,15,0,0,6,329,0,0,0,113,35,192
2917012500,광주광역시 북구 운정동,38,0,0,8,117,0,0,0,66,1,87
2917012600,광주광역시 북구 본촌동,50,0,0,1,29,0,0,0,19,25,40
2917012700,광주광역시 북구 일곡동,0,0,0,0,163,0,0,0,49,19,157
2917012800,광주광역시 북구 양산동,0,0,0,6,139,0,0,0,20,2,91
2917013100,광주광역시 북구 용두동,113,0,9,13,48,0,0,0,0,0,33
2917013200,광주광역시 북구 지야동,127,0,10,31,10,0,0,0,0,1,5
2917013300,광주광역시 북구 태령동,0,0,0,0,41,0,0,0,14,0,53
2917010400,광주광역시 북구 북동,18,0,0,0,0,0,0,0,0,0,0
2917010500,광주광역시 북구 임동,117,0,0,10,0,0,0,0,0,0,0
2917010600,광주광역시 북구 신안동,107,0,0,3,10,0,0,0,0,0,4
2917010700,광주광역시 북구 용봉동,91,0,0,6,184,0,0,0,0,0,29
4111100000,경기도 수원시장안구,376,0,107,111,240,0,0,0,1644,178,677
4315033033,충청북도 제천시 수산면 도전리,0,0,0,1,0,0,0,0,81,57,0
4315033034,충청북도 제천시 수산면 율지리,0,0,0,23,0,0,0,0,193,52,0
4315033036,충청북도 제천시 수산면 서곡리,0,0,0,58,0,0,0,0,142,44,0
4315033037,충청북도 제천시 수산면 오티리,0,0,0,0,0,0,0,0,292,142,2
4315033039,충청북도 제천시 수산면 상천리,0,0,0,103,0,0,0,0,898,114,14
4315033041,충청북도 제천시 수산면 능강리,0,0,0,144,0,0,0,0,1066,76,9
4315033024,충청북도 제천시 수산면 수곡리,0,0,0,0,0,0,0,0,485,108,3
4315032035,충청북도 제천시 청풍면 도곡리,0,33,0,84,0,0,0,0,170,28,0
4315032036,충청북도 제천시 청풍면 대류리,0,9,0,82,0,0,0,0,87,14,0
4315032038,충청북도 제천시 청풍면 용곡리,0,27,0,227,0,0,0,0,220,44,12
4315032039,충청북도 제천시 청풍면 연론리,0,0,0,164,0,0,0,0,386,67,0
4315032041,충청북도 제천시 청풍면 물태리,0,0,0,44,0,0,0,0,206,38,0
4783037051,경상북도 고령군 쌍림면 월막리,36,0,0,9,9,0,0,0,379,37,82
4783037052,경상북도 고령군 쌍림면 용리,0,0,0,4,8,0,0,0,510,134,49
4471036022,충청남도 금산군 남이면 상금리,0,0,0,3,9,0,0,0,829,70,30
4471036023,충청남도 금산군 남이면 건천리,0,0,0,11,0,0,0,0,1533,120,32
4479025000,충청남도 청양군 청양읍,365,0,0,138,685,0,0,0,1327,326,777
4479025021,충청남도 청양군 청양읍 읍내리,49,0,0,9,5,0,0,0,13,3,21
4479025022,충청남도 청양군 청양읍 백천리,53,0,0,15,35,0,0,0,132,45,48
4479025024,충청남도 청양군 청양읍 벽천리,97,0,0,30,38,0,0,0,104,45,15
4479025026,충청남도 청양군 청양읍 정좌리,63,0,0,11,37,0,0,0,162,25,96
4372035026,충청북도 보은군 삼승면 선곡리,0,0,0,1,20,0,0,0,249,9,152
4372035027,충청북도 보은군 삼승면 천남리,87,0,0,11,13,0,0,0,98,73,82
4372035029,충청북도 보은군 삼승면 우진리,16,0,54,10,64,0,0,0,37,0,75
4372035030,충청북도 보은군 삼승면 둔덕리,11,0,0,8,27,0,0,0,62,2,103
4372036000,충청북도 보은군 수한면,145,0,0,82,8,0,0,0,3416,370,863
4374031035,충청북도 영동군 용산면 청화리,0,0,0,1,0,0,0,0,287,3,81
4374031037,충청북도 영동군 용산면 상용리,17,0,0,2,0,0,0,0,85,5,38
4374031039,충청북도 영동군 용산면 용산리,8,0,0,2,0,0,0,0,25,0,14
4374032000,충청북도 영동군 황간면,460,0,0,336,93,0,0,0,6656,335,1161
4374031023,충청북도 영동군 용산면 율리,13,0,0,29,1,0,0,0,679,4,160
4374039000,충청북도 영동군 양산면,424,0,0,325,22,0,0,3,4160,140,686
4374039021,충청북도 영동군 양산면 가곡리,45,0,0,0,0,0,0,0,50,0,56
4374039023,충청북도 영동군 양산면 봉곡리,59,0,0,39,18,0,0,0,167,0,86
4374039024,충청북도 영동군 양산면 죽산리,12,0,0,15,4,0,0,0,850,34,121
4374039026,충청북도 영동군 양산면 수두리,43,0,0,36,0,0,0,0,475,2,116
4374039027,충청북도 영동군 양산면 호탄리,60,0,0,92,0,0,0,0,615,9,97
4418032021,충청남도 보령시 오천면 소성리,0,0,0,137,88,0,0,34,183,31,38
4418032022,충청남도 보령시 오천면 영보리,0,0,0,168,201,0,0,62,245,29,62
4418000000,충청남도 보령시,786,0,1108,4272,7688,355,0,4165,24919,4890,10542
4418010100,충청남도 보령시 대천동,62,0,0,29,0,0,0,283,85,12,53
4418010200,충청남도 보령시 죽정동,122,0,0,31,0,0,0,0,209,44,18
4418010400,충청남도 보령시 동대동,59,0,96,12,23,0,0,0,100,100,33
4418010500,충청남도 보령시 명천동,3,0,80,4,53,0,0,0,169,174,151
4418010700,충청남도 보령시 내항동,0,0,32,5,86,0,0,132,105,14,123
4418010800,충청남도 보령시 남곡동,0,0,0,4,80,5,0,39,154,22,139
4418011000,충청남도 보령시 신흑동,0,0,14,150,212,60,0,221,165,32,154
4373034032,충청북도 옥천군 청성면 구음리,3,0,0,12,0,0,0,0,450,55,41
4373038023,충청북도 옥천군 군북면 증약리,12,0,0,8,0,0,0,0,634,135,65
4373038024,충청북도 옥천군 군북면 항곡리,0,0,0,0,0,0,0,0,182,42,24
4373038026,충청북도 옥천군 군북면 환평리,8,0,0,4,0,0,0,0,151,37,15
4373038028,충청북도 옥천군 군북면 추소리,0,0,0,56,0,0,0,0,372,43,29
4373038029,충청북도 옥천군 군북면 이평리,0,0,0,111,0,0,0,0,541,46,19
4373038031,충청북도 옥천군 군북면 소정리,0,0,0,44,0,0,0,0,385,49,17
4373038033,충청북도 옥천군 군북면 용호리,0,0,0,163,0,0,0,0,286,26,5
4373038034,충청북도 옥천군 군북면 막지리,0,0,0,125,0,0,0,0,431,36,17
4374000000,충청북도 영동군,3518,0,48,2290,1094,0,0,3,64421,3117,10788
4374025000,충청북도 영동군 영동읍,489,0,0,119,262,0,0,0,7631,121,1542
4477033027,충청남도 서천군 기산면 산정리,0,0,0,8,12,0,0,87,58,8,32
4477033028,충청남도 서천군 기산면 막동리,0,0,0,0,28,0,0,86,42,1,24
4477033030,충청남도 서천군 기산면 가공리,0,0,0,0,12,0,0,6,75,4,38
4477033032,충청남도 서천군 기산면 광암리,15,0,0,1,7,0,0,1,68,8,33
4477033033,충청남도 서천군 기산면 황사리,0,0,0,0,37,0,0,0,43,5,45
4477034021,충청남도 서천군 한산면 지현리,0,0,0,0,0,0,0,0,114,17,36
4477034022,충청남도 서천군 한산면 동산리,0,0,0,2,0,0,0,80,52,0,48
4477034024,충청남도 서천군 한산면 호암리,0,0,0,0,7,0,0,15,18,3,18
4477034025,충청남도 서천군 한산면 죽촌리,0,0,10,1,8,0,0,4,41,8,39
4477035024,충청남도 서천군 마산면 지산리,21,0,0,2,1,0,0,0,87,23,60
4477035025,충청남도 서천군 마산면 가양리,0,0,0,0,4,0,0,0,102,13,60
4479033025,충청남도 청양군 정산면 남천리,0,0,0,3,30,0,0,0,254,76,26
4479033026,충청남도 청양군 정산면 송학리,2,0,0,4,12,0,0,0,337,52,63
4479033028,충청남도 청양군 정산면 용두리,0,0,0,5,54,0,0,0,114,44,64
4479033030,충청남도 청양군 정산면 천장리,8,0,0,25,16,0,0,0,389,57,24
4479033031,충청남도 청양군 정산면 내초리,0,0,0,1,47,0,0,0,75,39,28
4420038023,충청남도 아산시 인주면 신성리,0,0,0,12,46,0,0,66,33,10,43
4420038025,충청남도 아산시 인주면 밀두리,0,0,0,5,27,0,0,94,0,2,48
4420038026,충청남도 아산시 인주면 문방리,0,0,0,448,170,0,0,257,9,5,163
4420038028,충청남도 아산시 인주면 금성리,0,0,0,34,96,0,0,83,5,0,89
4420038029,충청남도 아산시 인주면 해암리,0,0,0,15,92,0,0,31,68,10,110
4420038031,충청남도 아산시 인주면 관암리,0,0,0,0,95,0,0,6,25,5,126
4420038032,충청남도 아산시 인주면 냉정리,0,0,0,19,136,0,0,0,228,14,137
4420039021,충청남도 아산시 선장면 군덕리,0,0,0,25,95,0,0,105,69,4,84
4420037032,충청남도 아산시 영인면 신화리,13,0,0,4,65,0,0,18,44,7,94
4421011300,충청남도 서산시 장동,0,0,0,20,163,0,0,214,0,25,83
4421011400,충청남도 서산시 덕지천동,7,0,0,5,61,0,0,91,0,12,41
4421025000,충청남도 서산시 대산읍,0,0,139,1648,2697,0,0,2292,1971,250,1544
4182031025,경기도 가평군 설악면 송산리,0,0,0,120,7,0,0,0,712,94,91
4182031026,경기도 가평군 설악면 미사리,0,0,0,23,19,0,0,0,575,87,84
4182031028,경기도 가평군 설악면 창의리,27,0,0,5,15,0,0,0,195,57,38
4182031029,경기도 가평군 설악면 엄소리,3,0,0,14,0,0,0,0,616,60,108
4480034031,충청남도 홍성군 장곡면 행정리,0,0,0,2,103,2,0,0,256,38,141
4480034033,충청남도 홍성군 장곡면 산성리,28,0,0,8,19,0,0,0,158,21,32
4480033031,충청남도 홍성군 홍동면 금당리,0,0,17,2,189,0,0,0,85,23,131
4480037030,충청남도 홍성군 서부면 판교리,6,0,0,11,222,0,0,18,76,9,125
4480038000,충청남도 홍성군 갈산면,289,0,217,151,1149,0,0,480,1352,284,1083
4480038022,충청남도 홍성군 갈산면 내갈리,31,0,0,9,110,0,0,0,42,9,85
4480038024,충청남도 홍성군 갈산면 가곡리,0,0,44,10,26,0,0,0,504,90,46
4480038025,충청남도 홍성군 갈산면 갈오리,0,0,0,0,0,0,0,0,96,10,44
4480038027,충청남도 홍성군 갈산면 쌍천리,33,0,3,8,36,0,0,0,0,1,29
4480038029,충청남도 홍성군 갈산면 오두리,13,0,4,14,65,0,0,97,53,3,59
2914012500,광주광역시 서구 서창동,6,0,0,3,7,0,0,0,89,57,50
2914012600,광주광역시 서구 세하동,21,0,89,13,8,0,0,0,74,24,45
2914012700,광주광역시 서구 용두동,123,0,5,20,49,0,0,0,27,42,40
2911012900,광주광역시 동구 충장로3가,2,0,0,0,0,0,0,0,0,0,0
2911013000,광주광역시 동구 충장로4가,4,0,0,0,0,0,0,0,0,0,0
2911013100,광주광역시 동구 금남로1가,2,0,0,0,0,0,0,0,0,0,0
2911013300,광주광역시 동구 금남로3가,3,0,0,0,0,0,0,0,0,0,0
2911013400,광주광역시 동구 금남로4가,4,0,0,0,0,0,0,0,0,0,0
2914000000,광주광역시 서구,1162,0,100,161,762,0,0,0,554,373,830
4376036027,충청북도 괴산군 청천면 신월리,8,0,7,12,2,0,0,0,199,47,13
4376036028,충청북도 괴산군 청천면 상신리,1,0,0,15,0,0,0,0,518,30,58
4376036030,충청북도 괴산군 청천면 고성리,21,0,0,87,0,0,0,0,925,107,63
4315033042,충청북도 제천시 수산면 고명리,0,0,0,14,0,0,0,0,379,81,13
4315034000,충청북도 제천시 덕산면,95,0,0,136,0,0,0,0,9346,1298,288
4418025000,충청남도 보령시 웅천읍,392,0,121,570,1041,53,0,265,2338,608,1196
4418025022,충청남도 보령시 웅천읍 평리,33,0,0,10,18,0,0,0,438,119,110
4479032029,충청남도 청양군 대치면 대치리,0,0,0,2,0,0,0,0,339,56,16
4479032031,충청남도 청양군 대치면 형산리,0,0,0,3,26,0,0,0,195,78,37
4479031024,충청남도 청양군 운곡면 모곡리,25,0,0,11,20,0,0,0,249,32,76
4479035027,충청남도 청양군 청남면 왕진리,68,0,0,45,85,0,0,0,14,2,104
4479035029,충청남도 청양군 청남면 대흥리,98,0,0,12,38,0,0,0,29,3,43
4479035031,충청남도 청양군 청남면 상장리,16,0,0,5,101,0,0,0,106,11,98
4479036000,충청남도 청양군 장평면,537,0,0,214,510,0,0,0,2658,417,759
4479036022,충청남도 청양군 장평면 은곡리,17,0,0,2,86,0,0,0,156,14,110
4479036024,충청남도 청양군 장평면 적곡리,9,0,0,45,104,0,0,0,663,122,87
4479036025,충청남도 청양군 장평면 락지리,14,0,0,5,20,0,0,0,329,45,90
4479036027,충청남도 청양군 장평면 죽림리,2,0,0,24,2,0,0,0,158,43,15
