stdg_Cd,bjd_Nm,soil_Crop_Cd,soil_Crop_Nm,high_Suit_Area,suit_Area,poss_Area,low_Suit_Area,etc_Area
2920010500,광주광역시 광산구 서봉동,CR005,사과,15,18,44,283,33
2920010600,광주광역시 광산구 운수동,CR005,사과,10,1,67,383,3
2920010700,광주광역시 광산구 선암동,CR005,사과,62,3,71,59,19
2920010800,광주광역시 광산구 소촌동,CR005,사과,66,0,94,126,1
2920010900,광주광역시 광산구 우산동,CR005,사과,23,0,190,47,17
2920011100,광주광역시 광산구 박호동,CR005,사과,13,24,74,238,17
2920011200,광주광역시 광산구 비아동,CR005,사과,13,0,129,19,7
2920011300,광주광역시 광산구 도천동,CR005,사과,21,1,113,70,12
2920011400,광주광역시 광산구 수완동,CR005,사과,43,5,177,90,10
2920011500,광주광역시 광산구 월계동,CR005,사과,27,3,176,43,9
2920011600,광주광역시 광산구 쌍암동,CR005,사과,11,0,47,30,11
2920011700,광주광역시 광산구 산월동,CR005,사과,64,2,10,72,6
2920011800,광주광역시 광산구 신창동,CR005,사과,99,3,171,91,42
2920011900,광주광역시 광산구 신가동,CR005,사과,48,2,84,125,14
2920012000,광주광역시 광산구 운남동,CR005,사과,32,2,78,71,27
2920012100,광주광역시 광산구 안청동,CR005,사과,7,1,114,69,1
2920012200,광주광역시 광산구 진곡동,CR005,사과,34,13,125,68,3
2920012300,광주광역시 광산구 장덕동,CR005,사과,23,0,223,99,26
2920012400,광주광역시 광산구 흑석동,CR005,사과,3,0,27,33,5
2920012500,광주광역시 광산구 하남동,CR005,사과,15,4,128,72,2
2920012600,광주광역시 광산구 장수동,CR005,사과,7,6,45,120,3
2920012700,광주광역시 광산구 산정동,CR005,사과,22,3,102,184,11
2920012800,광주광역시 광산구 월곡동,CR005,사과,4,0,66,53,9
2920012900,광주광역시 광산구 등임동,CR005,사과,16,11,101,140,9
2920013000,광주광역시 광산구 산막동,CR005,사과,33,1,70,104,18
2920013100,광주광역시 광산구 고룡동,CR005,사과,61,10,199,157,3
2920013200,광주광역시 광산구 신룡동,CR005,사과,38,17,65,121,10
2920013300,광주광역시 광산구 두정동,CR005,사과,14,8,29,246,1
2920013400,광주광역시 광산구 임곡동,CR005,사과,44,9,57,194,27
2920013500,광주광역시 광산구 광산동,CR005,사과,25,6,97,469,28
2920013600,광주광역시 광산구 오산동,CR005,사과,12,1,97,83,35
2920013700,광주광역시 광산구 사호동,CR005,사과,7,3,44,216,16
2920013800,광주광역시 광산구 하산동,CR005,사과,33,8,99,86,10
2920013900,광주광역시 광산구 유계동,CR005,사과,24,1,68,175,31
2920014000,광주광역시 광산구 본덕동,CR005,사과,47,4,100,139,29
2920014100,광주광역시 광산구 용봉동,CR005,사과,15,1,61,72,23
2920014200,광주광역시 광산구 요기동,CR005,사과,15,4,117,32,5
2920014300,광주광역시 광산구 복룡동,CR005,사과,0,1,0,9,0
2920014400,광주광역시 광산구 송대동,CR005,사과,9,0,19,8,8
2920014500,광주광역시 광산구 옥동,CR005,사과,2,24,20,156,3
2920014600,광주광역시 광산구 월전동,CR005,사과,3,0,18,146,5
2920014700,광주광역시 광산구 장록동,CR005,사과,22,0,0,109,6
2920014800,광주광역시 광산구 송촌동,CR005,사과,46,0,0,7,17
2920014900,광주광역시 광산구 지죽동,CR005,사과,62,4,53,101,14
2920015000,광주광역시 광산구 용동,CR005,사과,9,10,64,71,3
2920015100,광주광역시 광산구 용곡동,CR005,사과,31,9,86,195,15
2920015200,광주광역시 광산구 지정동,CR005,사과,49,19,247,150,9
2920015300,광주광역시 광산구 명화동,CR005,사과,19,5,60,27,33
2920015400,광주광역시 광산구 동산동,CR005,사과,74,16,326,51,8
2920015500,광주광역시 광산구 연산동,CR005,사과,51,12,176,156,11
2920015600,광주광역시 광산구 도덕동,CR005,사과,41,15,56,237,18
2920015700,광주광역시 광산구 송산동,CR005,사과,38,1,100,184,41
2920015800,광주광역시 광산구 지평동,CR005,사과,30,18,76,278,14
2920015900,광주광역시 광산구 오운동,CR005,사과,13,36,51,341,13
2920016000,광주광역시 광산구 삼거동,CR005,사과,8,28,93,202,2
2920016100,광주광역시 광산구 양동,CR005,사과,8,32,61,190,3
2920016200,광주광역시 광산구 내산동,CR005,사과,5,2,15,435,6
2920016300,광주광역시 광산구 대산동,CR005,사과,1,19,37,322,4
2920016400,광주광역시 광산구 송학동,CR005,사과,16,16,81,180,3
2920016500,광주광역시 광산구 신동,CR005,사과,19,5,99,29,8
2920016600,광주광역시 광산구 삼도동,CR005,사과,34,18,123,173,5
2920016700,광주광역시 광산구 남산동,CR005,사과,20,0,71,170,6
2920016800,광주광역시 광산구 송치동,CR005,사과,22,0,59,63,14
2920016900,광주광역시 광산구 산수동,CR005,사과,6,3,104,32,20
2920017000,광주광역시 광산구 선동,CR005,사과,8,24,78,216,25
2920017100,광주광역시 광산구 지산동,CR005,사과,7,6,38,164,2
2920017200,광주광역시 광산구 왕동,CR005,사과,4,26,15,392,21
2920017300,광주광역시 광산구 북산동,CR005,사과,5,9,59,155,3
2920017400,광주광역시 광산구 명도동,CR005,사과,9,25,16,252,3
2920017500,광주광역시 광산구 동호동,CR005,사과,15,39,47,284,9
2920017600,광주광역시 광산구 덕림동,CR005,사과,17,27,123,206,10
2920017700,광주광역시 광산구 양산동,CR005,사과,0,28,22,140,10
2920017800,광주광역시 광산구 동림동,CR005,사과,16,8,54,134,2
2920020200,광주광역시 광산구 오선동,CR005,사과,9,0,162,66,2
3000000000,대전광역시,CR005,사과,6212,3399,12691,28409,3246
3011000000,대전광역시 동구,CR005,사과,921,420,1881,9252,1245
3011010100,대전광역시 동구 원동,CR005,사과,6,4,6,0,2
3011010200,대전광역시 동구 인동,CR005,사과,1,13,24,0,5
3011010300,대전광역시 동구 효동,CR005,사과,0,6,11,0,3
3011010400,대전광역시 동구 천동,CR005,사과,17,4,19,29,2
3011010500,대전광역시 동구 가오동,CR005,사과,27,29,60,30,5
3011010600,대전광역시 동구 신흥동,CR005,사과,0,8,25,4,3
3011010700,대전광역시 동구 판암동,CR005,사과,81,16,82,176,7
3011010800,대전광역시 동구 삼정동,CR005,사과,37,16,49,145,2
3011010900,대전광역시 동구 용운동,CR005,사과,36,10,77,226,0
3011011000,대전광역시 동구 대동,CR005,사과,10,7,54,3,3
3011011100,대전광역시 동구 자양동,CR005,사과,20,6,59,30,0
3011011200,대전광역시 동구 신안동,CR005,사과,0,0,15,0,2
3011011300,대전광역시 동구 소제동,CR005,사과,7,0,26,0,3
3011011400,대전광역시 동구 가양동,CR005,사과,56,13,112,91,1
3011011500,대전광역시 동구 용전동,CR005,사과,39,3,69,10,0
3011011600,대전광역시 동구 성남동,CR005,사과,8,0,45,24,3
3011011700,대전광역시 동구 홍도동,CR005,사과,23,0,38,2,0
3011011800,대전광역시 동구 삼성동,CR005,사과,24,4,93,2,10
3011011900,대전광역시 동구 정동,CR005,사과,7,0,25,0,0
3011012000,대전광역시 동구 중동,CR005,사과,12,5,0,0,3
3011012100,대전광역시 동구 추동,CR005,사과,50,24,76,357,43
3011012200,대전광역시 동구 비룡동,CR005,사과,46,19,18,234,0
3011012300,대전광역시 동구 주산동,CR005,사과,26,9,31,116,30
3011012400,대전광역시 동구 용계동,CR005,사과,7,2,4,17,102
3011012500,대전광역시 동구 마산동,CR005,사과,13,21,71,215,55
3011012600,대전광역시 동구 효평동,CR005,사과,35,28,82,511,2
3011012700,대전광역시 동구 직동,CR005,사과,4,14,81,419,149
3011012800,대전광역시 동구 세천동,CR005,사과,28,10,55,697,9
3011012900,대전광역시 동구 신상동,CR005,사과,24,11,49,397,26
3011013000,대전광역시 동구 신하동,CR005,사과,31,14,48,201,111
3011013100,대전광역시 동구 신촌동,CR005,사과,14,3,14,186,137
3011013200,대전광역시 동구 사성동,CR005,사과,18,6,1,145,71
3011013300,대전광역시 동구 내탑동,CR005,사과,6,4,4,210,175
3011013400,대전광역시 동구 오동,CR005,사과,8,2,10,132,111
3011013500,대전광역시 동구 주촌동,CR005,사과,23,7,9,377,96
3011013600,대전광역시 동구 낭월동,CR005,사과,35,23,46,490,7
3011013700,대전광역시 동구 대별동,CR005,사과,55,10,41,125,11
3011013800,대전광역시 동구 이사동,CR005,사과,37,5,56,322,2
3011013900,대전광역시 동구 대성동,CR005,사과,34,11,32,236,7
3011014000,대전광역시 동구 장척동,CR005,사과,0,5,14,268,2
3011014100,대전광역시 동구 소호동,CR005,사과,0,10,16,365,1
3011014200,대전광역시 동구 구도동,CR005,사과,12,18,44,338,10
3011014300,대전광역시 동구 삼괴동,CR005,사과,3,11,74,720,20
3011014400,대전광역시 동구 상소동,CR005,사과,2,7,57,680,11
3011014500,대전광역시 동구 하소동,CR005,사과,0,2,58,720,5
3014000000,대전광역시 중구,CR005,사과,659,325,978,4046,213
3014010100,대전광역시 중구 은행동,CR005,사과,19,0,0,0,3
3014010200,대전광역시 중구 선화동,CR005,사과,25,0,44,44,11
3014010300,대전광역시 중구 목동,CR005,사과,7,0,54,9,0
3014010400,대전광역시 중구 중촌동,CR005,사과,7,4,48,39,22
3014010500,대전광역시 중구 대흥동,CR005,사과,44,7,66,1,2
3014010600,대전광역시 중구 문창동,CR005,사과,30,0,12,0,3
3014010700,대전광역시 중구 석교동,CR005,사과,14,9,39,60,4
3014010800,대전광역시 중구 호동,CR005,사과,17,21,21,155,3
3014010900,대전광역시 중구 옥계동,CR005,사과,25,8,9,39,5
3014011000,대전광역시 중구 대사동,CR005,사과,24,12,41,125,0
3014011100,대전광역시 중구 부사동,CR005,사과,35,0,48,32,0
3014011200,대전광역시 중구 용두동,CR005,사과,5,8,32,29,7
3014011300,대전광역시 중구 오류동,CR005,사과,2,6,0,58,0
3014011400,대전광역시 중구 태평동,CR005,사과,30,51,39,9,38
3014011500,대전광역시 중구 유천동,CR005,사과,31,8,42,45,5
3014011600,대전광역시 중구 문화동,CR005,사과,29,56,79,200,0
3014011700,대전광역시 중구 산성동,CR005,사과,25,26,46,38,12
3014011800,대전광역시 중구 사정동,CR005,사과,33,22,45,321,17
3014011900,대전광역시 중구 안영동,CR005,사과,54,5,56,177,19
3014012000,대전광역시 중구 무수동,CR005,사과,15,19,26,377,1
3014012100,대전광역시 중구 구완동,CR005,사과,25,15,39,296,0
3014012200,대전광역시 중구 침산동,CR005,사과,15,7,45,204,33
3014012300,대전광역시 중구 목달동,CR005,사과,77,8,41,292,5
3014012400,대전광역시 중구 정생동,CR005,사과,64,26,46,530,22
3014012500,대전광역시 중구 어남동,CR005,사과,0,2,29,453,1
3014012600,대전광역시 중구 금동,CR005,사과,8,5,30,510,1
3017000000,대전광역시 서구,CR005,사과,1112,616,2242,5029,533
3017010100,대전광역시 서구 복수동,CR005,사과,42,14,52,61,8
3017010200,대전광역시 서구 변동,CR005,사과,48,9,56,24,12
3017010300,대전광역시 서구 도마동,CR005,사과,90,11,153,74,12
3017010400,대전광역시 서구 정림동,CR005,사과,39,41,62,138,34
3017010500,대전광역시 서구 용문동,CR005,사과,26,41,18,1,13
3017010600,대전광역시 서구 탄방동,CR005,사과,43,45,56,11,3
3017010800,대전광역시 서구 괴정동,CR005,사과,20,27,40,39,0
3017010900,대전광역시 서구 가장동,CR005,사과,12,5,23,15,2
3017011000,대전광역시 서구 내동,CR005,사과,14,14,22,49,0
3017011100,대전광역시 서구 갈마동,CR005,사과,61,12,97,54,0
3017011200,대전광역시 서구 둔산동,CR005,사과,40,93,115,134,39
3017011300,대전광역시 서구 월평동,CR005,사과,92,31,145,122,26
3017011400,대전광역시 서구 가수원동,CR005,사과,40,5,67,60,15
3017011500,대전광역시 서구 도안동,CR005,사과,74,71,216,127,36
3017011600,대전광역시 서구 관저동,CR005,사과,96,29,214,212,21
3017011700,대전광역시 서구 흑석동,CR005,사과,54,38,98,463,45
3017011800,대전광역시 서구 매노동,CR005,사과,21,19,54,227,7
3017011900,대전광역시 서구 산직동,CR005,사과,3,22,42,385,5
3017012000,대전광역시 서구 장안동,CR005,사과,2,3,46,951,19
3017012100,대전광역시 서구 평촌동,CR005,사과,24,18,61,248,24
3017012200,대전광역시 서구 오동,CR005,사과,7,9,34,300,5
3017012300,대전광역시 서구 우명동,CR005,사과,19,4,60,184,8
3017012400,대전광역시 서구 원정동,CR005,사과,53,20,151,396,43
3017012500,대전광역시 서구 용촌동,CR005,사과,60,8,71,90,29
3017012600,대전광역시 서구 봉곡동,CR005,사과,27,11,82,320,35
3017012700,대전광역시 서구 괴곡동,CR005,사과,86,14,116,319,52
3017012800,대전광역시 서구 만년동,CR005,사과,17,2,91,23,38
3020000000,대전광역시 유성구,CR005,사과,2484,1549,5747,7172,622
3020010100,대전광역시 유성구 원내동,CR005,사과,33,65,57,79,0
3020010200,대전광역시 유성구 교촌동,CR005,사과,37,48,45,81,1
3020010300,대전광역시 유성구 대정동,CR005,사과,61,72,171,118,3
3020010400,대전광역시 유성구 용계동,CR005,사과,43,24,159,41,5
3020010500,대전광역시 유성구 학하동,CR005,사과,76,12,76,41,17
3020010600,대전광역시 유성구 계산동,CR005,사과,55,29,133,206,8
3020010700,대전광역시 유성구 성북동,CR005,사과,56,42,274,624,9
3020010800,대전광역시 유성구 세동,CR005,사과,60,47,177,459,4
3020010900,대전광역시 유성구 송정동,CR005,사과,58,27,161,145,8
3020011000,대전광역시 유성구 방동,CR005,사과,79,15,258,367,54
3020011100,대전광역시 유성구 봉명동,CR005,사과,7,13,137,35,36
3020011200,대전광역시 유성구 구암동,CR005,사과,53,42,159,78,11
3020011300,대전광역시 유성구 덕명동,CR005,사과,62,42,117,291,48
3020011400,대전광역시 유성구 원신흥동,CR005,사과,24,37,96,32,12
3020011500,대전광역시 유성구 상대동,CR005,사과,37,47,49,32,4
3020011600,대전광역시 유성구 복용동,CR005,사과,80,17,69,33,2
3020011700,대전광역시 유성구 장대동,CR005,사과,11,13,63,55,9
3020011800,대전광역시 유성구 갑동,CR005,사과,81,32,139,424,14
3020011900,대전광역시 유성구 노은동,CR005,사과,26,30,116,48,11
3020012000,대전광역시 유성구 지족동,CR005,사과,75,31,185,258,6
3020012100,대전광역시 유성구 죽동,CR005,사과,37,20,101,50,7
3020012200,대전광역시 유성구 궁동,CR005,사과,38,12,57,66,6
3020012300,대전광역시 유성구 어은동,CR005,사과,35,1,82,48,3
3020012400,대전광역시 유성구 구성동,CR005,사과,21,9,82,20,27
3020012500,대전광역시 유성구 신성동,CR005,사과,37,18,77,90,11
3020012600,대전광역시 유성구 가정동,CR005,사과,34,4,87,40,1
3020012700,대전광역시 유성구 도룡동,CR005,사과,41,25,84,115,48
3020012800,대전광역시 유성구 장동,CR005,사과,53,54,137,63,1
3020012900,대전광역시 유성구 방현동,CR005,사과,27,15,76,76,0
3020013000,대전광역시 유성구 화암동,CR005,사과,57,14,86,112,2
3020013100,대전광역시 유성구 덕진동,CR005,사과,52,14,78,201,1
3020013200,대전광역시 유성구 하기동,CR005,사과,65,10,150,102,2
3020013300,대전광역시 유성구 추목동,CR005,사과,51,39,157,188,4
3020013400,대전광역시 유성구 자운동,CR005,사과,29,15,93,51,7
3020013500,대전광역시 유성구 신봉동,CR005,사과,42,16,50,189,0
3020013600,대전광역시 유성구 수남동,CR005,사과,13,10,98,181,1
3020013700,대전광역시 유성구 안산동,CR005,사과,32,28,41,308,8
3020013800,대전광역시 유성구 외삼동,CR005,사과,24,19,101,174,2
3020013900,대전광역시 유성구 반석동,CR005,사과,36,17,91,205,3
3020014000,대전광역시 유성구 문지동,CR005,사과,49,17,134,59,11
3020014100,대전광역시 유성구 전민동,CR005,사과,89,36,181,83,25
3020014200,대전광역시 유성구 원촌동,CR005,사과,56,25,57,54,21
3020014300,대전광역시 유성구 탑립동,CR005,사과,57,49,67,58,21
3020014400,대전광역시 유성구 용산동,CR005,사과,33,24,100,33,9
3020014500,대전광역시 유성구 봉산동,CR005,사과,89,1,64,138,26
3020014600,대전광역시 유성구 관평동,CR005,사과,74,23,123,40,18
3020014700,대전광역시 유성구 송강동,CR005,사과,27,3,59,75,0
3020014800,대전광역시 유성구 금고동,CR005,사과,75,139,170,107,7
3020014900,대전광역시 유성구 대동,CR005,사과,50,46,53,85,32
3020015000,대전광역시 유성구 금탄동,CR005,사과,37,26,52,155,44
3020015100,대전광역시 유성구 신동,CR005,사과,48,63,96,156,2
