alfisols_Area,andisols_Area,bjd_Nm,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,stdg_Cd,ultisols_Area
17,0,충청남도 청양군 대치면 구치리,0,10,0,191,0,4479032024,11
15,0,충청남도 청양군 대치면 개곡리,0,6,0,191,0,4479032026,0
8,0,충청남도 청양군 대치면 광대리,7,68,0,862,0,4479032028,0
0,0,충청남도 공주시 쌍신동,26,27,0,235,0,4415012200,0
6,0,충청남도 공주시 검상동,76,67,0,395,0,4415012400,0
312,0,충청남도 공주시 유구읍,754,154,0,8892,0,4415025000,0
0,0,충청남도 공주시 유구읍 노동리,27,0,0,362,0,4415025022,0
6,0,충청남도 공주시 유구읍 석남리,3,8,0,210,0,4415025023,0
26,0,충청남도 공주시 유구읍 녹천리,105,10,0,866,0,4415025025,0
9,0,충청남도 공주시 유구읍 신영리,24,27,0,590,0,4415025026,0
16,0,충청남도 공주시 유구읍 입석리,71,9,0,286,0,4415025028,0
10,0,충청남도 공주시 유구읍 명곡리,184,13,0,728,0,4415025029,0
1,0,충청남도 공주시 유구읍 연종리,23,5,0,368,0,4415025031,0
17,0,충청남도 공주시 유구읍 세동리,10,1,0,229,0,4415025032,0
12,0,충청북도 영동군 상촌면 둔전리,240,18,0,508,0,4374035026,0
10,0,충청남도 서천군 한산면 송산리,0,3,0,108,0,4477034029,0
3,0,충청남도 서천군 한산면 원산리,4,0,0,130,0,4477034030,0
6,0,충청남도 서천군 한산면 나교리,3,0,0,101,0,4477034032,0
25,0,충청남도 서천군 한산면 동지리,0,3,0,128,0,4477034033,0
33,0,충청남도 서천군 한산면 단하리,0,0,0,19,0,4477034035,0
53,0,충청남도 서천군 한산면 마양리,0,1,0,55,0,4477034036,0
19,0,충청남도 서천군 한산면 연봉리,0,4,0,119,0,4477034038,0
1,0,충청남도 서천군 한산면 용산리,1,76,0,98,0,4477034039,0
19,0,충청남도 서천군 한산면 구동리,0,0,0,79,0,4477034041,0
116,0,충청남도 서천군 마산면,0,122,0,2389,0,4477035000,11
110,0,충청남도 서천군 판교면,585,137,0,3174,0,4477038000,0
37,0,충청남도 보령시 청소면 장곡리,0,6,0,458,0,4418034028,0
37,0,충청남도 보령시 청라면 나원리,40,20,0,922,0,4418035021,117
24,0,충청남도 보령시 청라면 내현리,0,9,0,334,0,4418035023,1
52,0,충청남도 보령시 청라면 의평리,0,39,0,430,0,4418035024,22
25,0,충청남도 보령시 청라면 장산리,0,72,0,770,0,4418035026,7
64,0,충청남도 보령시 청라면 황룡리,0,9,0,668,0,4418035028,11
149,0,충청남도 보령시 청라면 장현리,0,16,0,620,0,4418035029,49
0,0,인천광역시 옹진군 덕적면 북리,4,6,10,667,0,2872035021,0
15,0,인천광역시 옹진군 덕적면 진리,8,3,0,660,0,2872035022,0
160,0,광주광역시 동구,2127,56,0,2473,0,2911000000,62
1,0,인천광역시 옹진군 덕적면 소야리,9,10,0,280,0,2872035024,0
0,0,인천광역시 옹진군 덕적면 백아리,1,18,0,271,0,2872035026,0
0,0,인천광역시 옹진군 덕적면 굴업리,9,5,0,159,0,2872035028,0
46,0,인천광역시 옹진군 영흥면,96,183,0,2211,0,2872036000,35
5,0,인천광역시 강화군 서도면 주문도리,0,14,0,439,0,2871042021,0
1,0,인천광역시 강화군 서도면 아차도리,0,5,0,48,0,2871042022,0
2,0,인천광역시 강화군 서도면 볼음도리,0,38,0,619,0,2871042024,0
58,0,경기도 연천군 연천읍 통현리,46,0,0,152,0,4180025028,0
143,0,경기도 연천군 연천읍 고문리,413,15,0,303,0,4180025029,0
348,0,경기도 연천군 전곡읍,891,86,0,1625,0,4180025300,0
17,0,경기도 양평군 옥천면 옥천리,31,31,0,381,0,4183034021,0
1,0,경기도 양평군 옥천면 신복리,63,16,0,2260,0,4183034023,0
108,0,경기도 양평군 서종면,475,296,0,8402,0,4183035000,0
14,0,경기도 양평군 서종면 도장리,43,15,0,722,0,4183035022,0
6,0,경기도 양평군 서종면 수능리,53,16,0,738,0,4183035023,0
6,0,경기도 양평군 강상면 신화리,378,0,0,180,0,4183031024,0
3,0,경기도 양평군 강상면 화양리,34,32,0,285,0,4183031025,0
22,0,경기도 양평군 강상면 대석리,650,8,0,138,0,4183031027,0
1,0,충청남도 논산시 연산면 천호리,100,4,0,125,0,4423036023,0
2,0,충청남도 논산시 연산면 신암리,25,0,0,153,0,4423036025,17
3,0,충청남도 논산시 연산면 고정리,0,0,0,205,0,4423036027,0
10,0,충청남도 논산시 연산면 한전리,2,1,0,135,0,4423036028,0
2,0,충청남도 논산시 연산면 관동리,144,4,0,185,0,4423036030,0
111,0,충청남도 논산시 성동면 병촌리,0,0,0,88,0,4423031023,0
88,0,충청남도 논산시 성동면 개척리,4,70,0,309,0,4423031024,0
56,0,충청남도 논산시 성동면 원남리,0,0,0,365,0,4423031026,17
44,0,충청남도 논산시 성동면 원북리,0,0,0,272,0,4423031027,0
151,0,충청남도 논산시 성동면 원봉리,0,1,0,166,0,4423031029,0
169,0,충청남도 논산시 성동면 삼호리,11,16,0,153,0,4423031031,0
514,0,충청남도 논산시 광석면,42,18,0,2811,0,4423032000,34
1,0,충청남도 논산시 광석면 중리,6,3,0,216,0,4423032022,5
50,0,충청남도 서산시 지곡면 화천리,0,3,0,531,0,4421034021,126
49,0,충청남도 서산시 지곡면 산성리,0,0,0,158,0,4421034022,165
52,0,충청남도 서산시 지곡면 장현리,0,0,0,208,0,4421034023,63
976,0,충청남도 논산시 성동면,18,134,0,2414,0,4423031000,17
3,0,충청남도 예산군 봉산면 봉림리,99,22,0,600,0,4481037023,15
25,0,충청남도 예산군 봉산면 하평리,17,5,0,59,0,4481037025,6
0,0,충청남도 예산군 봉산면 옥전리,0,1,0,141,0,4481037026,13
0,0,충청남도 예산군 봉산면 시동리,0,0,0,158,0,4481037028,12
0,0,충청남도 예산군 덕산면 둔리,133,31,0,751,0,4481036028,14
7,0,충청남도 예산군 덕산면 대치리,161,2,0,693,0,4481036029,9
0,0,충청남도 예산군 덕산면 사천리,0,5,0,426,0,4481036031,16
8,0,충청남도 예산군 덕산면 외라리,1,2,0,134,0,4481036032,0
26,0,충청남도 예산군 덕산면 복당리,26,6,0,153,0,4481036034,4
8,0,충청남도 예산군 덕산면 시량리,46,14,0,212,0,4481036027,16
0,0,충청남도 예산군 고덕면 사리,0,12,0,197,0,4481038031,81
630,0,충청남도 예산군 신암면,25,173,0,2301,0,4481039000,434
22,0,충청북도 충주시 엄정면 신만리,44,11,0,497,0,4313042026,0
14,0,충청북도 충주시 동량면 서운리,113,79,0,316,0,4313040028,0
0,0,충청북도 충주시 동량면 포탄리,51,43,0,0,0,4313040029,0
0,0,충청북도 충주시 동량면 명오리,0,339,0,314,0,4313040031,0
0,0,충청북도 충주시 동량면 사기리,0,149,0,81,0,4313040032,0
206,0,충청북도 충주시 산척면,1499,277,0,5861,0,4313041000,0
81,0,충청북도 충주시 산척면 송강리,266,20,0,1807,0,4313041021,0
32,0,충청북도 충주시 산척면 명서리,688,169,0,1548,0,4313041023,0
55,0,충청북도 음성군 감곡면 오궁리,19,11,0,255,0,4377037029,24
18,0,충청북도 음성군 원남면 보룡리,1,1,0,197,0,4377032022,0
14,0,충청북도 음성군 원남면 마송리,3,3,0,423,0,4377032023,0
23,0,충청북도 음성군 원남면 상당리,0,1,0,238,0,4377032024,0
22,0,충청북도 음성군 원남면 상노리,0,1,0,299,0,4377032026,1
42,0,충청북도 음성군 원남면 하노리,29,14,0,458,0,4377032027,2
1,0,충청남도 논산시 벌곡면 대덕리,120,0,0,190,0,4423038024,0
3,0,충청남도 논산시 벌곡면 덕곡리,199,2,0,609,0,4423038026,0
0,0,충청남도 논산시 벌곡면 수락리,346,39,0,528,0,4423038027,15
0,0,충청남도 논산시 벌곡면 만목리,560,0,0,99,0,4423038029,0
0,0,충청남도 논산시 벌곡면 어곡리,256,2,0,215,0,4423038030,0
0,0,충청남도 논산시 벌곡면 조령리,7,0,0,211,0,4423038032,0
4,0,충청남도 논산시 벌곡면 신양리,259,17,0,303,0,4423038033,0
158,0,충청남도 논산시 양촌면,2807,216,0,4453,0,4423039000,64
4,0,충청남도 논산시 양촌면 인천리,41,15,0,74,0,4423039021,1
5,0,충청남도 논산시 은진면 교촌리,0,0,0,201,0,4423041026,6
7,0,충청남도 논산시 은진면 남산리,0,0,0,174,0,4423041028,2
11,0,충청남도 금산군 남이면 석동리,29,2,0,765,0,4471036029,0
21,0,충청남도 금산군 진산면,1303,75,0,6671,0,4471037000,0
19,0,충청남도 금산군 진산면 만악리,119,3,0,502,0,4471037021,0
0,0,충청남도 금산군 진산면 부암리,0,10,0,415,0,4471037023,0
0,0,충청남도 금산군 진산면 삼가리,51,6,0,777,0,4471037024,0
0,0,충청남도 금산군 진산면 석막리,68,1,0,375,0,4471037026,0
0,0,충청남도 금산군 진산면 교촌리,6,3,0,330,0,4471037027,0
0,0,충청남도 금산군 남이면 역평리,182,9,0,670,0,4471036024,0
7,0,충청북도 보은군 보은읍 산성리,20,11,0,290,0,4372025043,0
13,0,충청북도 보은군 보은읍 중초리,0,1,0,402,0,4372025044,0
3,0,충청북도 보은군 보은읍 용암리,0,5,0,228,0,4372025046,0
2,0,충청북도 보은군 보은읍 봉평리,1,6,0,127,0,4372025047,0
27,0,충청남도 청양군 화성면 매산리,0,15,0,406,0,4479038031,0
35,0,충청남도 아산시 권곡동,0,53,0,112,0,4420011400,61
5,0,충청남도 아산시 득산동,0,11,0,139,0,4420011600,25
0,0,충청남도 아산시 점양동,0,35,0,66,0,4420011700,0
0,0,충청남도 아산시 남동,19,3,0,22,0,4420011900,0
90,0,충청남도 아산시 염치읍,142,238,0,3737,0,4420025000,1
24,0,충청남도 아산시 염치읍 강청리,20,11,0,317,0,4420025022,1
0,0,충청남도 아산시 염치읍 서원리,35,11,0,532,0,4420025023,0
0,0,경기도 양평군 강하면 운심리,32,113,0,207,0,4183032021,0
0,0,경기도 양평군 강하면 왕창리,6,7,0,300,0,4183032022,0
59,0,충청북도 괴산군 사리면 이곡리,23,9,0,1228,0,4376039027,0
201,0,충청북도 괴산군 소수면,74,92,0,4279,0,4376040000,3
34,0,충청북도 괴산군 소수면 수리,0,10,0,674,0,4376040021,0
14,0,충청북도 괴산군 소수면 아성리,29,19,0,420,0,4376040023,3
0,0,충청북도 음성군 금왕읍 유포리,3,5,0,244,0,4377025336,0
139,0,충청북도 음성군 금왕읍,536,196,0,6200,0,4377025300,52
0,0,충청북도 음성군 금왕읍 무극리,48,15,0,187,0,4377025321,0
7,0,충청북도 음성군 금왕읍 정생리,109,9,0,118,0,4377025323,0
39,0,충청북도 음성군 금왕읍 육령리,18,38,0,613,0,4377025324,0
35,0,충청북도 음성군 금왕읍 용계리,2,6,0,332,0,4377025326,3
0,0,충청북도 음성군 금왕읍 유촌리,4,2,0,305,0,4377025328,0
31,0,전라남도 함평군 학교면 마산리,14,8,0,217,0,4686033030,32
168,0,전라남도 함평군 학교면 석정리,62,21,0,42,0,4686033031,0
13,0,경상북도 고령군 우곡면 속리,0,3,0,291,0,4783036045,0
147,0,경상북도 고령군 쌍림면,174,241,0,6535,0,4783037000,5
181,0,광주광역시 광산구 연산동,0,11,0,60,0,2920015500,153
67,0,광주광역시 광산구 도덕동,5,18,0,182,0,2920015600,94
167,0,광주광역시 광산구 송산동,8,41,0,121,0,2920015700,27
81,0,광주광역시 광산구 지평동,2,14,0,251,0,2920015800,66
27,0,광주광역시 광산구 양동,0,3,0,264,0,2920016100,1
9,0,광주광역시 광산구 대산동,0,4,0,355,0,2920016300,15
46,0,광주광역시 광산구 신동,0,8,0,53,0,2920016500,52
45,0,광주광역시 광산구 삼도동,0,5,0,203,0,2920016600,102
161,0,광주광역시 광산구 남산동,4,6,0,61,0,2920016700,34
66,0,인천광역시 강화군 하점면 신삼리,48,0,0,331,0,2871037025,0
39,0,인천광역시 강화군 하점면 창후리,66,0,0,331,0,2871037027,0
122,0,인천광역시 강화군 하점면 이강리,50,0,0,200,0,2871037028,0
16,0,인천광역시 강화군 양사면 철산리,12,0,0,148,0,2871038021,0
159,0,인천광역시 강화군 화도면 내리,24,1,0,385,0,2871034021,0
117,0,인천광역시 강화군 화도면 상방리,44,0,0,250,0,2871034022,0
223,0,인천광역시 강화군 화도면 덕포리,63,10,0,284,0,2871034024,0
17,0,인천광역시 강화군 화도면 사기리,89,41,0,495,0,2871034025,0
13,0,인천광역시 강화군 화도면 여차리,13,58,0,276,0,2871034028,0
50,0,인천광역시 강화군 화도면 장화리,23,9,0,425,0,2871034029,0
900,0,인천광역시 강화군 양도면,49,89,0,2494,0,2871035000,0
13,0,충청북도 제천시 봉양읍 연박리,20,48,0,910,0,4315025031,0
77,0,충청북도 제천시 봉양읍 구곡리,50,34,0,1058,0,4315025033,0
21,0,충청북도 제천시 봉양읍 공전리,62,37,0,758,0,4315025034,0
6,0,충청북도 제천시 봉양읍 삼거리,32,1,0,1320,0,4315025036,0
483,0,충청북도 제천시 금성면,2138,355,0,3741,145,4315031000,6
124,0,충청북도 제천시 금성면 성내리,419,167,0,283,3,4315031022,0
49,0,충청북도 제천시 금성면 중전리,338,31,0,109,28,4315031024,0
65,0,충청북도 제천시 금성면 포전리,353,0,0,132,22,4315031025,0
3,0,충청북도 제천시 금성면 사곡리,5,0,0,339,0,4315031027,0
9,0,충청북도 제천시 금성면 적덕리,0,1,0,109,0,4315031028,0
44,0,충청북도 제천시 강제동,0,10,0,374,0,4315012100,0
0,0,충청북도 제천시 산곡동,0,5,0,432,0,4315012300,0
2,0,충청남도 예산군 신양면 차동리,241,0,0,274,0,4481032036,0
113,0,충청남도 예산군 광시면,552,321,0,4471,0,4481033000,360
0,0,충청남도 예산군 광시면 광시리,0,6,0,270,0,4481033021,0
0,0,충청남도 예산군 신양면 황계리,31,5,0,257,0,4481032022,0
5,0,충청남도 예산군 응봉면 신리,0,46,0,37,0,4481035024,0
0,0,충청남도 예산군 응봉면 등촌리,0,76,0,59,0,4481035026,0
0,0,충청남도 예산군 응봉면 후사리,0,29,0,201,0,4481035027,8
2,0,충청남도 예산군 응봉면 운곡리,0,0,0,139,0,4481035029,0
6,0,충청남도 예산군 응봉면 증곡리,0,0,0,199,0,4481035030,0
9,0,충청남도 예산군 응봉면 주령리,0,0,0,145,0,4481035032,9
232,0,충청남도 예산군 덕산면,1265,128,0,4224,0,4481036000,133
57,0,충청남도 금산군 금성면,4,40,0,3368,0,4471031000,0
0,0,충청남도 금산군 금성면 도곡리,0,1,0,397,0,4471031022,0
0,0,충청남도 금산군 금성면 상가리,0,6,0,265,0,4471031024,0
0,0,충청남도 금산군 금성면 두곡리,0,2,0,388,0,4471031025,0
14,0,충청남도 금산군 금성면 하류리,0,4,0,192,0,4471031027,0
0,0,충청남도 금산군 금성면 마수리,0,0,0,347,0,4471031029,0
11,0,충청남도 금산군 남일면 신천리,4,16,0,475,0,4471035029,0
31,0,충청남도 금산군 남이면 하금리,216,16,0,909,0,4471036021,0
37,0,충청남도 금산군 금산읍,86,37,0,2018,0,4471025000,0
0,0,충청남도 금산군 금산읍 신대리,20,12,0,259,0,4471025021,0
0,0,충청남도 금산군 금산읍 중도리,4,3,0,123,0,4471025022,0
4,0,충청북도 보은군 수한면 광촌리,0,0,0,197,0,4372036032,0
0,0,충청북도 보은군 수한면 장선리,61,0,0,62,0,4372036033,0
2,0,충청북도 보은군 수한면 산척리,79,1,0,200,0,4372036035,0
0,0,충청북도 보은군 수한면 율산리,18,3,0,283,0,4372036036,0
0,0,충청북도 보은군 회남면,16,794,0,3852,0,4372037000,0
0,0,충청북도 보은군 산외면 문암리,155,1,0,158,0,4372040023,0
10,0,충청북도 보은군 산외면 대원리,101,1,0,475,0,4372040025,0
0,0,충청북도 보은군 내북면 적음리,3,7,0,313,0,4372039029,0
0,0,충청북도 보은군 내북면 동산리,0,2,0,188,0,4372039031,0
1,0,충청북도 보은군 내북면 화전리,0,6,0,511,0,4372039032,0
0,0,충청북도 보은군 내북면 아곡리,1,0,0,111,0,4372039034,0
8,0,전라남도 완도군 고금면 덕암리,38,4,0,119,0,4689033022,75
63,0,전라남도 완도군 고금면 도남리,16,129,0,174,0,4689033023,109
42,0,전라남도 완도군 고금면 청용리,248,23,0,413,0,4689033024,68
49,0,전라남도 완도군 고금면 봉명리,145,2,0,202,0,4689033026,33
17,0,전라남도 완도군 고금면 상정리,6,3,0,233,0,4689033027,1
28,0,전라남도 완도군 고금면 가교리,151,13,0,336,0,4689033029,50
10,0,전라남도 완도군 고금면 덕동리,14,6,0,171,0,4689033030,18
73,0,전라남도 완도군 약산면 장용리,186,7,0,288,0,4689034021,11
21,0,충청남도 공주시 계룡면 화헌리,11,7,0,108,0,4415033031,0
2,0,충청남도 공주시 탄천면 분강리,20,11,0,210,0,4415032032,0
1,0,충청남도 공주시 탄천면 유하리,0,9,0,227,0,4415032033,0
6,0,충청남도 공주시 탄천면 운곡리,2,0,0,244,0,4415032035,0
4,0,충청남도 공주시 탄천면 견동리,4,31,0,270,0,4415032036,0
271,0,충청남도 공주시 계룡면,1253,222,0,6616,0,4415033000,30
30,0,충청남도 공주시 계룡면 기산리,164,13,0,726,0,4415033021,0
4,0,충청남도 공주시 계룡면 봉명리,21,4,0,267,0,4415033023,0
12,0,충청남도 공주시 계룡면 내흥리,51,8,0,727,0,4415033025,0
22,0,충청남도 공주시 계룡면 구왕리,145,4,0,777,0,4415033026,0
37,0,충청남도 공주시 계룡면 하대리,123,61,0,464,0,4415033028,11
12,0,충청남도 공주시 계룡면 양화리,318,46,0,451,0,4415033029,11
43,0,충청남도 서천군 서면 신합리,106,12,0,143,0,4477041026,16
30,0,충청남도 서천군 서면 도둔리,292,76,0,159,0,4477041028,38
24,0,충청남도 서천군 비인면 칠지리,15,2,0,189,0,4477040024,0
14,0,충청남도 서천군 비인면 남당리,148,1,0,109,0,4477040026,0
19,0,충청남도 서천군 비인면 율리,117,0,0,206,0,4477040027,0
33,0,충청남도 서천군 종천면 종천리,172,11,0,368,0,4477039023,0
134,0,충청남도 서천군 종천면 장구리,0,10,0,103,0,4477039025,9
12,0,충청남도 부여군 세도면 사산리,41,72,0,355,0,4476043031,30
496,0,충청남도 부여군 석성면,267,42,0,2170,0,4476044000,86
8,0,전라남도 진도군 의신면 청용리,12,11,0,246,0,4690033027,46
50,0,전라남도 진도군 의신면 초사리,5,7,0,363,0,4690033029,217
0,0,전라남도 진도군 의신면 모도리,0,0,0,2,0,4690033030,22
57,0,전라남도 진도군 의신면 만길리,0,35,0,311,0,4690033032,271
57,0,전라남도 진도군 의신면 송정리,0,18,0,138,0,4690033033,106
1035,0,전라남도 진도군 임회면,209,196,0,3941,0,4690034000,1636
50,0,전라남도 진도군 지산면 앵무리,0,50,0,285,0,4690035025,156
34,0,전라남도 진도군 임회면 삼막리,31,23,0,262,0,4690034022,140
1060,0,충청북도 보은군,3330,2258,0,51716,0,4372000000,6
26,0,충청북도 옥천군 청성면 화성리,20,7,0,554,0,4373034036,0
186,0,충청북도 옥천군 청산면,390,274,0,6445,7,4373035000,0
4,0,충청북도 옥천군 청산면 지전리,25,15,0,48,0,4373035021,0
7,0,충청북도 옥천군 청산면 교평리,26,25,0,231,0,4373035023,0
20,0,충청북도 옥천군 청산면 하서리,29,23,0,285,0,4373035024,0
1,0,충청북도 옥천군 청산면 신매리,20,17,0,191,0,4373035025,0
4,0,충청북도 옥천군 청산면 장위리,14,32,0,177,0,4373035027,0
