aqualfs_Area,aquents_Area,aquepts_Area,aquolls_Area,aquults_Area,bjd_Nm,etc_Area,fluvents_Area,hemists_Area,humults_Area,orthents_Area,psamments_Area,saprists_Area,stdg_Cd,udalfs_Area,udands_Area,udepts_Area,udolls_Area,udults_Area
0,0,23,0,0,전북특별자치도 순창군 순창읍 순화리,4,0,0,0,2,0,0,5277025021,14,0,203,0,18
13,0,32,0,0,전북특별자치도 순창군 순창읍 남계리,11,0,0,0,29,0,0,5277025022,18,0,54,0,18
0,0,42,0,0,전북특별자치도 순창군 순창읍 장덕리,5,0,0,0,0,0,0,5277025023,4,0,79,0,17
10,0,43,0,0,전북특별자치도 순창군 순창읍 복실리,7,0,0,0,1,0,0,5277025024,27,0,129,0,14
0,0,72,0,0,전북특별자치도 순창군 순창읍 백산리,8,0,0,0,6,0,0,5277025025,25,0,360,0,41
0,0,51,0,0,전북특별자치도 순창군 순창읍 교성리,3,0,0,0,5,0,0,5277025026,5,0,178,0,18
0,0,40,0,0,전북특별자치도 순창군 순창읍 가남리,7,0,0,0,6,0,0,5277025027,2,0,91,0,28
12,0,80,0,0,전북특별자치도 순창군 순창읍 신남리,6,0,0,0,0,0,0,5277025028,4,0,210,0,46
14,0,457,0,0,전북특별자치도 순창군 인계면,45,0,0,0,21,0,0,5277031000,201,0,2710,0,208
14,0,61,0,0,전북특별자치도 순창군 인계면 갑동리,5,0,0,0,0,0,0,5277031021,25,0,238,0,19
0,0,60,0,0,전북특별자치도 순창군 인계면 도룡리,7,0,0,0,0,0,0,5277031022,44,0,499,0,0
0,0,33,0,0,전북특별자치도 순창군 인계면 쌍암리,5,0,0,0,0,0,0,5277031023,18,0,287,0,0
0,0,25,0,0,전북특별자치도 순창군 인계면 탑리,5,0,0,0,0,0,0,5277031024,17,0,189,0,0
0,0,3,0,0,전북특별자치도 순창군 인계면 심초리,4,0,0,0,0,0,0,5277031025,27,0,381,0,0
0,0,29,0,0,전북특별자치도 순창군 인계면 세룡리,6,0,0,0,0,0,0,5277031026,23,0,345,0,0
0,0,61,0,0,전북특별자치도 순창군 인계면 마흘리,7,0,0,0,20,0,0,5277031027,7,0,241,0,17
0,0,38,0,0,전북특별자치도 순창군 인계면 가성리,1,0,0,0,0,0,0,5277031028,6,0,80,0,46
0,0,37,0,0,전북특별자치도 순창군 인계면 중산리,2,0,0,0,0,0,0,5277031029,12,0,99,0,54
0,0,66,0,0,전북특별자치도 순창군 인계면 지산리,3,0,0,0,0,0,0,5277031030,16,0,221,0,29
0,0,43,0,0,전북특별자치도 순창군 인계면 노동리,1,0,0,0,0,0,0,5277031031,6,0,133,0,42
30,0,385,0,0,전북특별자치도 순창군 동계면,157,0,0,0,86,0,0,5277032000,278,0,4681,0,96
29,0,16,0,0,전북특별자치도 순창군 동계면 현포리,17,0,0,0,13,0,0,5277032021,5,0,277,0,7
0,0,15,0,0,전북특별자치도 순창군 동계면 서호리,22,0,0,0,11,0,0,5277032022,9,0,151,0,0
0,0,7,0,0,전북특별자치도 순창군 동계면 어치리,24,0,0,0,15,0,0,5277032023,32,0,885,0,14
0,0,37,0,0,전북특별자치도 순창군 동계면 구미리,19,0,0,0,14,0,0,5277032024,36,0,441,0,0
0,0,29,0,0,전북특별자치도 순창군 동계면 동심리,8,0,0,0,0,0,0,5277032025,18,0,393,0,41
1,0,30,0,0,전북특별자치도 순창군 동계면 관전리,3,0,0,0,0,0,0,5277032026,9,0,94,0,14
0,0,41,0,0,전북특별자치도 순창군 동계면 신흥리,3,0,0,0,0,0,0,5277032027,31,0,206,0,5
0,0,32,0,0,전북특별자치도 순창군 동계면 유산리,6,0,0,0,0,0,0,5277032028,14,0,192,0,5
0,0,49,0,0,전북특별자치도 순창군 동계면 이동리,7,0,0,0,8,0,0,5277032029,14,0,186,0,0
0,0,8,0,0,전북특별자치도 순창군 동계면 수정리,8,0,0,0,2,0,0,5277032030,25,0,725,0,4
0,0,21,0,0,전북특별자치도 순창군 동계면 주월리,28,0,0,0,20,0,0,5277032031,36,0,351,0,3
0,0,43,0,0,전북특별자치도 순창군 동계면 내령리,4,0,0,0,0,0,0,5277032032,17,0,423,0,0
0,0,58,0,0,전북특별자치도 순창군 동계면 수장리,8,0,0,0,4,0,0,5277032033,30,0,359,0,4
53,0,622,0,0,전북특별자치도 순창군 풍산면,85,0,0,0,19,0,0,5277033000,171,0,1654,0,231
0,0,63,0,0,전북특별자치도 순창군 풍산면 반월리,5,0,0,0,1,0,0,5277033021,7,0,66,0,41
3,0,74,0,0,전북특별자치도 순창군 풍산면 유정리,14,0,0,0,2,0,0,5277033022,7,0,116,0,12
8,0,74,0,0,전북특별자치도 순창군 풍산면 삼촌리,7,0,0,0,3,0,0,5277033023,33,0,233,0,87
0,0,64,0,0,전북특별자치도 순창군 풍산면 금곡리,5,0,0,0,2,0,0,5277033024,11,0,153,0,24
0,0,70,0,0,전북특별자치도 순창군 풍산면 죽전리,4,0,0,0,1,0,0,5277033025,3,0,137,0,8
0,0,0,0,0,전북특별자치도 고창군 고수면 은사리,1,0,0,0,0,0,0,5279031034,110,0,643,0,0
21,0,676,0,0,전북특별자치도 고창군 아산면,279,0,0,0,277,48,0,5279032000,430,0,4960,0,756
2,0,29,0,0,전북특별자치도 고창군 아산면 봉덕리,6,0,0,0,0,0,0,5279032021,16,0,34,0,45
0,0,33,0,0,전북특별자치도 고창군 아산면 중월리,2,0,0,0,0,0,0,5279032022,12,0,64,0,93
0,0,82,0,0,전북특별자치도 고창군 아산면 목동리,7,0,0,0,0,0,0,5279032023,27,0,18,0,84
0,0,43,0,0,전북특별자치도 고창군 아산면 상갑리,6,0,0,0,0,0,0,5279032024,11,0,32,0,19
0,0,61,0,0,전북특별자치도 고창군 아산면 하갑리,21,0,0,0,2,0,0,5279032025,24,0,152,0,17
44,0,133,0,0,전북특별자치도 익산시 오산면 장신리,3,0,0,0,0,0,0,5214031022,58,0,23,0,125
469,0,68,0,0,전북특별자치도 익산시 오산면 영만리,19,0,0,0,0,0,0,5214031023,17,0,0,0,19
378,0,25,0,0,전북특별자치도 익산시 오산면 오산리,14,0,0,0,0,0,0,5214031024,16,0,16,0,39
0,0,19,0,0,전북특별자치도 순창군 풍산면 우곡리,0,0,0,0,0,0,0,5277033026,4,0,88,0,0
0,0,65,0,0,전북특별자치도 순창군 풍산면 한내리,2,0,0,0,0,0,0,5277033027,9,0,197,0,23
20,0,65,0,0,전북특별자치도 순창군 풍산면 대가리,15,0,0,0,1,0,0,5277033028,24,0,160,0,6
20,0,29,0,0,전북특별자치도 순창군 풍산면 두승리,20,0,0,0,3,0,0,5277033029,24,0,64,0,0
0,0,19,0,0,전북특별자치도 순창군 풍산면 상촌리,4,0,0,0,4,0,0,5277033030,5,0,80,0,0
0,0,28,0,0,전북특별자치도 순창군 풍산면 용내리,4,0,0,0,0,0,0,5277033031,15,0,67,0,5
0,0,52,0,0,전북특별자치도 순창군 풍산면 죽곡리,5,0,0,0,0,0,0,5277033032,28,0,289,0,24
0,0,686,0,0,전북특별자치도 순창군 금과면,50,0,0,0,0,0,0,5277034000,109,0,1224,0,686
0,0,42,0,0,전북특별자치도 순창군 금과면 수양리,5,0,0,0,0,0,0,5277034021,10,0,80,0,12
0,0,31,0,0,전북특별자치도 순창군 금과면 발산리,1,0,0,0,0,0,0,5277034022,1,0,97,0,8
0,0,30,0,0,전북특별자치도 순창군 금과면 내동리,2,0,0,0,0,0,0,5277034023,12,0,114,0,70
0,0,65,0,0,전북특별자치도 순창군 금과면 동전리,10,0,0,0,0,0,0,5277034024,7,0,2,0,62
0,0,79,0,0,전북특별자치도 순창군 금과면 대성리,3,0,0,0,0,0,0,5277034025,7,0,196,0,60
0,0,42,0,0,전북특별자치도 순창군 금과면 청용리,3,0,0,0,0,0,0,5277034026,4,0,81,0,43
0,0,53,0,0,전북특별자치도 순창군 금과면 방성리,7,0,0,0,0,0,0,5277034027,15,0,146,0,41
0,0,53,0,0,전북특별자치도 순창군 금과면 남계리,6,0,0,0,0,0,0,5277034028,14,0,67,0,59
0,0,61,0,0,전북특별자치도 순창군 금과면 목동리,1,0,0,0,0,0,0,5277034030,7,0,113,0,74
0,0,78,0,0,전북특별자치도 순창군 금과면 방축리,5,0,0,0,0,0,0,5277034032,6,0,105,0,114
0,0,48,0,0,전북특별자치도 순창군 금과면 고례리,0,0,0,0,0,0,0,5277034033,9,0,130,0,44
0,0,40,0,0,전북특별자치도 순창군 금과면 장장리,0,0,0,0,0,0,0,5277034034,9,0,91,0,22
0,0,64,0,0,전북특별자치도 순창군 금과면 매우리,6,0,0,0,0,0,0,5277034035,8,0,6,0,78
0,0,416,0,0,전북특별자치도 순창군 팔덕면,78,0,0,0,110,0,0,5277035000,140,0,2999,0,234
0,0,19,0,0,전북특별자치도 순창군 팔덕면 구룡리,7,0,0,0,31,0,0,5277035021,9,0,148,0,0
0,0,11,0,0,전북특별자치도 순창군 팔덕면 용산리,9,0,0,0,48,0,0,5277035022,3,0,145,0,2
0,0,85,0,0,전북특별자치도 순창군 팔덕면 월곡리,7,0,0,0,0,0,0,5277035023,21,0,331,0,25
0,0,43,0,0,전북특별자치도 순창군 팔덕면 광암리,5,0,0,0,0,0,0,5277035024,24,0,299,0,2
0,0,28,0,0,전북특별자치도 순창군 팔덕면 청계리,22,0,0,0,0,0,0,5277035025,19,0,1289,0,17
0,0,23,0,0,전북특별자치도 순창군 팔덕면 서흥리,6,0,0,0,7,0,0,5277035026,7,0,261,0,22
0,0,41,0,0,전북특별자치도 순창군 팔덕면 산동리,9,0,0,0,19,0,0,5277035027,23,0,70,0,31
0,0,52,0,0,전북특별자치도 순창군 팔덕면 장안리,1,0,0,0,0,0,0,5277035028,8,0,162,0,18
0,0,73,0,0,전북특별자치도 순창군 팔덕면 창덕리,4,0,0,0,0,0,0,5277035029,14,0,164,0,49
0,0,41,0,0,전북특별자치도 순창군 팔덕면 덕천리,10,0,0,0,6,0,0,5277035030,13,0,130,0,67
0,0,29,0,0,전북특별자치도 순창군 쌍치면,175,0,0,0,3742,0,0,5277036000,354,0,3589,0,10
0,0,0,0,0,전북특별자치도 순창군 쌍치면 방산리,1,0,0,0,108,0,0,5277036021,52,0,208,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 신성리,1,0,0,0,29,0,0,5277036023,8,0,93,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 탕곡리,2,0,0,0,110,0,0,5277036024,5,0,68,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 중안리,3,0,0,0,117,0,0,5277036025,0,0,63,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 둔전리,22,0,0,0,243,0,0,5277036026,25,0,160,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 시산리,9,0,0,0,71,0,0,5277036027,12,0,93,0,0
0,0,3,0,0,전북특별자치도 순창군 쌍치면 옥산리,8,0,0,0,239,0,0,5277036028,17,0,295,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 종암리,12,0,0,0,328,0,0,5277036029,9,0,134,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 학선리,5,0,0,0,342,0,0,5277036030,53,0,302,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 도고리,6,0,0,0,159,0,0,5277036031,17,0,214,0,0
0,0,1,0,0,전북특별자치도 순창군 쌍치면 금평리,18,0,0,0,45,0,0,5277036032,5,0,226,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 쌍계리,11,0,0,0,97,0,0,5277036033,4,0,173,0,0
0,0,11,0,0,전북특별자치도 순창군 쌍치면 전암리,4,0,0,0,77,0,0,5277036034,7,0,246,0,0
0,0,1,0,0,전북특별자치도 순창군 쌍치면 양신리,6,0,0,0,274,0,0,5277036035,36,0,344,0,0
0,0,1,0,0,전북특별자치도 순창군 쌍치면 운암리,24,0,0,0,345,0,0,5277036036,17,0,245,0,0
0,0,2,0,0,전북특별자치도 순창군 쌍치면 용전리,13,0,0,0,471,0,0,5277036037,28,0,230,0,0
0,0,9,0,0,전북특별자치도 순창군 쌍치면 금성리,15,0,0,0,260,0,0,5277036038,16,0,287,0,10
0,0,0,0,0,전북특별자치도 순창군 쌍치면 오봉리,13,0,0,0,290,0,0,5277036039,31,0,59,0,0
0,0,0,0,0,전북특별자치도 순창군 쌍치면 종곡리,3,0,0,0,135,0,0,5277036040,12,0,149,0,0
102,0,29,0,0,전북특별자치도 순창군 복흥면,169,0,0,0,3007,0,0,5277037000,317,0,3760,0,0
0,0,0,0,0,전북특별자치도 순창군 복흥면 서마리,15,0,0,0,246,0,0,5277037021,36,0,713,0,0
0,0,0,0,0,전북특별자치도 순창군 복흥면 동산리,24,0,0,0,163,0,0,5277037022,10,0,194,0,0
0,0,0,0,0,전북특별자치도 순창군 복흥면 화양리,3,0,0,0,220,0,0,5277037023,2,0,102,0,0
0,0,14,0,0,전북특별자치도 순창군 복흥면 반월리,9,0,0,0,129,0,0,5277037024,13,0,154,0,0
0,0,0,0,0,전북특별자치도 순창군 복흥면 봉덕리,19,0,0,0,412,0,0,5277037025,53,0,446,0,0
67,0,8,0,0,전북특별자치도 순창군 복흥면 농암리,6,0,0,0,78,0,0,5277037026,7,0,46,0,0
4,0,0,0,0,전북특별자치도 순창군 복흥면 지선리,1,0,0,0,19,0,0,5277037027,27,0,82,0,0
16,0,0,0,0,전북특별자치도 순창군 복흥면 금월리,0,0,0,0,26,0,0,5277037028,15,0,141,0,0
0,0,0,0,0,강원특별자치도 삼척시 신기면 고무릉리,7,0,0,0,706,0,0,5123036023,1,0,360,7,0
0,0,0,0,0,강원특별자치도 삼척시 신기면 대이리,32,0,0,0,479,0,0,5123036024,2,0,394,6,0
0,0,0,0,0,강원특별자치도 삼척시 신기면 대기리,1,0,0,0,69,0,0,5123036025,23,0,628,0,0
0,0,0,0,0,강원특별자치도 삼척시 신기면 안의리,7,0,0,0,39,0,0,5123036026,9,0,279,0,0
0,0,0,0,0,강원특별자치도 삼척시 신기면 대평리,16,0,0,0,2,0,0,5123036027,29,0,676,0,0
0,0,0,0,0,강원특별자치도 삼척시 신기면 마차리,39,2,0,0,443,0,0,5123036028,19,0,543,0,0
15,0,87,0,0,강원특별자치도 홍천군 홍천읍,291,64,0,0,1348,2,0,5172025000,382,0,8517,0,7
0,0,0,0,0,강원특별자치도 홍천군 홍천읍 진리,6,6,0,0,0,0,0,5172025021,3,0,6,0,0
0,0,0,0,0,강원특별자치도 홍천군 홍천읍 신장대리,5,13,0,0,0,0,0,5172025022,6,0,1,0,0
0,0,5,0,0,강원특별자치도 홍천군 홍천읍 희망리,9,11,0,0,8,0,0,5172025023,28,0,268,0,0
0,0,23,0,0,강원특별자치도 횡성군 갑천면 대관대리,29,2,0,0,24,0,0,5173034033,16,0,479,0,0
0,0,0,0,0,강원특별자치도 횡성군 갑천면 병지방리,28,0,0,0,271,0,0,5173034034,8,0,3673,0,0
0,0,265,0,0,강원특별자치도 횡성군 청일면,187,3,0,0,1635,0,0,5173035000,210,0,11067,0,27
0,0,0,0,0,강원특별자치도 횡성군 청일면 봉명리,18,0,0,0,119,0,0,5173035021,15,0,2045,0,0
0,0,0,0,0,강원특별자치도 횡성군 청일면 속실리,16,0,0,0,887,0,0,5173035022,13,0,999,0,10
0,0,36,0,0,강원특별자치도 횡성군 청일면 춘당리,36,2,0,0,168,0,0,5173035023,30,0,1801,0,16
0,0,87,0,0,강원특별자치도 횡성군 청일면 유동리,39,0,0,0,79,0,0,5173035024,67,0,1182,0,0
0,0,12,0,0,강원특별자치도 횡성군 청일면 초현리,8,0,0,0,17,0,0,5173035025,10,0,456,0,0
0,0,63,0,0,강원특별자치도 횡성군 청일면 유평리,18,1,0,0,23,0,0,5173035026,12,0,310,0,1
0,0,47,0,0,강원특별자치도 횡성군 청일면 갑천리,13,0,0,0,102,0,0,5173035027,41,0,1418,0,0
0,0,20,0,0,강원특별자치도 횡성군 청일면 고시리,14,0,0,0,16,0,0,5173035028,20,0,673,0,0
0,0,0,0,0,강원특별자치도 횡성군 청일면 신대리,24,0,0,0,224,0,0,5173035029,3,0,2184,0,0
0,0,429,0,0,강원특별자치도 횡성군 공근면,238,0,0,0,829,0,0,5173036000,440,0,10983,0,3
0,0,11,0,0,강원특별자치도 횡성군 공근면 상동리,25,0,0,0,148,0,0,5173036021,15,0,1669,0,0
0,0,12,0,0,강원특별자치도 횡성군 공근면 부창리,21,0,0,0,79,0,0,5173036022,29,0,651,0,0
0,0,8,0,0,강원특별자치도 횡성군 공근면 어둔리,15,0,0,0,115,0,0,5173036023,23,0,967,0,0
0,0,50,0,0,강원특별자치도 횡성군 공근면 공근리,5,0,0,0,11,0,0,5173036024,19,0,309,0,0
0,0,23,0,0,강원특별자치도 횡성군 공근면 가곡리,16,0,0,0,17,0,0,5173036025,27,0,200,0,0
0,0,5,0,0,강원특별자치도 횡성군 공근면 삼배리,13,0,0,0,23,0,0,5173036026,18,0,474,0,0
0,0,7,0,0,강원특별자치도 횡성군 공근면 청곡리,16,0,0,0,37,0,0,5173036027,23,0,243,0,0
0,0,14,0,0,강원특별자치도 횡성군 공근면 행정리,1,0,0,0,2,0,0,5173036028,2,0,192,0,0
0,0,2,0,0,강원특별자치도 횡성군 공근면 상창봉리,4,0,0,0,67,0,0,5173036029,10,0,1070,0,0
0,0,20,0,0,강원특별자치도 횡성군 공근면 창봉리,18,0,0,0,106,0,0,5173036030,31,0,1336,0,0
0,0,3,0,0,강원특별자치도 횡성군 공근면 도곡리,6,0,0,0,20,0,0,5173036031,14,0,536,0,0
0,0,25,0,0,강원특별자치도 횡성군 공근면 초원리,15,0,0,0,83,0,0,5173036032,39,0,1407,0,0
0,0,16,0,0,강원특별자치도 횡성군 공근면 학담리,20,0,0,0,53,0,0,5173036033,59,0,590,0,3
0,0,61,0,0,강원특별자치도 횡성군 공근면 매곡리,16,0,0,0,23,0,0,5173036034,29,0,318,0,0
0,0,47,0,0,강원특별자치도 횡성군 공근면 오산리,24,0,0,0,11,0,0,5173036035,64,0,287,0,0
0,0,56,0,0,강원특별자치도 횡성군 공근면 수백리,12,0,0,0,9,0,0,5173036036,20,0,361,0,0
0,0,46,0,0,강원특별자치도 횡성군 공근면 덕촌리,8,0,0,0,0,0,0,5173036037,9,0,237,0,0
0,0,21,0,0,강원특별자치도 횡성군 공근면 신촌리,2,0,0,0,23,0,0,5173036038,8,0,139,0,0
0,0,196,0,0,강원특별자치도 횡성군 서원면,190,0,0,0,1113,0,0,5173037000,237,0,10619,0,0
0,0,45,0,0,강원특별자치도 횡성군 서원면 창촌리,11,0,0,0,237,0,0,5173037021,28,0,1534,0,0
0,0,28,0,0,강원특별자치도 횡성군 서원면 압곡리,13,0,0,0,61,0,0,5173037022,22,0,754,0,0
0,0,29,0,0,강원특별자치도 횡성군 서원면 옥계리,86,0,0,0,156,0,0,5173037023,32,0,1969,0,0
0,0,35,0,0,강원특별자치도 횡성군 서원면 석화리,41,0,0,0,275,0,0,5173037024,77,0,2690,0,0
0,0,38,0,0,강원특별자치도 횡성군 서원면 유현리,22,0,0,0,292,0,0,5173037025,76,0,2968,0,0
0,0,21,0,0,강원특별자치도 횡성군 서원면 금대리,17,0,0,0,90,0,0,5173037026,4,0,706,0,0
0,0,20,0,0,강원특별자치도 횡성군 강림면,208,7,0,0,472,0,0,5173038000,397,0,8384,0,6
0,0,11,0,0,강원특별자치도 횡성군 강림면 강림리,96,7,0,0,219,0,0,5173038021,176,0,2858,0,4
0,0,3,0,0,강원특별자치도 횡성군 강림면 부곡리,47,0,0,0,199,0,0,5173038022,128,0,3779,0,0
0,0,5,0,0,강원특별자치도 횡성군 강림면 월현리,64,1,0,0,54,0,0,5173038023,92,0,1746,0,2
0,0,337,0,0,강원특별자치도 영월군,2919,134,0,4,45280,81,0,5175000000,6145,0,56069,1841,3
0,0,22,0,0,강원특별자치도 영월군 영월읍,707,24,0,0,5396,47,0,5175025000,1491,0,9134,398,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 영흥리,37,0,0,0,265,2,0,5175025021,305,0,904,75,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 하송리,26,2,0,0,46,4,0,5175025022,93,0,106,20,0
0,0,19,0,0,강원특별자치도 영월군 영월읍 방절리,45,0,0,0,17,0,0,5175025023,228,0,231,13,0
0,0,3,0,0,강원특별자치도 영월군 영월읍 덕포리,55,7,0,0,262,19,0,5175025024,82,0,146,4,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 삼옥리,144,12,0,0,381,18,0,5175025025,237,0,1413,43,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 거운리,79,0,0,0,1338,0,0,5175025026,85,0,1140,48,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 문산리,113,0,0,0,869,4,0,5175025027,127,0,1137,41,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 연하리,62,1,0,0,1095,0,0,5175025028,35,0,1850,48,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 정양리,62,0,0,0,564,0,0,5175025029,16,0,483,16,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 팔괴리,84,1,0,0,143,0,0,5175025030,217,0,962,33,0
0,0,0,0,0,강원특별자치도 영월군 영월읍 흥월리,1,0,0,0,415,0,0,5175025031,66,0,765,57,0
0,0,0,0,0,강원특별자치도 영월군 상동읍,103,1,0,0,10792,0,0,5175025300,102,0,2978,4,0
0,0,0,0,0,강원특별자치도 영월군 상동읍 내덕리,54,1,0,0,3560,0,0,5175025321,8,0,606,0,0
0,0,0,0,0,강원특별자치도 영월군 상동읍 구래리,10,0,0,0,2705,0,0,5175025322,86,0,816,4,0
0,0,0,0,0,강원특별자치도 영월군 상동읍 천평리,30,0,0,0,3003,0,0,5175025323,1,0,1080,0,0
0,0,0,0,0,강원특별자치도 영월군 상동읍 덕구리,9,0,0,0,1524,0,0,5175025324,7,0,476,0,0
0,0,13,0,0,강원특별자치도 영월군 김삿갓면,437,30,0,4,11276,1,0,5175032500,387,0,4880,96,3
0,0,0,0,0,강원특별자치도 영월군 김삿갓면 진별리,57,0,0,0,376,0,0,5175032521,24,0,940,8,0
0,0,0,0,0,강원특별자치도 영월군 김삿갓면 각동리,96,7,0,0,317,0,0,5175032522,177,0,368,0,0
284,0,572,0,0,경기도 부천시원미구,13,0,0,0,0,0,0,4119200000,286,0,705,0,203
1,0,26,0,0,경기도 부천시원미구 원미동,0,0,0,0,0,0,0,4119210100,15,0,90,0,20
9,0,25,0,0,경기도 부천시원미구 심곡동,0,0,0,0,0,0,0,4119210200,6,0,84,0,23
0,0,52,0,0,경기도 부천시원미구 춘의동,0,0,0,0,0,0,0,4119210300,28,0,200,0,13
0,0,32,0,0,경기도 부천시원미구 도당동,0,0,0,0,0,0,0,4119210400,76,0,59,0,34
10,0,5,0,0,경기도 부천시원미구 약대동,2,0,0,0,0,0,0,4119210500,6,0,14,0,32
0,0,8,0,0,경기도 부천시원미구 소사동,0,0,0,0,0,0,0,4119210600,5,0,40,0,4
0,0,37,0,0,경기도 부천시원미구 역곡동,0,0,0,0,0,0,0,4119210700,0,0,165,0,21
144,0,173,0,0,경기도 부천시원미구 중동,10,0,0,0,0,0,0,4119210800,60,0,37,0,33
119,0,214,0,0,경기도 부천시원미구 상동,2,0,0,0,0,0,0,4119210900,91,0,17,0,23
0,0,203,0,0,경기도 부천시소사구,1,0,0,0,0,0,0,4119400000,6,0,977,0,101
0,0,44,0,0,경기도 부천시소사구 소사본동,0,0,0,0,0,0,0,4119410100,0,0,218,0,39
0,0,2,0,0,경기도 부천시소사구 심곡본동,0,0,0,0,0,0,0,4119410200,0,0,170,0,1
0,0,11,0,0,경기도 부천시소사구 범박동,0,0,0,0,0,0,0,4119410300,0,0,118,0,0
0,0,35,0,0,경기도 부천시소사구 괴안동,0,0,0,0,0,0,0,4119410400,0,0,115,0,20
0,0,35,0,0,경기도 부천시소사구 송내동,0,0,0,0,0,0,0,4119410500,4,0,156,0,42
0,0,73,0,0,경기도 부천시소사구 옥길동,1,0,0,0,0,0,0,4119410600,1,0,159,0,0
0,0,3,0,0,경기도 부천시소사구 계수동,0,0,0,0,0,0,0,4119410700,2,0,38,0,0
468,0,494,0,0,경기도 부천시오정구,27,0,0,0,0,0,0,4119600000,108,0,734,0,185
131,0,67,0,0,경기도 부천시오정구 오정동,6,0,0,0,0,0,0,4119610100,20,0,54,0,63
0,0,46,0,0,경기도 부천시오정구 여월동,0,0,0,0,0,0,0,4119610200,1,0,133,0,2
0,0,42,0,0,경기도 부천시오정구 작동,0,0,0,0,0,0,0,4119610300,1,0,190,0,0
0,0,94,0,0,경기도 부천시오정구 원종동,0,0,0,0,0,0,0,4119610400,41,0,66,0,38
0,0,102,0,0,경기도 부천시오정구 고강동,0,0,0,0,0,0,0,4119610500,8,0,204,0,41
237,0,61,0,0,경기도 부천시오정구 대장동,13,0,0,0,0,0,0,4119610600,0,0,32,0,3
97,0,39,0,0,경기도 부천시오정구 삼정동,7,0,0,0,0,0,0,4119610700,8,0,21,0,30
3,0,44,0,0,경기도 부천시오정구 내동,1,0,0,0,0,0,0,4119610800,28,0,32,0,7
5,0,60,0,0,전북특별자치도 고창군 아산면 대동리,10,0,0,0,2,0,0,5279032026,24,0,85,0,21
10,0,53,0,0,전북특별자치도 고창군 아산면 주진리,11,0,0,0,0,0,0,5279032027,7,0,33,0,37
0,0,92,0,0,전북특별자치도 고창군 아산면 남산리,7,0,0,0,0,0,0,5279032028,12,0,59,0,108
2,0,94,0,0,전북특별자치도 고창군 아산면 성산리,10,0,0,0,3,0,0,5279032029,43,0,201,0,221
2,0,63,0,0,전북특별자치도 고창군 아산면 학전리,7,0,0,0,23,0,0,5279032030,50,0,422,0,96
0,0,0,0,0,전북특별자치도 고창군 아산면 운곡리,28,0,0,0,6,0,0,5279032031,30,0,651,0,0
0,0,0,0,0,전북특별자치도 고창군 아산면 용계리,74,0,0,0,7,0,0,5279032032,16,0,554,0,7
0,0,0,0,0,전북특별자치도 고창군 아산면 계산리,36,0,0,0,47,36,0,5279032033,13,0,474,0,7
0,0,27,0,0,전북특별자치도 고창군 아산면 구암리,10,0,0,0,13,12,0,5279032034,9,0,382,0,0
0,0,28,0,0,전북특별자치도 고창군 아산면 반암리,32,0,0,0,153,0,0,5279032035,84,0,500,0,0
0,0,11,0,0,전북특별자치도 고창군 아산면 삼인리,12,0,0,0,22,0,0,5279032036,51,0,1298,0,0
15,0,1050,0,0,전북특별자치도 고창군 무장면,101,0,0,0,19,0,0,5279033000,242,0,1532,0,1409
0,0,23,0,0,전북특별자치도 고창군 무장면 무장리,0,0,0,0,0,0,0,5279033021,22,0,9,0,50
0,0,7,0,0,전북특별자치도 고창군 무장면 성내리,0,0,0,0,0,0,0,5279033022,11,0,4,0,31
0,0,45,0,0,전북특별자치도 고창군 무장면 교흥리,3,0,0,0,0,0,0,5279033023,25,0,54,0,92
0,0,43,0,0,전북특별자치도 고창군 무장면 송현리,3,0,0,0,0,0,0,5279033024,11,0,93,0,53
0,0,85,0,0,전북특별자치도 고창군 무장면 원촌리,3,0,0,0,0,0,0,5279033025,19,0,41,0,101
11,0,162,0,0,전북특별자치도 고창군 무장면 강남리,14,0,0,0,0,0,0,5279033026,28,0,70,0,178
4,0,130,0,0,전북특별자치도 고창군 무장면 목우리,9,0,0,0,0,0,0,5279033027,29,0,64,0,133
0,0,94,0,0,전북특별자치도 고창군 무장면 덕림리,15,0,0,0,0,0,0,5279033028,10,0,152,0,132
0,0,122,0,0,전북특별자치도 고창군 무장면 옥산리,28,0,0,0,0,0,0,5279033029,19,0,219,0,223
0,0,35,0,0,전북특별자치도 고창군 무장면 고라리,8,0,0,0,0,0,0,5279033030,1,0,72,0,86
