bjd_Nm,crush_Stone_Area,etc_Area,except_Area,low_Moist_Area,none_Area,rock_Area,salt_Area,sand_Area,slope_Area,spaicd_Area,stdg_Cd,stone_Power_Area,unripe_Area,volcano_Area
경상북도 예천군 예천읍 왕신리,0,14,57,20,0,0,0,70,59,0,4790025031,0,7,0
경상북도 예천군 예천읍 청복리,0,0,240,32,1,0,0,90,149,0,4790025032,0,6,0
경상북도 예천군 예천읍 우계리,0,9,190,1,0,0,0,24,95,0,4790025034,0,13,0
경상북도 예천군 예천읍 갈구리,0,0,183,0,0,0,0,28,55,0,4790025035,0,5,0
경상북도 예천군 예천읍 용산리,0,6,276,0,9,0,0,11,53,0,4790025037,0,24,0
경상북도 예천군 예천읍 고평리,0,77,93,47,0,0,0,133,33,0,4790025038,0,6,0
경상남도 의령군 유곡면 당동리,0,8,156,0,9,0,0,6,18,0,4872042029,7,21,0
경상남도 의령군 부림면 입산리,0,12,67,0,27,0,0,9,7,0,4872039023,4,5,0
경상남도 의령군 부림면 경산리,0,26,561,0,7,0,0,15,34,0,4872039024,16,25,0
경상북도 경산시 남천면 산전리,0,12,1238,0,0,0,0,0,27,0,4729037023,30,16,0
경상북도 경산시 남천면 대명리,0,11,66,0,3,0,0,5,3,0,4729037024,40,0,0
경상북도 경산시 남천면 삼성리,0,14,276,0,0,0,0,27,13,0,4729037026,37,0,0
경상북도 경산시 남천면 금곡리,0,12,264,0,0,0,0,4,9,0,4729037027,30,1,0
경상북도 경산시 남천면 신방리,0,10,479,0,0,0,0,0,8,0,4729037029,8,0,0
경상북도 경산시 남천면 원리,0,2,337,0,0,0,0,0,8,0,4729037031,17,0,0
경상북도 경산시 남천면 하도리,0,14,1212,0,0,0,0,0,28,0,4729037032,17,8,0
경상북도 청송군 부남면,0,240,10730,0,7,0,0,282,543,0,4775032000,270,191,0
경상북도 의성군 비안면,0,346,3920,0,137,0,0,283,1667,0,4773039000,3,183,0
경상북도 의성군 비안면 자락리,0,6,543,0,0,0,0,20,112,0,4773039042,3,3,0
경상북도 의성군 단밀면 속암리,0,22,16,0,32,0,0,12,63,0,4773041029,0,9,0
경상북도 의성군 단밀면 용곡리,0,58,488,0,27,0,0,103,111,0,4773041030,5,70,0
경상북도 의성군 단밀면 주선리,0,12,187,5,7,0,0,25,139,0,4773041032,1,11,0
충청남도 논산시 부적면 신교리,0,13,63,3,55,0,0,123,39,0,4423035030,11,26,0
충청남도 논산시 부적면 아호리,0,3,6,0,21,0,0,68,10,0,4423035032,0,38,0
충청남도 논산시 부적면 부인리,0,1,0,0,80,0,0,117,4,0,4423035033,0,34,0
충청남도 논산시 부적면 덕평리,0,5,41,0,45,0,0,155,67,0,4423035022,0,89,0
경상북도 안동시 임하면 고곡리,0,5,1357,0,3,0,0,0,82,0,4717038026,26,37,0
경상북도 안동시 임하면 노산리,0,355,677,0,0,0,0,3,64,0,4717038028,0,0,0
경상북도 안동시 예안면 동천리,0,0,960,0,0,0,0,0,41,0,4717041028,0,6,0
경상북도 안동시 임동면 위리,0,49,703,0,4,0,0,6,39,0,4717040026,13,18,0
경상북도 안동시 임동면 박곡리,0,410,1799,0,0,0,0,14,98,0,4717040028,0,0,0
경상북도 안동시 임동면 사월리,0,161,1469,0,0,0,0,42,113,0,4717040030,9,0,0
경상북도 안동시 임동면 지리,0,97,265,0,0,0,0,21,28,0,4717040031,0,26,0
경상북도 영양군 영양읍 동부리,0,2,330,0,14,0,0,0,85,0,4776025021,0,36,0
경상북도 영양군 영양읍 감천리,0,83,984,0,5,0,0,61,65,0,4776025023,1,27,0
경상북도 영양군 영양읍 전곡리,0,1,379,0,0,0,0,0,17,0,4776025024,0,2,0
경상북도 영양군 영양읍 삼지리,0,12,102,0,11,0,0,0,63,0,4776025026,0,18,0
경상북도 영양군 영양읍 현리,0,46,446,0,25,0,0,46,16,0,4776025027,0,26,0
경상북도 영양군 영양읍 하원리,0,17,78,0,6,0,0,12,17,0,4776025028,0,38,0
경상북도 영양군 영양읍 상원리,0,35,1193,0,0,0,0,14,59,0,4776025029,5,56,0
경상북도 영양군 영양읍 무창리,0,18,2353,0,0,0,0,1,55,0,4776025031,13,10,0
경상북도 영양군 영양읍 대천리,0,21,1045,0,1,0,0,28,74,0,4776025032,5,38,0
경상북도 의성군 단촌면 하화리,0,21,558,0,28,0,0,36,51,0,4773031031,0,66,0
경상북도 의성군 의성읍 비봉리,0,5,379,0,0,0,0,0,93,0,4773025028,0,39,0
경상북도 의성군 사곡면 양지리,0,11,494,0,0,0,0,17,71,0,4773034031,0,28,0
경상북도 청송군 안덕면 노래리,0,16,1731,0,0,0,0,0,43,0,4775035039,17,1,0
경상북도 청송군 진보면 각산리,0,26,232,0,9,0,0,35,104,0,4775037045,23,33,0
경상북도 청송군 진보면 월전리,0,18,317,0,3,0,0,28,50,0,4775037046,1,2,0
경상북도 청송군 진보면 고현리,0,47,546,0,0,0,0,16,104,0,4775037048,0,11,0
경상북도 청송군 진보면 신촌리,0,43,747,0,0,0,0,39,138,0,4775037049,2,42,0
경상북도 예천군 용문면 두천리,0,7,366,0,0,0,0,5,98,0,4790031048,0,7,0
경상북도 예천군 용문면 사부리,0,3,752,0,0,0,0,10,121,0,4790031049,0,3,0
경상북도 예천군 용문면 내지리,0,21,905,0,0,0,0,9,84,0,4790031050,2,1,0
경상북도 의성군 안계면 용기리,0,31,112,0,111,0,0,21,259,0,4773043030,0,25,0
경상북도 의성군 안평면,0,120,8400,0,131,0,0,125,1085,0,4773046000,56,191,0
경상남도 통영시 용남면 화삼리,0,7,99,13,0,0,1,0,47,0,4822031021,1,1,0
경상남도 통영시 미수동,0,10,183,0,0,0,3,0,49,0,4822011500,0,4,0
경상남도 거제시 옥포동,0,23,439,0,0,0,13,0,86,0,4831010600,15,4,0
경상남도 거제시 덕포동,0,4,418,0,0,0,0,0,65,0,4831010700,20,0,0
경상남도 거제시 일운면,0,90,2613,0,0,0,0,18,275,0,4831031000,33,27,0
경상남도 거제시 일운면 망치리,0,3,618,0,0,0,0,0,57,0,4831031021,3,1,0
경상남도 거제시 일운면 와현리,0,6,348,0,0,0,0,0,32,0,4831031023,2,0,0
충청북도 괴산군 괴산읍 능촌리,0,26,322,6,0,0,0,147,86,0,4376025027,1,2,0
충청북도 괴산군 괴산읍 대덕리,0,13,233,0,0,0,0,86,41,0,4376025029,0,5,0
충청북도 괴산군 괴산읍 검승리,0,56,412,8,0,0,0,50,141,0,4376025031,2,70,0
충청북도 괴산군 장연면 송덕리,0,16,685,0,6,0,0,21,88,0,4376032028,19,58,0
충청북도 괴산군 연풍면 삼풍리,0,10,163,0,0,0,0,1,46,0,4376033021,71,24,0
충청북도 괴산군 연풍면 주진리,0,19,1499,0,0,0,0,40,79,0,4376033023,38,25,0
충청북도 괴산군 청안면 장암리,0,2,747,0,0,0,0,0,159,0,4376037031,2,65,0
경상북도 안동시 예안면,0,1582,13495,0,0,0,0,139,997,0,4717041000,101,114,0
경상북도 안동시 예안면 천전리,0,250,224,0,0,0,0,0,36,0,4717041021,0,0,0
경상북도 안동시 예안면 귀단리,0,153,572,0,0,0,0,0,68,0,4717041023,0,1,0
경상북도 안동시 도산면 온혜리,0,12,1174,3,0,0,0,103,175,0,4717042028,31,3,0
경상북도 구미시 사곡동,0,1,116,6,0,0,0,40,33,0,4719011500,11,23,0
경상북도 구미시 상모동,0,2,238,1,0,0,0,17,54,0,4719011600,0,28,0
경상북도 구미시 오태동,0,26,390,25,0,0,0,25,94,0,4719011800,0,10,0
경상북도 구미시 신동,0,16,268,0,0,0,0,1,118,0,4719011900,0,12,0
경상북도 구미시 구평동,0,13,682,0,0,0,0,4,87,0,4719012000,11,54,0
경상북도 구미시 인의동,0,4,188,8,12,0,0,31,60,0,4719012200,3,5,0
경상북도 구미시 진평동,0,61,118,6,36,0,0,71,45,0,4719012300,13,25,0
경상북도 구미시 임수동,0,50,130,19,25,0,0,31,60,0,4719012500,0,3,0
경상북도 구미시 양호동,0,99,158,0,10,0,0,54,25,0,4719012600,0,97,0
경상북도 구미시 옥계동,0,17,218,9,2,0,0,44,77,0,4719012800,0,4,0
경상북도 구미시 구포동,0,18,301,38,7,0,0,30,44,0,4719012900,3,67,0
경상북도 구미시 금전동,0,21,380,6,0,0,0,64,82,0,4719013000,7,7,0
경상남도 합천군 합천읍 합천리,0,54,52,55,0,0,0,44,68,0,4889025021,0,12,0
경상남도 합천군 합천읍 금양리,0,16,407,28,3,0,0,9,51,0,4889025022,24,8,0
경상남도 합천군 합천읍 내곡리,0,2,168,0,0,0,0,0,84,0,4889025024,0,0,0
경상남도 합천군 합천읍 서산리,0,58,944,61,0,0,0,53,131,0,4889025025,5,11,0
경상남도 합천군 합천읍 외곡리,0,5,340,1,0,0,0,9,138,0,4889025027,0,10,0
경상남도 함안군 산인면 부봉리,0,7,277,2,46,0,0,3,60,0,4873038026,1,20,0
경상남도 함안군 여항면,0,24,2559,0,0,0,0,3,134,0,4873039000,91,16,0
경상남도 함안군 여항면 외암리,0,11,485,0,0,0,0,3,23,0,4873039021,38,11,0
경상남도 함안군 여항면 주서리,0,4,527,0,0,0,0,0,50,0,4873039023,11,0,0
경상남도 함안군 여항면 주동리,0,2,689,0,0,0,0,0,22,0,4873039024,8,0,0
경상남도 함안군 산인면 모곡리,0,11,398,0,0,0,0,0,63,0,4873038023,31,16,0
경상남도 창녕군 대지면,0,64,599,12,447,0,0,111,410,0,4874036000,31,127,0
경상북도 경산시 용성면 외촌리,0,14,460,0,10,0,0,0,46,0,4729034030,6,35,0
경상북도 경산시 용성면 고죽리,0,5,727,0,0,0,0,0,50,0,4729034032,0,37,0
경상북도 경산시 용성면 미산리,0,9,100,0,23,0,0,21,22,0,4729034033,3,24,0
경상북도 경산시 용성면 가척리,0,5,193,0,0,0,0,0,57,0,4729034037,0,2,0
경상북도 경산시 용성면 용천리,0,4,166,0,1,0,0,0,17,0,4729034038,4,8,0
경상북도 경산시 남천면,0,105,6277,0,21,0,0,65,203,0,4729037000,267,57,0
경상북도 예천군 개포면 이사리,0,1,162,13,0,0,0,31,92,0,4790039024,0,7,0
경상북도 예천군 개포면 가곡리,0,5,183,35,0,0,0,53,117,0,4790039027,5,13,0
경상북도 예천군 개포면 황산리,0,1,161,44,0,0,0,37,84,0,4790039028,0,14,0
경상북도 예천군 개포면 장송리,0,3,52,26,13,0,0,25,89,0,4790039029,0,11,0
경상북도 의성군 금성면 수정리,0,13,517,0,0,0,0,3,138,0,4773037050,0,20,0
경상남도 함안군 대산면 장암리,0,87,416,0,62,0,0,73,53,0,4873034028,0,173,0
경상남도 함안군 칠서면,0,411,1643,7,225,0,0,238,320,0,4873035000,40,707,0
경상남도 함안군 칠서면 회산리,0,12,453,0,25,0,0,10,34,0,4873035021,17,24,0
경상남도 함안군 칠서면 구포리,0,35,82,0,4,0,0,6,26,0,4873035023,23,105,0
경상북도 영양군 입암면,0,339,6313,0,85,0,0,234,622,0,4776031000,27,376,0
경상북도 영양군,0,1487,72877,0,243,0,0,1100,3849,0,4776000000,495,1961,0
경상북도 의성군 구천면,0,218,2422,25,189,0,0,339,1013,0,4773040000,38,123,0
경상북도 영양군 석보면 원리리,0,25,134,0,15,0,0,46,75,0,4776035034,6,12,0
경상북도 영양군 석보면 옥계리,0,7,811,0,3,0,0,1,46,0,4776035035,0,53,0
경상북도 영양군 석보면 요원리,0,0,836,0,0,0,0,0,116,0,4776035037,0,4,0
경상북도 영양군 석보면 신평리,0,9,434,0,2,0,0,3,45,0,4776035039,3,8,0
경상북도 영양군 석보면 포산리,0,5,498,0,0,0,0,6,37,0,4776035040,0,0,0
경상북도 영양군 석보면 화매리,0,28,1087,0,0,0,0,0,59,0,4776035042,10,89,0
경상북도 영양군 석보면 답곡리,0,8,894,0,2,0,0,23,91,0,4776035043,13,51,0
경상북도 영양군 석보면 홍계리,0,1,1050,0,0,0,0,0,67,0,4776035044,0,15,0
경상북도 영양군 석보면 삼의리,0,7,1705,0,0,0,0,0,15,0,4776035046,3,0,0
경상북도 예천군 개포면 갈마리,0,4,12,0,0,0,0,37,113,0,4790039031,0,2,0
경상북도 예천군 개포면 풍정리,0,1,47,23,0,0,0,28,21,0,4790039032,0,0,0
경상북도 예천군 개포면 경진리,0,16,106,41,0,0,0,55,38,0,4790039022,0,1,0
경상북도 예천군 개포면 동송리,0,121,180,26,0,0,0,58,44,0,4790039023,0,9,0
경상북도 청송군,0,2168,71413,4,118,0,0,1879,6450,0,4775000000,763,1971,0
경상남도 의령군 정곡면 오방리,0,3,342,0,0,0,0,0,28,0,4872036024,0,29,0
경상남도 의령군 정곡면 성황리,0,22,190,0,4,0,0,0,48,0,4872036026,0,18,0
경상남도 의령군 정곡면 가현리,0,23,32,0,2,0,0,17,12,0,4872036028,0,17,0
경상남도 의령군 정곡면 백곡리,0,33,246,0,30,0,0,36,58,0,4872036029,0,68,0
경상남도 의령군 지정면,0,243,3320,0,108,0,0,131,406,0,4872037000,46,437,0
경상남도 의령군 지정면 봉곡리,0,6,368,0,25,0,0,1,58,0,4872037021,4,48,0
경상남도 의령군 부림면 막곡리,0,1,186,0,0,0,0,0,47,0,4872039022,0,9,0
경상남도 의령군 용덕면 정동리,0,47,172,0,19,0,0,17,36,0,4872035029,10,60,0
경상남도 의령군 용덕면 운곡리,0,3,107,0,0,0,0,0,11,0,4872035030,22,8,0
경상남도 의령군 용덕면 용소리,0,2,357,0,0,0,0,0,26,0,4872035032,0,21,0
경상남도 의령군 정곡면,0,245,2786,0,117,0,0,129,394,0,4872036000,34,308,0
경상남도 창녕군 부곡면 수다리,0,5,689,0,21,0,0,0,37,0,4874042030,30,35,0
경상남도 창녕군 이방면 현창리,0,86,188,0,3,0,0,91,25,0,4874034024,0,32,0
경상남도 창녕군 도천면 도천리,0,8,82,1,33,0,0,67,51,0,4874040021,24,4,0
경상남도 창녕군 도천면 일리,0,6,24,0,53,0,0,6,28,0,4874040022,20,1,0
경상북도 예천군 감천면 벌방리,0,6,244,0,5,0,0,16,60,0,4790034041,7,19,0
경상북도 예천군 감천면 수한리,0,0,295,0,0,0,0,0,30,0,4790034042,0,3,0
경상북도 예천군 감천면 증거리,0,0,129,2,0,0,0,8,51,0,4790034044,0,6,0
경상북도 예천군 감천면 돈산리,0,0,270,0,0,0,0,64,83,0,4790034045,0,1,0
경상북도 예천군 감천면 유리,0,5,288,38,0,0,0,79,92,0,4790034046,0,8,0
경상북도 예천군 감천면 미석리,0,18,194,84,0,0,0,70,73,0,4790034047,0,3,0
경상북도 예천군 감천면 장산리,0,33,195,7,0,0,0,49,77,0,4790034049,0,0,0
경상남도 통영시 산양읍 곤리리,0,5,85,0,0,0,0,0,12,0,4822025028,0,0,0
경상남도 통영시 산양읍 저림리,0,15,117,0,0,0,0,0,1,0,4822025030,0,0,0
경상남도 통영시 산양읍 연곡리,0,15,129,0,0,0,0,0,1,0,4822025031,0,0,0
경상남도 통영시 용남면,0,51,1119,77,0,0,21,0,410,0,4822031000,1,12,0
경상북도 영양군 입암면 대천리,0,13,717,0,0,0,0,4,63,0,4776031040,6,11,0
경상북도 영양군 입암면 금학리,0,5,1215,0,0,0,0,1,20,0,4776031041,5,13,0
경상북도 영양군 일월면 가곡리,0,9,622,0,0,0,0,40,59,0,4776033042,9,25,0
경상북도 영양군 수비면,0,287,20319,0,8,0,0,91,596,0,4776034000,144,363,0
경상북도 영덕군 강구면 강구리,0,18,84,0,0,0,0,22,5,0,4777031031,0,0,0
경상북도 영덕군 강구면 오포리,0,19,86,10,57,0,0,9,8,0,4777031032,0,14,0
경상북도 영덕군 강구면 삼사리,0,4,135,0,9,0,0,8,25,0,4777031033,0,2,0
경상북도 영덕군 강구면 상직리,0,10,856,0,0,0,0,0,70,0,4777031035,0,20,0
경상북도 의성군 의성읍,0,173,4917,0,124,0,0,226,793,0,4773025000,30,566,0
경상북도 의성군 의성읍 후죽리,0,13,119,0,8,0,0,26,47,0,4773025021,0,43,0
경상북도 의성군 의성읍 상리리,0,1,517,0,0,0,0,17,64,0,4773025023,0,29,0
경상북도 영덕군 지품면 용덕리,0,14,888,0,0,0,0,5,7,0,4777034043,5,29,0
경상북도 영덕군 지품면 송천리,0,13,1336,0,0,0,0,3,49,0,4777034044,0,17,0
경상북도 영덕군 지품면 수암리,0,8,968,0,0,0,0,26,27,0,4777034046,0,36,0
경상북도 영덕군 지품면 복곡리,0,9,583,0,0,0,0,33,11,0,4777034047,3,21,0
경상북도 영덕군 지품면 지품리,0,4,364,0,0,0,0,0,61,0,4777034049,10,13,0
경상북도 영덕군 지품면 황장리,0,2,708,0,0,0,0,0,66,0,4777034051,0,21,0
경상북도 영덕군 지품면 신안리,0,27,629,0,0,0,0,50,22,0,4777034052,5,6,0
경상북도 영덕군 지품면 율전리,0,2,356,0,0,0,0,14,24,0,4777034054,0,0,0
경상북도 영덕군 지품면 도계리,0,1,966,0,0,0,0,26,14,0,4777034055,0,0,0
경상북도 경주시 양남면 석읍리,0,9,260,0,0,0,0,2,23,0,4713032030,15,5,0
경상북도 경주시 양남면 환서리,0,27,386,0,24,0,0,20,20,0,4713032032,36,4,0
경상북도 경주시 양남면 상라리,0,9,641,0,0,0,0,33,30,0,4713032033,9,4,0
경상북도 경주시 양남면 나아리,0,5,194,0,34,0,13,0,23,0,4713032035,0,3,0
경상북도 경주시 내남면,0,373,9470,3,245,0,0,225,1099,0,4713033000,364,350,0
경상북도 경주시 내남면 노곡리,0,33,1445,0,19,0,0,22,127,0,4713033022,28,52,0
경상북도 경주시 내남면 이조리,0,39,121,0,91,0,0,22,21,0,4713033024,16,4,0
경상북도 경주시 내남면 용장리,0,70,666,3,12,0,0,108,70,0,4713033025,11,21,0
경상북도 경주시 양남면 효동리,0,10,1314,0,0,0,0,4,92,0,4713032025,2,0,0
경상북도 경주시 강동면 모서리,0,4,173,0,39,0,0,133,59,0,4713037021,0,8,0
경상남도 합천군 덕곡면 본곡리,0,3,387,1,5,0,0,3,76,0,4889038027,0,7,0
경상남도 합천군 가야면 대전리,0,11,613,0,0,0,0,0,98,0,4889033022,10,2,0
경상남도 합천군 가야면 가천리,0,1,387,0,0,0,0,0,59,0,4889033023,0,1,0
경상남도 합천군 가야면 성기리,0,8,869,0,0,0,0,0,118,0,4889033025,4,3,0
경상남도 합천군 가야면 매안리,0,10,153,0,4,0,0,0,82,0,4889033026,65,0,0
경상남도 합천군 가야면 청현리,0,3,513,0,0,0,0,0,110,0,4889033028,3,0,0
경상남도 합천군 가야면 이천리,0,11,326,0,0,0,0,0,48,0,4889033029,7,0,0
경상남도 합천군 청덕면 성태리,0,14,324,8,16,0,0,10,38,0,4889039028,0,18,0
경상북도 김천시 증산면 황점리,0,6,1208,0,0,0,0,2,27,0,4715045030,0,0,0
경상북도 김천시 대덕면 문의리,0,6,359,0,0,0,0,11,33,0,4715044030,1,0,0
경상북도 안동시 정상동,0,83,366,2,0,0,0,14,106,0,4717013900,0,1,0
경상북도 김천시 부항면 파천리,0,7,1217,0,0,0,0,16,68,0,4715043030,0,0,0
경상북도 김천시 부항면 안간리,0,1,470,0,0,0,0,12,30,0,4715043031,0,0,0
경상북도 김천시 부항면 두산리,0,6,314,0,0,0,0,8,29,0,4715043032,0,0,0
경상남도 합천군 율곡면 율진리,0,25,486,24,23,0,0,41,75,0,4889035028,0,4,0
경상남도 합천군 초계면 대동리,0,3,112,0,2,0,0,0,39,0,4889036024,0,20,0
경상남도 합천군 초계면 상대리,0,9,108,0,0,0,0,5,52,0,4889036025,1,72,0
경상남도 합천군 초계면 원당리,0,4,263,0,0,0,0,0,75,0,4889036027,0,38,0
경상남도 합천군 쌍책면 다라리,0,17,187,0,19,0,0,10,19,0,4889037029,0,13,0
경상북도 청송군 청송읍 부곡리,0,6,966,0,0,0,0,25,119,0,4775025029,0,27,0
경상북도 청송군 부남면 하속리,0,17,841,0,0,0,0,1,56,0,4775032033,20,14,0
경상북도 청송군 부남면 구천리,0,22,858,0,0,0,0,53,23,0,4775032034,0,18,0
경상북도 청송군 부남면 이현리,0,24,1458,0,0,0,0,9,47,0,4775032036,59,0,0
충청북도 괴산군 괴산읍 사창리,0,6,192,4,0,0,0,72,68,0,4376025026,11,0,0
경상북도 영양군 일월면 주곡리,0,9,594,0,0,0,0,35,53,0,4776033032,3,25,0
경상북도 영양군 일월면 곡강리,0,38,173,0,0,0,0,14,31,0,4776033033,12,13,0
경상북도 영양군 일월면 문암리,0,23,731,0,0,0,0,1,47,0,4776033034,10,53,0
경상북도 영양군 일월면 용화리,0,15,3448,0,0,0,0,5,33,0,4776033036,25,8,0
경상북도 영양군 일월면 도계리,0,18,773,0,4,0,0,35,74,0,4776033037,3,10,0
경상북도 영양군 일월면 가천리,0,39,834,0,0,0,0,4,44,0,4776033039,13,24,0
경상북도 영양군 일월면 도곡리,0,14,1494,0,0,0,0,15,63,0,4776033040,38,20,0
충청남도 예산군 오가면 신석리,0,0,3,2,7,0,0,5,98,0,4481040024,0,79,0
충청남도 예산군 오가면 좌방리,0,3,0,1,19,0,0,3,106,0,4481040026,0,67,0
충청남도 예산군 오가면 분천리,0,4,0,0,8,0,0,0,218,0,4481040027,0,107,0
충청남도 예산군 오가면 내량리,0,0,0,0,0,0,0,0,255,0,4481040029,0,49,0
충청남도 예산군 오가면 원천리,0,4,0,67,37,0,0,119,152,0,4481040030,0,30,0
충청남도 예산군 오가면 오촌리,0,3,0,20,42,0,0,15,173,0,4481040032,0,39,0
충청북도 제천시 신월동,0,15,455,21,0,0,0,58,161,0,4315011200,37,190,0
충청북도 제천시 모산동,0,25,381,0,0,0,0,29,30,0,4315011400,44,54,0
충청북도 제천시 고암동,0,3,315,44,3,0,0,176,89,0,4315011500,21,17,0
충청북도 제천시 흑석동,0,4,164,0,0,0,0,99,35,0,4315011700,5,16,0
충청북도 제천시 두학동,0,28,802,33,2,0,0,147,136,0,4315011800,34,83,0
충청북도 충주시 소태면,0,281,4378,4,0,0,0,816,612,0,4313043000,121,78,0
충청북도 충주시 소태면 복탄리,0,109,684,1,0,0,0,131,92,0,4313043022,16,12,0
충청북도 충주시 소태면 주치리,0,7,752,0,0,0,0,165,81,0,4313043024,16,9,0
충청북도 충주시 소태면 구룡리,0,2,582,0,0,0,0,46,47,0,4313043025,41,8,0
충청북도 충주시 소태면 동막리,0,0,265,0,0,0,0,53,43,0,4313043027,0,0,0
충청북도 충주시 소태면 양촌리,0,24,276,0,0,0,0,95,61,0,4313043028,0,14,0
충청남도 금산군 제원면 명암리,0,23,151,13,0,0,0,67,35,0,4471032022,0,0,0
충청남도 금산군 제원면 구억리,0,11,52,2,0,0,0,49,11,0,4471032025,16,0,0
충청남도 금산군 제원면 길곡리,0,0,383,0,0,0,0,12,45,0,4471032027,10,2,0
충청남도 금산군 제원면 신안리,0,11,1088,0,0,0,0,0,18,0,4471032028,6,0,0
충청남도 금산군 제원면 저곡리,0,54,93,0,0,0,0,70,29,0,4471032030,0,0,0
충청남도 금산군 제원면 금성리,0,10,177,0,0,0,0,20,75,0,4471032031,0,0,0
충청남도 금산군 제원면 천내리,0,128,780,0,2,0,0,70,31,0,4471032033,23,9,0
충청남도 논산시 가야곡면 육곡리,0,0,106,0,0,0,0,43,23,0,4423040021,22,18,0
충청남도 논산시 가야곡면 강청리,0,4,209,0,0,0,0,64,57,0,4423040022,35,56,0
충청남도 금산군 금성면 하신리,0,1,181,2,0,0,0,82,34,0,4471031030,2,0,0
충청남도 금산군 금산읍 상리,0,0,25,0,0,0,0,44,20,0,4471025024,0,0,0
충청남도 금산군 금산읍 아인리,0,7,85,8,0,0,0,66,42,0,4471025025,0,0,0
충청남도 보령시 웅천읍 구룡리,0,0,295,58,0,0,0,0,114,0,4418025027,0,11,0
충청남도 보령시 웅천읍 관당리,0,6,189,29,6,0,2,0,104,0,4418025028,0,11,0
