allcolluvm_Layer_Area,alluvm_Layer_Area,bjd_Nm,colluvm_Layer_Area,diluvm_Layer_Area,etc_Area,residum_Layer_Area,stdg_Cd
4,30,전북특별자치도 순창군 쌍치면 오봉리,51,0,13,295,5277036039
10,22,전북특별자치도 순창군 쌍치면 종곡리,43,0,3,221,5277036040
297,896,전북특별자치도 순창군 복흥면,883,76,169,5064,5277037000
22,78,전북특별자치도 순창군 복흥면 서마리,156,0,15,736,5277037021
13,93,전북특별자치도 순창군 복흥면 동산리,39,0,24,223,5277037022
16,21,전북특별자치도 순창군 복흥면 화양리,34,0,3,252,5277037023
33,105,전북특별자치도 순창군 복흥면 반월리,33,0,9,140,5277037024
45,44,전북특별자치도 순창군 복흥면 봉덕리,122,0,19,699,5277037025
11,69,전북특별자치도 순창군 복흥면 농암리,9,41,6,76,5277037026
16,19,전북특별자치도 순창군 복흥면 지선리,33,4,1,60,5277037027
23,32,전북특별자치도 순창군 복흥면 금월리,20,16,0,106,5277037028
7,3,강원특별자치도 삼척시 신기면 고무릉리,92,0,7,971,5123036023
6,0,강원특별자치도 삼척시 신기면 대이리,40,0,32,835,5123036024
0,0,강원특별자치도 삼척시 신기면 대기리,41,0,1,679,5123036025
6,7,강원특별자치도 삼척시 신기면 안의리,25,0,7,290,5123036026
19,5,강원특별자치도 삼척시 신기면 대평리,40,0,16,642,5123036027
0,37,강원특별자치도 삼척시 신기면 마차리,68,0,39,902,5123036028
847,1151,강원특별자치도 홍천군 홍천읍,734,116,291,7575,5172025000
0,12,강원특별자치도 홍천군 홍천읍 진리,0,3,6,0,5172025021
0,14,강원특별자치도 홍천군 홍천읍 신장대리,0,6,5,0,5172025022
45,55,강원특별자치도 홍천군 홍천읍 희망리,20,9,9,190,5172025023
58,66,강원특별자치도 횡성군 갑천면 대관대리,20,0,29,399,5173034033
33,24,강원특별자치도 횡성군 갑천면 병지방리,344,0,28,3551,5173034034
1018,395,강원특별자치도 횡성군 청일면,974,7,187,10815,5173035000
81,20,강원특별자치도 횡성군 청일면 봉명리,129,0,18,1948,5173035021
40,39,강원특별자치도 횡성군 청일면 속실리,170,0,16,1660,5173035022
215,93,강원특별자치도 횡성군 청일면 춘당리,128,4,36,1614,5173035023
223,19,강원특별자치도 횡성군 청일면 유동리,118,2,39,1053,5173035024
43,5,강원특별자치도 횡성군 청일면 초현리,27,0,8,419,5173035025
113,47,강원특별자치도 횡성군 청일면 유평리,7,0,18,244,5173035026
158,70,강원특별자치도 횡성군 청일면 갑천리,138,0,13,1240,5173035027
111,49,강원특별자치도 횡성군 청일면 고시리,33,0,14,534,5173035028
34,50,강원특별자치도 횡성군 청일면 신대리,225,0,24,2102,5173035029
1404,509,강원특별자치도 횡성군 공근면,910,79,238,9780,5173036000
136,39,강원특별자치도 횡성군 공근면 상동리,124,0,25,1544,5173036021
144,30,강원특별자치도 횡성군 공근면 부창리,42,0,21,554,5173036022
52,7,강원특별자치도 횡성군 공근면 어둔리,102,0,15,954,5173036023
116,12,강원특별자치도 횡성군 공근면 공근리,17,0,5,244,5173036024
63,23,강원특별자치도 횡성군 공근면 가곡리,14,8,16,160,5173036025
48,21,강원특별자치도 횡성군 공근면 삼배리,29,11,13,411,5173036026
60,5,강원특별자치도 횡성군 공근면 청곡리,34,0,16,211,5173036027
46,8,강원특별자치도 횡성군 공근면 행정리,8,0,1,147,5173036028
47,23,강원특별자치도 횡성군 공근면 상창봉리,74,0,4,1007,5173036029
101,50,강원특별자치도 횡성군 공근면 창봉리,112,0,18,1232,5173036030
52,32,강원특별자치도 횡성군 공근면 도곡리,33,0,6,458,5173036031
108,27,강원특별자치도 횡성군 공근면 초원리,132,0,15,1285,5173036032
57,61,강원특별자치도 횡성군 공근면 학담리,113,2,20,485,5173036033
102,46,강원특별자치도 횡성군 공근면 매곡리,4,17,16,262,5173036034
70,11,강원특별자치도 횡성군 공근면 오산리,34,36,24,259,5173036035
110,51,강원특별자치도 횡성군 공근면 수백리,18,0,12,267,5173036036
78,34,강원특별자치도 횡성군 공근면 덕촌리,0,5,8,174,5173036037
16,29,강원특별자치도 횡성군 공근면 신촌리,20,0,2,126,5173036038
825,430,강원특별자치도 횡성군 서원면,903,0,190,10009,5173037000
187,65,강원특별자치도 횡성군 서원면 창촌리,116,0,11,1475,5173037021
76,19,강원특별자치도 횡성군 서원면 압곡리,74,0,13,694,5173037022
81,135,강원특별자치도 횡성군 서원면 옥계리,133,0,86,1837,5173037023
184,94,강원특별자치도 횡성군 서원면 석화리,253,0,41,2547,5173037024
232,59,강원특별자치도 횡성군 서원면 유현리,269,0,22,2814,5173037025
65,57,강원특별자치도 횡성군 서원면 금대리,58,0,17,640,5173037026
252,237,강원특별자치도 횡성군 강림면,1195,0,208,7602,5173038000
125,174,강원특별자치도 횡성군 강림면 강림리,464,0,96,2513,5173038021
84,50,강원특별자치도 횡성군 강림면 부곡리,368,0,47,3605,5173038022
42,12,강원특별자치도 횡성군 강림면 월현리,365,0,64,1482,5173038023
5097,1823,강원특별자치도 영월군,7373,160,2919,95439,5175000000
909,391,강원특별자치도 영월군 영월읍,906,76,707,14229,5175025000
177,5,강원특별자치도 영월군 영월읍 영흥리,84,13,37,1274,5175025021
79,69,강원특별자치도 영월군 영월읍 하송리,16,43,26,64,5175025022
144,30,강원특별자치도 영월군 영월읍 방절리,32,0,45,302,5175025023
73,100,강원특별자치도 영월군 영월읍 덕포리,58,3,55,291,5175025024
78,90,강원특별자치도 영월군 영월읍 삼옥리,65,16,144,1855,5175025025
60,0,강원특별자치도 영월군 영월읍 거운리,102,0,79,2448,5175025026
44,27,강원특별자치도 영월군 영월읍 문산리,129,0,113,1976,5175025027
65,36,강원특별자치도 영월군 영월읍 연하리,159,0,62,2767,5175025028
16,26,강원특별자치도 영월군 영월읍 정양리,48,0,62,990,5175025029
85,6,강원특별자치도 영월군 영월읍 팔괴리,100,0,84,1165,5175025030
89,0,강원특별자치도 영월군 영월읍 흥월리,116,0,1,1097,5175025031
84,46,강원특별자치도 영월군 상동읍,837,0,103,12910,5175025300
32,31,강원특별자치도 영월군 상동읍 내덕리,262,0,54,3851,5175025321
5,0,강원특별자치도 영월군 상동읍 구래리,188,0,10,3417,5175025322
20,11,강원특별자치도 영월군 상동읍 천평리,239,0,30,3812,5175025323
26,3,강원특별자치도 영월군 상동읍 덕구리,148,0,9,1830,5175025324
211,252,강원특별자치도 영월군 김삿갓면,1074,0,437,15154,5175032500
8,4,강원특별자치도 영월군 김삿갓면 진별리,80,0,57,1258,5175032521
37,21,강원특별자치도 영월군 김삿갓면 각동리,44,0,96,768,5175032522
438,525,경기도 부천시원미구,23,469,13,594,4119200000
46,15,경기도 부천시원미구 원미동,5,11,0,73,4119210100
63,27,경기도 부천시원미구 심곡동,0,15,0,43,4119210200
84,17,경기도 부천시원미구 춘의동,4,23,0,165,4119210300
28,17,경기도 부천시원미구 도당동,9,68,0,80,4119210400
6,13,경기도 부천시원미구 약대동,0,16,2,32,4119210500
17,11,경기도 부천시원미구 소사동,5,0,0,24,4119210600
75,28,경기도 부천시원미구 역곡동,0,0,0,120,4119210700
79,131,경기도 부천시원미구 중동,0,204,10,33,4119210800
39,269,경기도 부천시원미구 상동,0,133,2,23,4119210900
457,122,경기도 부천시소사구,3,4,1,702,4119400000
94,10,경기도 부천시소사구 소사본동,0,0,0,197,4119410100
79,0,경기도 부천시소사구 심곡본동,0,0,0,93,4119410200
39,1,경기도 부천시소사구 범박동,0,0,0,89,4119410300
76,6,경기도 부천시소사구 괴안동,0,0,0,88,4119410400
78,33,경기도 부천시소사구 송내동,0,4,0,122,4119410500
82,65,경기도 부천시소사구 옥길동,1,0,1,84,4119410600
7,6,경기도 부천시소사구 계수동,2,0,0,28,4119410700
461,801,경기도 부천시오정구,7,164,27,557,4119600000
62,158,경기도 부천시오정구 오정동,0,35,6,80,4119610100
88,10,경기도 부천시오정구 여월동,1,0,0,84,4119610200
76,18,경기도 부천시오정구 작동,1,0,0,138,4119610300
59,79,경기도 부천시오정구 원종동,2,39,0,60,4119610400
108,93,경기도 부천시오정구 고강동,0,8,0,146,4119610500
27,297,경기도 부천시오정구 대장동,0,0,13,10,4119610600
11,98,경기도 부천시오정구 삼정동,1,56,7,30,4119610700
30,48,경기도 부천시오정구 내동,2,26,1,7,4119610800
48,45,전북특별자치도 고창군 아산면 대동리,14,12,10,79,5279032026
31,46,전북특별자치도 고창군 아산면 주진리,1,15,11,50,5279032027
84,58,전북특별자치도 고창군 아산면 남산리,0,4,7,125,5279032028
132,67,전북특별자치도 고창군 아산면 성산리,52,2,10,311,5279032029
32,6,전북특별자치도 고창군 아산면 운곡리,71,0,28,578,5279032031
78,7,전북특별자치도 고창군 아산면 용계리,51,0,74,447,5279032032
33,120,전북특별자치도 고창군 아산면 계산리,49,0,36,375,5279032033
45,80,전북특별자치도 고창군 아산면 구암리,26,0,10,291,5279032034
43,182,전북특별자치도 고창군 아산면 반암리,114,0,32,426,5279032035
101,33,전북특별자치도 고창군 아산면 삼인리,120,0,12,1127,5279032036
1403,622,전북특별자치도 고창군 무장면,115,38,101,2088,5279033000
47,3,전북특별자치도 고창군 무장면 무장리,0,0,0,53,5279033021
22,0,전북특별자치도 고창군 무장면 성내리,1,0,0,31,5279033022
73,14,전북특별자치도 고창군 무장면 교흥리,10,0,3,120,5279033023
68,18,전북특별자치도 고창군 무장면 송현리,11,0,3,104,5279033024
100,38,전북특별자치도 고창군 무장면 원촌리,0,0,3,108,5279033025
126,125,전북특별자치도 고창군 무장면 강남리,4,13,14,181,5279033026
97,110,전북특별자치도 고창군 무장면 목우리,0,18,9,136,5279033027
126,74,전북특별자치도 고창군 무장면 덕림리,0,0,15,189,5279033028
212,56,전북특별자치도 고창군 무장면 옥산리,7,0,28,307,5279033029
53,36,전북특별자치도 고창군 무장면 고라리,0,0,8,105,5279033030
78,20,전북특별자치도 고창군 무장면 백양리,1,0,2,98,5279033031
116,38,전북특별자치도 고창군 무장면 신촌리,5,0,5,174,5279033032
88,18,전북특별자치도 고창군 무장면 만화리,11,0,2,120,5279033033
81,16,전북특별자치도 고창군 무장면 월림리,2,0,2,126,5279033034
87,25,전북특별자치도 고창군 무장면 도곡리,3,0,5,121,5279033035
29,30,전북특별자치도 고창군 무장면 송계리,59,6,2,113,5279033036
1529,658,전북특별자치도 고창군 공음면,228,125,166,2295,5279034000
127,49,전북특별자치도 고창군 공음면 두암리,75,0,47,391,5279034021
95,2,전북특별자치도 고창군 공음면 신대리,23,0,1,110,5279034022
138,79,전북특별자치도 고창군 공음면 구암리,8,29,6,161,5279034023
88,59,전북특별자치도 고창군 공음면 석교리,8,7,8,156,5279034024
82,75,전북특별자치도 고창군 공음면 장곡리,28,5,10,180,5279034025
190,18,전북특별자치도 고창군 공음면 칠암리,62,2,8,284,5279034026
139,56,전북특별자치도 고창군 공음면 용수리,16,0,13,193,5279034027
183,84,전북특별자치도 고창군 공음면 선동리,2,10,13,221,5279034028
182,34,전북특별자치도 고창군 공음면 건동리,3,1,6,186,5279034029
40,54,전북특별자치도 고창군 공음면 군유리,0,36,6,55,5279034030
127,86,전북특별자치도 고창군 공음면 예전리,0,18,32,153,5279034031
138,62,전북특별자치도 고창군 공음면 덕암리,3,18,16,203,5279034032
732,825,전북특별자치도 고창군 상하면,196,89,197,1259,5279035000
73,28,전북특별자치도 고창군 상하면 장산리,21,6,6,164,5279035021
18,165,전북특별자치도 고창군 상하면 장호리,5,41,7,31,5279035022
52,268,전북특별자치도 고창군 상하면 용정리,1,42,42,83,5279035023
66,99,전북특별자치도 고창군 상하면 자룡리,27,0,50,154,5279035024
61,208,전북특별자치도 고창군 상하면 석남리,2,0,2,131,5279035025
143,18,전북특별자치도 고창군 상하면 하장리,32,0,63,228,5279035026
122,11,전북특별자치도 고창군 상하면 용대리,5,0,15,86,5279035027
117,24,전북특별자치도 고창군 상하면 검산리,27,0,3,208,5279035028
79,3,전북특별자치도 고창군 상하면 송곡리,77,0,11,175,5279035029
844,844,전북특별자치도 고창군 해리면,351,61,140,1710,5279036000
38,51,전북특별자치도 고창군 해리면 하련리,49,1,4,107,5279036021
37,48,전북특별자치도 고창군 해리면 평지리,74,33,1,110,5279036022
65,29,전북특별자치도 고창군 해리면 고성리,27,0,11,119,5279036023
4,38,전북특별자치도 순창군 복흥면 어은리,37,0,3,158,5277037029
17,45,전북특별자치도 순창군 복흥면 대방리,93,0,12,672,5277037030
32,59,전북특별자치도 순창군 복흥면 정산리,47,15,13,204,5277037031
10,35,전북특별자치도 순창군 복흥면 산정리,25,0,5,184,5277037032
10,34,전북특별자치도 순창군 복흥면 주평리,59,0,14,650,5277037033
2,0,전북특별자치도 순창군 복흥면 상송리,55,0,7,230,5277037034
16,98,전북특별자치도 순창군 복흥면 하리,46,0,16,245,5277037035
16,78,전북특별자치도 순창군 복흥면 답동리,52,0,5,270,5277037036
11,48,전북특별자치도 순창군 복흥면 석보리,21,0,17,156,5277037037
401,300,전북특별자치도 순창군 적성면,209,88,194,2073,5277038000
50,21,전북특별자치도 순창군 적성면 지북리,6,4,11,104,5277038021
39,9,전북특별자치도 순창군 적성면 대산리,2,0,4,121,5277038022
75,27,전북특별자치도 순창군 적성면 운림리,0,3,11,104,5277038023
29,57,전북특별자치도 순창군 적성면 고원리,0,67,38,56,5277038024
114,54,전북특별자치도 순창군 적성면 내월리,10,0,31,264,5277038025
4,31,전북특별자치도 순창군 적성면 평남리,25,0,33,185,5277038026
71,87,전북특별자치도 순창군 적성면 괴정리,64,14,36,486,5277038027
19,15,전북특별자치도 순창군 적성면 석산리,102,0,30,752,5277038028
486,266,전북특별자치도 순창군 유등면,49,41,126,889,5277039000
67,35,전북특별자치도 순창군 유등면 창신리,6,0,15,63,5277039021
116,24,전북특별자치도 순창군 유등면 건곡리,2,0,7,159,5277039022
42,78,전북특별자치도 순창군 유등면 외이리,2,0,21,75,5277039023
131,54,전북특별자치도 순창군 유등면 오교리,1,0,45,201,5277039024
65,17,전북특별자치도 순창군 유등면 유촌리,14,11,13,238,5277039025
67,59,전북특별자치도 순창군 유등면 무수리,24,29,26,152,5277039026
710,536,전북특별자치도 순창군 구림면,689,35,155,6392,5277040000
40,149,전북특별자치도 순창군 구림면 운남리,44,13,34,373,5277040021
103,7,전북특별자치도 순창군 구림면 구암리,15,15,7,171,5277040022
102,0,전북특별자치도 순창군 구림면 구산리,19,0,2,196,5277040023
88,13,전북특별자치도 순창군 구림면 성곡리,13,7,7,160,5277040024
83,0,전북특별자치도 순창군 구림면 율북리,49,0,4,251,5277040025
4,28,전북특별자치도 순창군 구림면 안정리,69,0,12,1245,5277040026
23,69,전북특별자치도 순창군 구림면 금천리,36,0,23,519,5277040027
18,34,전북특별자치도 순창군 구림면 금창리,70,0,3,825,5277040028
34,78,전북특별자치도 순창군 구림면 방화리,78,0,11,689,5277040029
2,2,전북특별자치도 순창군 구림면 운북리,115,0,0,645,5277040030
34,34,전북특별자치도 순창군 구림면 월정리,70,0,28,518,5277040031
64,6,전북특별자치도 순창군 구림면 자양리,43,0,1,328,5277040032
57,0,전북특별자치도 순창군 구림면 구곡리,25,0,1,192,5277040033
55,117,전북특별자치도 순창군 구림면 화암리,46,0,22,283,5277040034
772,690,전북특별자치도 고창군 고창읍,561,64,112,2045,5279025000
